ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Category	Label
NPM3	1.79811511274526	21.2590158510314	3.31074041236318	0.00432887070678794	0.0788332829823115	-2.11429754450176	Not significant	NA
ANP32B	1.76712179918587	21.7347300551689	3.41912956757052	0.00343821547695384	0.0721538710234321	-1.89598529362439	Not significant	NA
CBX5	1.67260231452789	20.205281726041	2.95092724733286	0.00925180936062262	0.111460197440171	-2.82919925732602	Not significant	NA
HMGN1	1.62355533103866	19.0912610214822	3.2264028616503	0.0051767274247688	0.084363590889364	-2.28338671029989	Not significant	NA
EBNA1BP2	1.60509945953948	19.7669592512625	4.0109379000586	0.000975910244547906	0.038012333145673	-0.694479790584465	Up-regulated	EBNA1BP2
RBM39	1.60359897695574	20.8557358842494	4.90433086379518	0.000150778083474751	0.013153170458415	1.0986673682263	Up-regulated	RBM39
DEK	1.59517850201605	20.5003358227901	7.03039642684735	2.56306835613808e-06	0.00103664464695076	4.98090418335297	Up-regulated	DEK
NPM1	1.58601501046161	22.5967026205394	2.75512636696017	0.0139095569672633	0.136347058760458	-3.20899676521899	Not significant	NA
UBTF	1.57251051477297	19.7304803222976	9.1010058086737	8.60303051305422e-08	7.65497655051565e-05	8.11011483778551	Up-regulated	UBTF
NSRP1	1.56199280098944	17.3199652404255	3.10528385447466	0.00668762986369903	0.0959051867812208	-2.52474017970336	Not significant	NA
ZMAT2	1.55230985870767	19.0060615111763	2.83706978137922	0.0117346950296772	0.126060479250702	-3.05103335393285	Not significant	NA
KRT16	1.54798320382179	18.9087614884342	2.06426097374375	0.055288663016467	0.289368538146721	-4.46075268630792	Not significant	NA
SNRNP70	1.54317273341859	21.3060957041932	3.17375608160538	0.00578700275390387	0.0893237340714509	-2.38852879580591	Not significant	NA
JMJD6	1.53974999405476	19.606424697452	7.84626221163885	6.30384430607179e-07	0.000350572541471418	6.28978779103729	Up-regulated	JMJD6
PTMA	1.51977859505129	20.0911945924991	2.75286141635788	0.013974883972751	0.136347058760458	-3.2133410842146	Not significant	NA
MRTO4	1.48355976697344	20.014204773806	6.88304854512845	3.33356545616525e-06	0.00123591939287327	4.73359334424059	Up-regulated	MRTO4
KRT1	1.45896421634239	20.4300696606896	1.30793657139366	0.209044575379758	0.53481271757593	-5.57058780364642	Not significant	NA
ZRANB2	1.45551133694014	18.9291690461566	5.41975596895542	5.32107624061723e-05	0.00789115606483536	2.09823578370083	Up-regulated	ZRANB2
ZC3H18	1.44870105971309	18.7507826368535	2.94423771064625	0.00938234527186572	0.111460197440171	-2.84230221299121	Not significant	NA
PTMS	1.44582620576357	20.6624420932279	2.10502630983309	0.0511410469698975	0.27600673733354	-4.3919225302546	Not significant	NA
NKAP	1.43860433289665	19.197836609484	5.76583214276607	2.69300070956365e-05	0.00570531436040414	2.75000294181823	Up-regulated	NKAP
SRSF11	1.43515795072584	21.981266002762	3.6245663926154	0.00222005908663772	0.0549793555229673	-1.47998059942607	Not significant	NA
TCOF1	1.37090754783791	19.8350749352335	3.93355691069125	0.00115015536101749	0.0410355047702629	-0.851791557658427	Up-regulated	TCOF1
PRPF40A	1.33170597091124	19.956704408041	3.34217111963155	0.00404935009811846	0.0783285155936044	-2.0510974302089	Not significant	NA
WBP11	1.30082241253083	19.838167622813	3.44352255200483	0.00326433438090176	0.0705001148574367	-1.84672323378439	Not significant	NA
SREK1	1.24199636603706	20.6517578553887	3.09589977764865	0.00682132808246087	0.0960382551862924	-2.54335691117864	Not significant	NA
CAVIN1	1.20726761634938	21.2459983038902	3.2813682800489	0.00460730583288927	0.0805791917442808	-2.17327136486908	Not significant	NA
PNN	1.20075452858227	19.8504113538091	3.28022472390546	0.00461849716673221	0.0805791917442808	-2.17556563803295	Not significant	NA
BOP1	1.1942669146947	19.7752921128942	5.20630865170694	8.15972933387671e-05	0.00955332521221513	1.68823571135493	Not significant	NA
RNF113A	1.18281827610542	19.0706308824752	3.31984963560523	0.00424595063259568	0.0788332829823115	-2.09599055892619	Not significant	NA
YTHDC1	1.17662069776792	17.9552612444343	4.12120620661377	0.000772581167721471	0.0354351919092044	-0.470557700789517	Not significant	NA
PTGES3	1.1723458083897	22.756447868544	2.88548034633806	0.0106086200442376	0.117792458450244	-2.95702770467042	Not significant	NA
TOP1	1.15725471796181	19.8686407980565	6.33525184260441	9.0901855123572e-06	0.00288873109603408	3.78470710886262	Not significant	NA
PRPF38A	1.14861266244535	19.4140787176236	4.15640952749048	0.000717149014903698	0.0354351919092044	-0.399156088341087	Not significant	NA
SSRP1	1.1118052016972	20.593311626452	4.28698091913302	0.000544457146299188	0.0284975275751187	-0.134805542102994	Not significant	NA
VEZF1	1.1100242129178	15.6879645072396	4.72165177564634	0.000219655887106854	0.0166347117570197	0.737159742928772	Not significant	NA
COIL	1.10255332045594	18.5536522487224	4.12825877062698	0.000761138735931644	0.0354351919092044	-0.456249432844472	Not significant	NA
RTF1	1.10243421850685	19.9172385832576	5.3676550417706	5.90334408506245e-05	0.00847225091433639	1.99870150444254	Not significant	NA
CCDC12	1.08598697578409	19.2675302364812	3.46812758227927	0.00309780013906078	0.0678921813728149	-1.79699058324192	Not significant	NA
GTF2E1	1.06810154593214	19.4691851993945	3.64290234542026	0.00213501509939018	0.0543289791243428	-1.44275236021687	Not significant	NA
DDX23	1.06317371677922	20.1072098812802	3.33439042544572	0.00411683446961427	0.0787380137383294	-2.06675127799475	Not significant	NA
SET	1.04349014183819	22.1628630943718	2.36313761223689	0.0308620912558787	0.205855238376918	-3.93975014747425	Not significant	NA
HTATSF1	1.0184437062261	19.358116526113	3.68111506252159	0.00196811077458569	0.0519281254911954	-1.36513256900525	Not significant	NA
UAP1	1.00025263667684	20.9011788503239	4.60850241882496	0.000277763445209147	0.0193088994958671	0.511630782361476	Not significant	NA
FLNC	0.993928918995401	19.1734070739622	3.38597734033997	0.00368937040362134	0.0746091314805062	-1.96286457952897	Not significant	NA
RRP9	0.969717458803061	20.1659022020504	4.73585986634895	0.000213295209431128	0.0166347117570197	0.765395663017167	Not significant	NA
PPIG	0.966564694632833	19.6653615597315	3.08300080652646	0.00700939204216324	0.0983747167053131	-2.56892562703817	Not significant	NA
U2SURP	0.961748976040681	19.491849750511	3.7844277963441	0.00157943842676186	0.0481295997305721	-1.15510707171259	Not significant	NA
PHAX	0.961165384413938	20.2550738388731	2.94755226181743	0.00931744423738575	0.111460197440171	-2.83581095046264	Not significant	NA
PHF23	0.953094423835473	20.0081561923121	2.98242210039981	0.00866064880276049	0.108524489069321	-2.76740082060344	Not significant	NA
TGM2	0.950819421511614	20.5369147977627	2.91903182761113	0.00989050378761528	0.113702458271577	-2.89159867966858	Not significant	NA
FAM104A	0.94644438476179	17.9588275992501	8.70669254239996	1.57588578073373e-07	0.000116851930641406	7.56226049821657	Not significant	NA
PPP1R11	0.927065064137054	18.5150071472444	2.7417933848716	0.0142983917523988	0.137990336022608	-3.23455269045942	Not significant	NA
POLD3	0.918146581283921	18.5312048845254	5.21225669825272	8.06248950310442e-05	0.00955332521221513	1.69973948971552	Not significant	NA
SMN1	0.909158068221668	20.6496644733559	2.81830899309066	0.0122015319009679	0.128992865397759	-3.08733094868675	Not significant	NA
ACIN1	0.905850148723275	19.539304249015	3.18896231583652	0.00560380137790146	0.088096510001002	-2.35819503979442	Not significant	NA
UTP18	0.905537320436615	19.1270528394551	4.6572589168323	0.000251007951525119	0.0183071209235287	0.608953970076499	Not significant	NA
CHERP	0.88393342098469	19.2272278919668	3.20260174296406	0.00544434357629536	0.0871895010841488	-2.33096227103807	Not significant	NA
NOP2	0.88391206486871	19.2093173586843	5.04570553384924	0.000112963611134147	0.0110320745938224	1.37599839062414	Not significant	NA
RCC2	0.883534737965089	20.9530264114707	3.95726897022069	0.00109366062019482	0.0402123644565847	-0.803575491907826	Not significant	NA
DNTTIP2	0.879234600729205	19.6277081923161	3.70600155315174	0.00186650263796486	0.0509452161736545	-1.31455998758307	Not significant	NA
EIF5B	0.871522149978269	20.1341994831124	3.7135978475202	0.00183654783193292	0.0506295269777325	-1.2991203991468	Not significant	NA
CDK11B	0.868920118353167	20.1651942204201	3.31015874759941	0.00433421962806791	0.0788332829823115	-2.11546625449851	Not significant	NA
ZC3H4	0.8500142476693	18.7388356008617	2.94417169818246	0.00938364230060416	0.111460197440171	-2.84243147212936	Not significant	NA
TOP2A	0.848594754557013	19.5300919920622	4.03167045833174	0.000933926710183808	0.038012333145673	-0.652351894531099	Not significant	NA
SFSWAP	0.8365087050177	18.9408038371791	4.00773598010802	0.000982561994100336	0.038012333145673	-0.700986884913379	Not significant	NA
S100A3	0.792599897859137	18.8830622516369	1.76283765007237	0.0966679116650888	0.382397367956444	-4.94404516622543	Not significant	NA
KIF4A	0.769576937250754	18.2115597072953	3.76567364230299	0.00164377403522049	0.0486597653379284	-1.19324579685577	Not significant	NA
GNL1	0.767725381707404	19.8670895352232	3.11514245555075	0.00654994131514515	0.0949208107852794	-2.50516838403754	Not significant	NA
MYPN	0.763036625581773	18.4451578214106	3.14411905798338	0.00616116199376519	0.0936711104859061	-2.44756362171582	Not significant	NA
PROCR	0.76130934468663	19.4230916364205	2.02724654347577	0.0593177295811748	0.299184838231162	-4.52258092106834	Not significant	NA
SYTL2	0.759211598631715	19.8868402297237	1.84590081245749	0.0831522489599105	0.354692574901862	-4.81566699631602	Not significant	NA
SCAF11	0.756186649101776	16.3180645806657	3.13061926839792	0.00633938291683149	0.0942969715799769	-2.4744153126486	Not significant	NA
LYAR	0.746301967239411	18.9137560030448	4.60990084873715	0.000276956848915131	0.0193088994958671	0.514425093105676	Not significant	NA
DNMT1	0.746151455383849	17.7501811924366	5.6031188032375	3.70220579520234e-05	0.00658844543314209	2.44563314727075	Not significant	NA
KIF2C	0.738027841106511	18.6818397625218	3.17734114819644	0.00574328649589238	0.0892244635113866	-2.38137985660972	Not significant	NA
RRP8	0.736981994972624	19.0550788162897	5.46207093854104	4.89192563852389e-05	0.00750488867785958	2.17880969181437	Not significant	NA
SF3B2	0.733677462041911	20.9483471054377	2.98515395747491	0.00861114432604043	0.108223110470491	-2.76203214998451	Not significant	NA
PPM1G	0.733386288135797	20.0837739186564	3.76794326337897	0.00163585030481088	0.0486597653379284	-1.1886304867442	Not significant	NA
SUPT5H	0.728540311841329	20.7677972406911	4.52075603132084	0.000333484108664162	0.0217502234368076	0.335970778033198	Not significant	NA
GNL2	0.727726870400531	17.9040623892542	3.7696218806323	0.00163001457104442	0.0486597653379284	-1.18521694976712	Not significant	NA
DDX21	0.70159601156864	20.6394718400625	5.18307694338863	8.55123735766821e-05	0.00955342968579955	1.64326266995511	Not significant	NA
AATF	0.693001193793108	19.9753677047853	3.55019903752535	0.00260112408587099	0.0615553247768086	-1.63083392367892	Not significant	NA
ABCF1	0.692490116392158	20.0808956440265	3.77693465788558	0.00160483448652759	0.0485708070106207	-1.17034571618881	Not significant	NA
NFKBIB	0.690860107187163	20.5713286095387	2.49672466863827	0.0236043676650886	0.182422126778591	-3.69593938813475	Not significant	NA
U2AF1	0.689679794467892	21.514682038082	3.17852467927243	0.0057289260341159	0.0892244635113866	-2.37901943176971	Not significant	NA
ICAM1	0.687735174330552	21.4689075269871	2.01926970922302	0.0602201904140485	0.300698573583595	-4.53582003766107	Not significant	NA
ZDHHC23	0.682252679835418	21.2892439088884	4.05051431745641	0.000897352171003416	0.038012333145673	-0.614071186788506	Not significant	NA
U2AF2	0.671611883331622	22.0039370798456	3.43980995359785	0.00329022380155077	0.0707159695318811	-1.85422366042351	Not significant	NA
BRD4	0.668521248516836	18.9460483565045	3.78629144654791	0.00157318498575417	0.0481295997305721	-1.15131691263871	Not significant	NA
XRCC1	0.667952909519141	19.1707023619661	2.56914882478435	0.0203781063179138	0.168204443429311	-3.56135335023897	Not significant	NA
NUSAP1	0.666584065710147	17.8099257449945	2.01571499576473	0.0606263476072117	0.300698573583595	-4.54170992134761	Not significant	NA
HRNR	0.66365809293359	15.8675351007587	0.699910288966657	0.493854220188808	0.774738161361074	-6.16057133003916	Not significant	NA
PHRF1	0.663107032889151	18.8104073785375	3.30158777886146	0.0044137996071635	0.0788332829823115	-2.13268362209258	Not significant	NA
MPHOSPH8	0.654567552644494	18.5830050571481	3.37371586137257	0.0037868035151388	0.0761451860770924	-1.98757775616684	Not significant	NA
HNRNPC	0.650903881393223	21.8089195524821	2.95450387640212	0.00918274477769982	0.111460197440171	-2.82219026454127	Not significant	NA
HP1BP3	0.644766504869342	19.7981552621713	2.0443375312464	0.057425318799814	0.294084011339305	-4.49411279872939	Not significant	NA
RASAL2	0.639980504112831	18.806620118905	3.52755289012179	0.00272964894307443	0.0636314515928202	-1.67671989039152	Not significant	NA
RIF1	0.629453311920756	18.3286268700885	4.90933032431013	0.000149240779765837	0.013153170458415	1.10851232441017	Not significant	NA
LLPH	0.628114455127836	19.5954430347838	3.92866760903326	0.00116216534076267	0.0410355047702629	-0.861734356611107	Not significant	NA
KPNA2	0.61878403229754	20.9387160428037	2.77971784076223	0.0132189733773682	0.1330570419817	-3.1617512784371	Not significant	NA
FBXO22	0.618379006082691	19.6556746092873	2.40442074451927	0.0284206800409315	0.198817651742619	-3.86505212176249	Not significant	NA
CHD1	0.617025835962949	16.8497240795575	2.95058849848265	0.00925837676983477	0.111460197440171	-2.82986297026125	Not significant	NA
TSSC4	0.615729204661452	19.9464986694407	3.71351267082896	0.0018368810272635	0.0506295269777325	-1.29929352914732	Not significant	NA
UTP25	0.615096452144542	18.8165251630637	6.55499632594124	6.04877918739501e-06	0.00207007835420926	4.17090660433963	Not significant	NA
MPHOSPH10	0.614640152974548	18.8457168095326	3.17250556790678	0.0058023284213642	0.0893237340714509	-2.39102204399298	Not significant	NA
PSIP1	0.612652164828557	19.7447560761802	3.0026917157027	0.00829985555928321	0.105959613920364	-2.72753607072002	Not significant	NA
NMES1	0.607078867921995	20.9999537123407	1.90719304065767	0.0742798356481341	0.334521864114401	-4.71850679355562	Not significant	NA
RABL6	0.606024500423302	19.8426380894709	1.6658881763499	0.114838293988892	0.411365193201755	-5.0888248812117	Not significant	NA
CDC42EP1	0.600233757878492	18.8285458266202	3.82608247694231	0.00144544448100888	0.0456096902421932	-1.07038618804084	Not significant	NA
FIP1L1	0.598525879860027	20.0319701577563	2.51581248000303	0.0227099054167705	0.17967087857755	-3.66062413427074	Not significant	NA
NOL7	0.598211546696206	18.0646594711077	3.93194096096388	0.00115411084192282	0.0410355047702629	-0.855077694040329	Not significant	NA
UBE2S	0.591997690986698	19.9461584035299	1.98699052560909	0.0640004426175148	0.309162425301203	-4.58907883676885	Not significant	NA
HLA-B	0.591517628661606	20.0255375106247	1.94427249867716	0.0693321335300828	0.322755476160696	-4.65876849570981	Not significant	NA
CRYBG1	0.589023992313425	18.5965452451207	2.86677683711098	0.0110306669505702	0.120837569159294	-2.99340431248369	Not significant	NA
RPL18A	0.586307368949733	20.052694405741	3.42906178524794	0.00336633143174307	0.0711954191230526	-1.87593223683797	Not significant	NA
CHD8	0.586022191373804	17.731851752663	7.47298115993678	1.18453885286964e-06	0.000527001335641705	5.70357404458096	Not significant	NA
MAP2K3	0.578123885307168	19.1603496623955	4.25714697702134	0.000579774399020505	0.0299932128051422	-0.195131539436174	Not significant	NA
KIF22	0.575813093143559	17.7497506592623	1.92861807723007	0.0713837771528038	0.328336730074106	-4.68407569807371	Not significant	NA
PODXL	0.573533974531792	19.5965841632284	1.61156850636809	0.126251581437305	0.427468254044573	-5.16743807272033	Not significant	NA
ASNS	0.572567412180696	20.7320093324179	3.75530700291991	0.00168045887935185	0.0488651081976235	-1.21432563273678	Not significant	NA
H1-10	0.567305352935357	19.7144941225803	3.38918864145607	0.00366426619613622	0.0746091314805062	-1.95639011086977	Not significant	NA
AXL	0.567282459495694	17.7130003319963	1.99475536682365	0.0630720048301994	0.307615239910693	-4.57631379353594	Not significant	NA
KLHL4	0.55794858442539	17.8360017790088	3.02615210424233	0.00790057933466629	0.10322152219326	-2.68130909163438	Not significant	NA
CENPB	0.557506201710844	19.1823016712157	3.68005850023486	0.00197254511306182	0.0519281254911954	-1.36727928960332	Not significant	NA
NF2	0.55606602044746	19.1822932312098	4.10192271571597	0.000804764635636275	0.0361656349893514	-0.509689301120019	Not significant	NA
CDC20	0.553256502934246	18.8440712069848	1.99342210271483	0.0632305521843638	0.307781976661088	-4.57850772706067	Not significant	NA
STMN2	0.552702977590069	23.1400917310894	2.28292011309884	0.0361779974830704	0.223549876114139	-4.08312238016899	Not significant	NA
ANPEP	0.548674305165562	20.9215643405089	2.16965348856156	0.0451461330871406	0.258833951165836	-4.28127967077243	Not significant	NA
WASL	0.54116672153032	19.3826872071109	2.42910159567974	0.0270491443473378	0.193768889852922	-3.82011142310589	Not significant	NA
KRT2	0.537876952400008	18.5411218107929	0.618603737058991	0.544727607262728	0.802395417895938	-6.21447085897403	Not significant	NA
TYMS	0.535420173994311	20.4925642382294	1.5296150257763	0.145289877737615	0.458111031931005	-5.28247284803326	Not significant	NA
EIF2S2	0.533653087444094	20.523345209624	2.79437490701164	0.0128232416524479	0.131453000257467	-3.13352556647181	Not significant	NA
TPX2	0.53187286984047	19.6353654204149	2.00610960723669	0.0617362873406465	0.304506366273322	-4.55759473681658	Not significant	NA
PHC2	0.531342388535123	19.3472092151967	2.40856920833128	0.0281856568907313	0.198414537194404	-3.85751288557178	Not significant	NA
WDR26	0.520523947483547	20.3822171237755	3.17631466745122	0.00575577006692919	0.0892244635113866	-2.38342691729054	Not significant	NA
CMSS1	0.519984612205043	19.7100748278347	4.01199252131333	0.000973729317786125	0.038012333145673	-0.692336589497433	Not significant	NA
CDCP1	0.517598267376545	20.0174106043049	1.58475853599637	0.132232336944105	0.437724454660953	-5.20555048912952	Not significant	NA
ZC3H13	0.510981558084229	17.6175601530032	3.3283358598834	0.00417011719369879	0.0787380137383294	-2.07892848725758	Not significant	NA
ZNF330	0.509973365436121	17.4808982335008	2.01989759994499	0.0601487051625349	0.300698573583595	-4.53477903877488	Not significant	NA
ANKRD17	0.509368866218885	18.6780413022395	4.07246855203458	0.000856561696751097	0.0379092361915648	-0.569484347206356	Not significant	NA
SGPP1	0.506745989758905	17.5033075130135	1.806822381808	0.0892880303712863	0.36747682434954	-4.87654761889687	Not significant	NA
CDK12	0.504633919971077	17.6832616521649	2.03696578800252	0.0582347308381498	0.2964374342093	-4.50640879399714	Not significant	NA
CPSF3	0.502187620728627	19.3025387283589	3.03277213463156	0.00779135110959865	0.10285970648844	-2.66824837054888	Not significant	NA
SPAG5	0.499327648503893	18.3803856722599	2.14281463715612	0.0475526567107201	0.264783191121394	-4.32745025987736	Not significant	NA
DTWD1	0.498181468589479	16.6626170491121	2.19102970184778	0.0433102510737391	0.252208517051133	-4.24428609174577	Not significant	NA
MKI67	0.496292003839404	18.9241740262871	2.16569093295112	0.0454942370817864	0.258886330716055	-4.28811592627785	Not significant	NA
ABT1	0.49229842784905	20.8963193404742	3.3177125275661	0.00426526217093563	0.0788332829823115	-2.10028626512441	Not significant	NA
RBM28	0.491601567781416	19.2437540801925	3.37213404785894	0.0037995574981152	0.0761451860770924	-1.99076500745834	Not significant	NA
SUPT6H	0.491307883433016	19.7099906321699	3.04932175561743	0.00752471112836178	0.101140301541032	-2.63556656589125	Not significant	NA
ERVK3-1	0.490857187826148	20.4695477623811	2.42111968890859	0.0274857298539055	0.195523881176224	-3.83466820140888	Not significant	NA
ANLN	0.489132099709693	19.4487303151354	1.78482565087354	0.092914416373562	0.376030339006591	-4.91044087589029	Not significant	NA
GPATCH4	0.48419209011902	18.6135235573321	3.69093110207438	0.00192738765509644	0.0516563113103858	-1.34518695220619	Not significant	NA
PSME3	0.483506080369938	20.0870569862894	1.76734141473828	0.0958884565235212	0.382362332230312	-4.93718468696023	Not significant	NA
TSR1	0.482659743742097	18.7142750504974	5.46389388071139	4.87426080644038e-05	0.00750488867785958	2.18227545359554	Not significant	NA
ARHGEF18	0.48244275841682	18.4840640143826	4.20496610882425	0.000647233757880429	0.0327220794182958	-0.30075479312591	Not significant	NA
TDP1	0.481645544563971	18.689562122233	3.36788199166486	0.00383405290221769	0.0764919343585941	-1.99933157182093	Not significant	NA
ANTXR2	0.478611762717854	17.0206391091028	1.02036377805248	0.322465319367735	0.649556380734648	-5.88887734877845	Not significant	NA
RPS27A	0.474883085297034	21.4818235050845	2.88340364166954	0.0106546959788713	0.117792458450244	-2.96107019609822	Not significant	NA
FIZ1	0.47485287082516	15.467937655637	2.60201802642086	0.0190566546385002	0.161184518035527	-3.49975883914852	Not significant	NA
CIT	0.472822361595064	17.6739919639359	2.6004363891123	0.0191183231893844	0.161277623134771	-3.50272978909533	Not significant	NA
UPP1	0.471268120324499	20.3642343419053	2.01903876241469	0.0602465030310239	0.300698573583595	-4.53620288355899	Not significant	NA
DNAJC2	0.470812738306101	18.764056428064	2.39544097626069	0.0289357436165199	0.201067533682165	-3.88135114613403	Not significant	NA
ITGA3	0.469177316781433	20.7123482987227	3.02409870543676	0.00793476300069565	0.10322152219326	-2.68535880777697	Not significant	NA
AFAP1	0.467984028114838	18.5792728069905	1.65667060826629	0.116710234974232	0.414400507103239	-5.10229441001478	Not significant	NA
LTV1	0.467732765274	18.5160010493241	1.98984328827642	0.0636579147697152	0.309162425301203	-4.58439247423976	Not significant	NA
EPS8	0.464506830485675	18.7864142349783	3.02492610813994	0.00792097156805354	0.10322152219326	-2.68372708609414	Not significant	NA
JPT1	0.460860680610942	23.0132661873497	2.7175596404603	0.0150321020591877	0.140699189508071	-3.28089258640432	Not significant	NA
EPB41L2	0.460302971966261	20.0214181886724	3.12437509771571	0.00642352103077101	0.094326835824741	-2.48682677088724	Not significant	NA
MPP1	0.459246404637227	20.0164064729601	1.84105788102058	0.0838918328327234	0.355800537914953	-4.82325760904084	Not significant	NA
H1-2	0.458154123636159	20.131105246588	1.15402945123158	0.265131835895887	0.598055014014972	-5.74918747324855	Not significant	NA
MAZ	0.456187449181236	17.5730209658993	3.35385321425435	0.00395008054446934	0.0780987676884723	-2.02758412088884	Not significant	NA
CAV2	0.45290656357783	21.8553264696204	1.54320883027323	0.141974353751674	0.452466976963609	-5.2636961603415	Not significant	NA
MYBBP1A	0.449440639848373	19.5128883798614	2.67123494897443	0.0165366500067694	0.149142716241852	-3.36906656575307	Not significant	NA
UHRF1	0.447620621012923	18.7517268350465	1.58938215743032	0.13118407437342	0.436168492568056	-5.19901059885218	Not significant	NA
RPS9	0.444504968744241	21.3271368019589	2.10461647598146	0.051181289795498	0.27600673733354	-4.39261827713195	Not significant	NA
CALD1	0.442421631784292	18.5532222802335	1.98436638517848	0.0643169882237151	0.309682121869381	-4.59338608494307	Not significant	NA
CAV1	0.439332253103764	20.0808968147159	1.57985774654858	0.133351177054451	0.439260516279631	-5.21246733748075	Not significant	NA
NOL10	0.438513275520439	19.5716715815886	5.18087798378377	8.58928270244958e-05	0.00955342968579955	1.63900237585304	Not significant	NA
SRRM2	0.435512773302399	20.8058056728157	1.94012297917627	0.0698707447752435	0.324483239566867	-4.66548889875134	Not significant	NA
DERPC	0.435423002312355	19.5904963530625	2.9108144060172	0.0100618855688956	0.114400125157598	-2.90764384859402	Not significant	NA
AGGF1	0.428813229755612	16.5070141444147	1.1809718931744	0.254563004784789	0.586150680231205	-5.71926294394014	Not significant	NA
NCAPD3	0.42870354733914	18.922318789993	2.65212822204334	0.0171984182347907	0.153031525453168	-3.40527241525038	Not significant	NA
PDCD11	0.427553249433984	18.5856490442471	3.86339558816511	0.00133514520099693	0.0436769191120246	-0.994489706799809	Not significant	NA
RCOR1	0.425343872526117	20.1799344756823	2.44948976481662	0.0259634843166378	0.189986088363029	-3.78283183047998	Not significant	NA
SPEN	0.423994368693748	18.6309066777461	2.37378458417878	0.0302142563193692	0.203671555098294	-3.92054313037943	Not significant	NA
UBE2E2	0.422359345642949	22.7682398468311	3.47339602224207	0.00306325552385789	0.0676580828048434	-1.78633655488776	Not significant	NA
WDR76	0.41937375414205	16.4741170535405	1.76010478811729	0.0971435779699062	0.383148739705774	-4.94820235622614	Not significant	NA
DDX55	0.413833337721819	18.9471273184422	3.91391228300122	0.00119918184623128	0.0412548142097965	-0.891742102778376	Not significant	NA
PSAT1	0.412059548639071	21.3512975020152	1.85789505581712	0.0813453728063837	0.351706087089991	-4.79681261493952	Not significant	NA
VIPAS39	0.410260463072177	18.2252515508634	4.4628583841848	0.000376378169719146	0.0223267530277398	0.219730305434701	Not significant	NA
WDR70	0.410097911822639	18.4028719744956	2.82587813567253	0.0120110596433369	0.127840201801928	-3.07269565091481	Not significant	NA
CTPS1	0.40431253918916	21.3509078730133	2.867661535788	0.0110103415429812	0.120837569159294	-2.99168526012461	Not significant	NA
