ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Category	Label
LXN	0.808423097689037	21.2250848882792	3.02597979065061	0.00790344235641862	0.0481575627111511	-2.67334962492634	Not significant	NA
HMGCS1	0.808380527817953	20.0742274581668	4.0120457894657	0.0009736192914317	0.0128535080937081	-0.686047292384533	Not significant	NA
GABARAPL2	0.803436927655294	18.6243087232254	1.76200550738213	0.096812533520988	0.232193510315297	-4.93512560555727	Not significant	NA
ZNF593	0.802620021486305	19.4285438427524	5.37292316522756	5.84159387192887e-05	0.00352331802034327	2.01118551967485	Not significant	NA
FBL	0.796693735646791	22.4129404007587	5.37642348569274	5.80093351952092e-05	0.00352331802034327	2.01787044850744	Not significant	NA
TYMS	0.791543368098004	20.4925642382294	2.26132052582904	0.0377488975295862	0.12898989639718	-4.11175351708216	Not significant	NA
PRSS23	0.783057136757581	18.8644565885101	2.23205711579761	0.0399784418982099	0.134034730975988	-4.16315388617693	Not significant	NA
MYO3B	0.782808509297471	19.1861058340605	2.61406163593806	0.0185932637705076	0.0832930992278395	-3.46809387358499	Not significant	NA
LLGL2	0.780199196057946	17.6447874908794	2.58574606280873	0.0197002795769272	0.086059577565981	-3.52122519702426	Not significant	NA
NOSIP	0.766762401011853	18.4864830884795	5.53008532193508	4.27549052074564e-05	0.0031702762211329	2.30972187326807	Not significant	NA
EFHD1	0.761723793711138	20.3069139834682	3.84797061023286	0.00137967695172162	0.0159981133769431	-1.01929380093031	Not significant	NA
MCRIP2	0.747420458128758	18.6571511790879	5.29490646239252	6.82829969925869e-05	0.00384545637493695	1.86177368029962	Not significant	NA
PLSCR1	0.745556606140816	19.3683128694545	3.86785840869088	0.00132253290680438	0.01565889478288	-0.978887549008761	Not significant	NA
NME4	0.744903553205848	19.9998302631766	5.73787744739478	2.8436553634194e-05	0.00282976197233876	2.69921390134355	Not significant	NA
SLIRP	0.735301314369671	21.7194909342503	4.0215061576112	0.000954276511791217	0.0127831227098516	-0.666846031686007	Not significant	NA
CASTOR2	0.725690009248822	19.0797762681359	3.66913772918967	0.00201896930701766	0.0201109808605309	-1.3824868460469	Not significant	NA
BTF3	0.722175152680872	21.186983848195	5.73232564393866	2.87459899350064e-05	0.00282976197233876	2.68888672712639	Not significant	NA
C8orf33	0.719837811336227	18.2125013632426	5.11759491305781	9.76215665661313e-05	0.00443089121101307	1.51932776452675	Not significant	NA
SPRED2	0.719259365085207	16.0598134161808	4.54367775969848	0.000317910711195205	0.00810732069780138	0.38673678202794	Not significant	NA
CD63	0.717486741176426	19.6318487384242	2.99504690959118	0.00843417310527926	0.0502611427890836	-2.7342227610273	Not significant	NA
DNAJA1	0.715356796166336	20.9259320434657	4.4842942127352	0.000359877338474735	0.00847139830092114	0.267774105294547	Not significant	NA
NCDN	0.714103816729668	20.0298227998058	4.97062822027804	0.000131647700097993	0.00513772471698221	1.23261651747319	Not significant	NA
PTTG1IP	0.711632700401481	22.2594128840343	5.20743922610312	8.14115400292869e-05	0.00411985754232536	1.69333498613054	Not significant	NA
ASB6	0.707107751631916	17.8287505291412	2.20836475549886	0.0418723287429471	0.138151620477718	-4.20451574064064	Not significant	NA
METAP2	0.706603825029603	20.3095938539066	6.93982753042253	3.01141818160783e-06	0.00167472493624665	4.82626671960732	Not significant	NA
GRSF1	0.705346775303404	20.1680372617512	6.37104499662744	8.50280021217937e-06	0.00210037494583845	3.84718573472391	Not significant	NA
UXS1	0.705187187154504	19.9234157947743	3.74060887565279	0.0017338844312488	0.0185159081797613	-1.23739211976674	Not significant	NA
RNASEH2C	0.697302892065132	20.5559257252885	4.98222464958693	0.000128566501027784	0.00510707467029119	1.25532978314407	Not significant	NA
ALDH1A3	0.693983667314001	19.8272400354862	4.87050930651108	0.00016161358824954	0.00579853914614679	1.03590296741456	Not significant	NA
DDX5	0.677462275305356	20.8606112733181	3.90471982249389	0.00122284118739303	0.0150287857533469	-0.903999897104629	Not significant	NA
SLC26A2	0.676891572018146	18.6431070996163	3.93362082142477	0.00114999920316517	0.0143717597047243	-0.845292273838485	Not significant	NA
ACTR5	0.676748859501068	19.2843124305904	4.15272372526315	0.00072275886775452	0.0112055250820314	-0.400794582412535	Not significant	NA
TAX1BP1	0.674765719564054	19.2580636359616	4.06274948597082	0.000874383068146407	0.012349619905344	-0.583163502559829	Not significant	NA
GPRC5A	0.669998210558127	20.3393649786413	1.9520827874814	0.0683284539305319	0.185248806542923	-4.63613160863112	Not significant	NA
HECTD1	0.663400611962874	18.3472668361567	6.15787374148097	1.26899377631459e-05	0.00234014621719889	3.46740406748035	Not significant	NA
FKBP14	0.663372991310702	18.5155315416957	4.57074920362374	0.00030046976348062	0.00800473040554058	0.440875039640093	Not significant	NA
LARP4	0.657835516925552	19.9350250312334	5.71606875796982	2.96722776495907e-05	0.00282976197233876	2.65862117972011	Not significant	NA
CHCHD1	0.656614667290661	19.7557661383525	5.43550800834388	5.15695578571868e-05	0.00342437258069588	2.1304655609531	Not significant	NA
AUP1	0.656607975411191	19.4854500366222	2.62306160802071	0.0182540320966435	0.0822818528854783	-3.45115929624531	Not significant	NA
HAT1	0.653902942651939	21.0600104024965	3.77236296539056	0.00162053005010504	0.0176708855161902	-1.17289687376001	Not significant	NA
DDX56	0.653343175652175	19.5924982856532	4.22684899701233	0.000618023937344232	0.0103106914275055	-0.250795214205835	Not significant	NA
SLC39A14	0.652988679339863	18.6468638820655	3.15630129241051	0.00600456879161352	0.041353446677846	-2.41526051526932	Not significant	NA
SLC4A2	0.650244710076507	19.746587349583	4.57578606859258	0.000297334053915218	0.00800473040554058	0.450941212803221	Not significant	NA
ATG4B	0.646076270081846	19.5479115571917	6.62733868028464	5.29732493093041e-06	0.00196398321814245	4.29456298065429	Not significant	NA
TPRN	0.641179185302519	18.8071663838346	5.6956913355426	3.08771230336859e-05	0.00282976197233876	2.6206311857681	Not significant	NA
CDC20	0.63971819572232	18.8440712069848	2.30494966457408	0.0346387209413613	0.122136645279448	-4.03449642307564	Not significant	NA
KCTD2	0.638187106825061	18.9232041425359	4.59850083138229	0.000283602600379362	0.00785151132884852	0.496310074300125	Not significant	NA
RIOX2	0.637252373945156	19.4476439603571	4.2869221967663	0.000544524471524573	0.00997367159634528	-0.129429215520967	Not significant	NA
NOB1	0.636100360503395	18.2975990734269	3.80623169963116	0.00150781256670483	0.0168890162244206	-1.10409391694456	Not significant	NA
PEX16	0.635507045058088	19.0400535210442	3.24363989876307	0.00499105905216612	0.0368857503705766	-2.2410117105163	Not significant	NA
GRWD1	0.634325658499431	20.5478768432414	5.53513910631759	4.23301452857622e-05	0.0031702762211329	2.31926623702735	Not significant	NA
CALCOCO2	0.630841435308344	19.1741270366233	3.8725048228594	0.00130952914551706	0.0156055450145225	-0.969447511917504	Not significant	NA
RPS5	0.628802493366003	20.7758877560503	5.69574590249708	3.08738299858783e-05	0.00282976197233876	2.62073299479872	Not significant	NA
NFXL1	0.628106186483603	18.7991655312807	4.06048176580842	0.000878594936058509	0.0123609845644808	-0.587763458401427	Not significant	NA
RNF181	0.625216530976484	19.4910616881071	2.72457942705251	0.0148159200996182	0.0721971834865296	-3.25864826884822	Not significant	NA
IPO8	0.623896587458262	20.0832259898173	6.65107098299047	5.07253146196907e-06	0.00196398321814245	4.33547564665991	Not significant	NA
APLP2	0.622204790311741	19.4265314174689	5.76305285241206	2.70760206664144e-05	0.00282976197233876	2.74598843250751	Not significant	NA
DNAJB12	0.615751390381018	17.9948628460916	5.26735520066244	7.21649396706321e-05	0.00396372613079805	1.80882183370758	Not significant	NA
TIA1	0.615658124290242	19.2699770094309	5.82715623346197	2.39074431221674e-05	0.00282976197233876	2.86467666726948	Not significant	NA
NVL	0.609112020051931	18.224135176358	4.47121955495492	0.000369852108804312	0.00853603004608026	0.241545159461877	Not significant	NA
AAMP	0.608358448452979	20.2293357389294	3.62033949528058	0.00224013950275764	0.0215256601463688	-1.48147316517992	Not significant	NA
C1orf122	0.6082587786582	20.4500819921437	4.68569366296565	0.000236634895548672	0.00732333230736116	0.670043612572899	Not significant	NA
USP13	0.607479280205631	18.2615991719626	5.2176898555254	7.97470954875503e-05	0.00411985754232536	1.71312482816998	Not significant	NA
TRIM5	0.607427625109604	18.1753337031489	2.9928657574549	0.00847288314043891	0.0502611427890836	-2.73850898704263	Not significant	NA
CCDC115	0.607413322484007	20.4233435186634	3.8537415573273	0.001362843947446	0.0159141541264757	-1.00756884969853	Not significant	NA
POM121C	0.606845208982591	17.6230218706149	3.87474148739805	0.0013033154304447	0.0155872321237862	-0.96490334831462	Not significant	NA
H2AC11	0.603101095408324	23.301358394882	1.91487790209862	0.0732291925041134	0.193473201608126	-4.69617521154499	Not significant	NA
MFN1	0.602926379844572	18.582010381953	2.42023345244229	0.0275346118858124	0.105422967538708	-3.8269600113111	Not significant	NA
UBE2T	0.60256432718862	20.7346061806528	3.14022679864511	0.00621203519258532	0.041685285930335	-2.44722591734168	Not significant	NA
CLUH	0.599133897402876	19.4850937152515	4.99903790456356	0.00012423008441108	0.00497927608599006	1.28823401365163	Not significant	NA
COX16	0.598975018070789	19.1812694457964	3.20659016532883	0.0053985658997474	0.0386766822672724	-2.31504210100758	Not significant	NA
BIRC5	0.59781764474328	18.9910353293291	1.98652540339354	0.0640564467802609	0.177646235000991	-4.57992126270339	Not significant	NA
FAAP100	0.59763869220216	18.0675152448997	4.19028002671714	0.000667618522649153	0.0107228693403108	-0.324764758118874	Not significant	NA
CAPRIN1	0.593016617466954	20.4912358017694	4.52695556067171	0.000329196822003546	0.00816310288020074	0.353265439689395	Not significant	NA
RNF40	0.592961818191679	18.4478901648909	5.17107591392081	8.76100368299354e-05	0.00419115111673529	1.62302691207229	Not significant	NA
CLPX	0.592661848463919	20.3252590385743	5.85451537664134	2.26744065588395e-05	0.00282976197233876	2.91515104136332	Not significant	NA
BAIAP2	0.592034389388587	20.1947866197513	7.99177512915254	4.95388475277381e-07	0.000550995831627267	6.50540605980057	Not significant	NA
PRORP	0.591742349416858	17.9839117902148	4.16146919719248	0.000709519868351864	0.0110759785764823	-0.383084654849367	Not significant	NA
SURF6	0.589689166551089	18.2386738621244	3.0469839524698	0.00756182777938669	0.0467907813497794	-2.63192588757078	Not significant	NA
CHURC1-FNTB	0.589566305292834	20.072908062664	3.35123266770425	0.00397213690725342	0.0314177034196851	-2.02519848650174	Not significant	NA
HMG20B	0.589176532202004	15.5102037064255	1.74729985338144	0.0993996777539828	0.235981412127785	-4.95742118292273	Not significant	NA
G6PD	0.58588363138055	22.0349269629367	2.52102795621244	0.0224711595203104	0.093329904358585	-3.64178719000579	Not significant	NA
FAM118B	0.585756680465867	19.0426967643331	3.73122184459648	0.00176889321446997	0.0186340118365232	-1.25645500219702	Not significant	NA
AGR2	0.585564663260396	22.7605313352677	1.24915006109115	0.229255163741235	0.40765636430246	-5.63030134418843	Not significant	NA
BCR	0.582465425553615	17.0377771511124	2.25643594542912	0.0381128319367937	0.129834601291574	-4.12035683683508	Not significant	NA
LGALS8	0.582251232210488	19.5518393976767	4.45875225091961	0.000379625924699904	0.00858367324034027	0.216522738537555	Not significant	NA
POLR1D	0.580881880932733	20.6718054205229	5.61417001943809	3.62264117302413e-05	0.0030409680337329	2.46806173726457	Not significant	NA
RETSAT	0.575949331223491	19.3354264968866	3.06333305051666	0.00730596745534295	0.0460532979207249	-2.59963439529707	Not significant	NA
NCAPD3	0.575933037963217	18.922318789993	3.56294757407516	0.0025314460468072	0.0235365899602856	-1.59777774112468	Not significant	NA
ZNF324B	0.575578191161064	23.737942094566	1.99165138971467	0.0634416761347001	0.176849634789023	-4.57150527951726	Not significant	NA
MRPS7	0.571878339396406	20.4817855319276	5.95852068150768	1.85569923404965e-05	0.00258000184133965	3.10602826908879	Not significant	NA
ADISSP	0.571683568109769	20.0465319493976	5.16148780234881	8.93239507512226e-05	0.00422768358395946	1.60446126704673	Not significant	NA
SPC24	0.571083484267074	18.6026779631274	2.88281025065257	0.0106678972308977	0.0593268434753297	-2.95366431787361	Not significant	NA
KPNA2	0.569469399740115	20.9387160428037	2.55818535644531	0.0208379800973448	0.0889928987304148	-3.57271926198018	Not significant	NA
IREB2	0.565662499554623	18.9266739094607	2.8067841396329	0.0124971717304142	0.0648773827638422	-3.1008958982289	Not significant	NA
HIGD2A	0.565467907880326	19.1336901395054	3.18670975203997	0.00563057496539949	0.0398257997155204	-2.35469873774934	Not significant	NA
POLR1C	0.563469483923868	20.4104409867671	4.87108827478496	0.000161421541049132	0.00579853914614679	1.03704363349909	Not significant	NA
FASTKD2	0.562634098776286	20.1602372112184	3.90152351549444	0.00123117748767097	0.0150530051280679	-0.910493164587338	Not significant	NA
ZCCHC3	0.560977273730352	18.0316205244709	1.17670444032645	0.256215343772684	0.436911485030538	-5.71331251610305	Not significant	NA
DNAJC7	0.560010489357332	19.7448681636991	5.12932004768178	9.53302899744176e-05	0.00437241711439365	1.54209235228184	Not significant	NA
RBBP4	0.559835273538212	22.2212168229503	3.89010919815451	0.00126141718938036	0.015257877714238	-0.933681874912039	Not significant	NA
TMEM106B	0.559261939427053	20.7435091028354	4.12049166735387	0.00077375014413578	0.0115130916095655	-0.466092239060607	Not significant	NA
REPIN1	0.556816394216284	17.2845356196602	5.57522697214995	3.91114792398989e-05	0.0031702762211329	2.39484987705882	Not significant	NA
MRPL13	0.555693047895272	20.2035693722811	4.76345490920648	0.00020147444977522	0.0066892524406713	0.824391695316696	Not significant	NA
PYURF	0.554419154061684	19.7969220598582	4.68488254393688	0.000237033007925378	0.00732333230736116	0.668430608539881	Not significant	NA
NCAPH	0.553580580221709	19.4631419916124	4.01744046158405	0.000962541269453876	0.0127831227098516	-0.675097719664607	Not significant	NA
ABT1	0.552037115359902	20.8963193404742	3.72030530609896	0.00181049885063108	0.0189082379963795	-1.27862194277675	Not significant	NA
CEP55	0.55156019615697	18.0443979115263	2.70201803305389	0.0155215712576578	0.074202411364012	-3.30166120052657	Not significant	NA
CSDE1	0.548504501128249	20.0844878849023	3.80659258051251	0.00150665494117054	0.0168890162244206	-1.1033607529073	Not significant	NA
LAMP1	0.547280567125341	21.9614870639375	2.57756460834384	0.0200316758641171	0.0869747082233788	-3.53653435484142	Not significant	NA
OGT	0.545933717967518	20.0497787880374	4.17879770130602	0.000684008849264161	0.010868412037058	-0.348003322430332	Not significant	NA
ATP6V1H	0.545648805981209	17.9190618331503	2.47981080098568	0.0244247757015087	0.0980738511696862	-3.71790444766618	Not significant	NA
ATP6V1G1	0.543623250228606	19.8460626984016	4.29915383552635	0.000530681829544843	0.00996432542865887	-0.104741705397646	Not significant	NA
NRDC	0.541101114538399	19.3764537814874	3.33082943343669	0.00414809048381945	0.0322637317526446	-2.06621066610602	Not significant	NA
GMPPA	0.540301671371392	20.2451331479259	3.06099129920959	0.0073420882703528	0.0460599256034304	-2.60426219201332	Not significant	NA
MPP1	0.538195171525967	20.0164064729601	2.15755300871175	0.046216904486677	0.146452284943893	-4.29243545828349	Not significant	NA
GPATCH11	0.537757028780995	14.4806785150033	1.59494808384911	0.129931528636816	0.282258481887303	-5.18075701766939	Not significant	NA
CLPTM1	0.537601202149247	19.3698595857447	2.9794018640489	0.00871570234743252	0.0512912165922318	-2.76494898935101	Not significant	NA
RPL36	0.535825363305729	22.9181423669018	1.79475346536988	0.0912619932161323	0.225069073070162	-4.88502847671847	Not significant	NA
DNLZ	0.53422688808088	19.8897421088328	3.21098260208896	0.00534858998918491	0.0385046551163166	-2.30627379282886	Not significant	NA
KIF22	0.533041582464271	17.7497506592623	1.78535994421998	0.0928248222813266	0.227126264564282	-4.89946108650839	Not significant	NA
HEATR3	0.53246143310102	18.424490774213	3.05372290786325	0.00745531861351382	0.0463250174741941	-2.61862066667227	Not significant	NA
ZNF281	0.532216541258968	16.1615759764901	2.04875788149457	0.0569448849938515	0.166020834428339	-4.47688491664096	Not significant	NA
SPAG5	0.531997664873469	18.3803856722599	2.28301474320394	0.036171251121776	0.125625211741438	-4.0734300094079	Not significant	NA
RRS1	0.530931304386151	19.7716936168835	4.70163661883062	0.000228947070073401	0.00720200410836065	0.701735590899691	Not significant	NA
MCM7	0.527252210020944	20.9526334642164	3.30128078259939	0.00441667667248546	0.0338206446056589	-2.12553700203846	Not significant	NA
CCDC86	0.526717609521118	19.6749596278639	3.49083545825194	0.00295161907609223	0.0260550660109809	-1.74368845675284	Not significant	NA
COPS7A	0.5261867038394	18.5043570554557	2.40033181833761	0.0286541344300633	0.108042802593497	-3.86312429215311	Not significant	NA
MRPL53	0.525639094898061	19.9124282780543	4.59760824896535	0.000284129764878537	0.00785151132884852	0.494528122054406	Not significant	NA
MRPL15	0.524130589373485	20.5403408682656	4.41381706248525	0.000417089576233973	0.00900792002264537	0.126242453064745	Not significant	NA
ARV1	0.523494300201151	17.5870476827609	3.14474344417692	0.006153039256303	0.0416031484062189	-2.43824769920445	Not significant	NA
MYL1	0.521444433657436	21.557899984454	1.12818077155448	0.275579274344335	0.458364704983527	-5.76658375959835	Not significant	NA
PPP1R14A	0.520798157805327	20.7102470056914	2.16583959456272	0.0454811328884959	0.14583942664249	-4.2781717795377	Not significant	NA
G3BP1	0.51630922642752	21.557673362285	4.39610511776726	0.000432871927013508	0.00912723793025164	0.0906181311676031	Not significant	NA
EIF3G	0.514335819346282	21.8814478599516	4.8211644556787	0.000178872997139765	0.00621723409589698	0.938556217129642	Not significant	NA
RPIA	0.514131574061039	19.8166824066758	4.49273152753248	0.000353586392971345	0.00838036603732968	0.284693254970959	Not significant	NA
MRPL32	0.512815987539067	19.5783913620285	5.36191483752643	5.97139443078235e-05	0.00352331802034327	1.99015126482505	Not significant	NA
C5orf22	0.511519900131489	19.6078212769272	3.29412068113696	0.00448430738890481	0.0341621294062286	-2.13989990561776	Not significant	NA
ALDH1A1	0.5108514043818	20.1645037789997	3.28962768097125	0.00452726794473142	0.0343716980991639	-2.14891007436626	Not significant	NA
TRMT112	0.510329549405661	21.8848109039422	4.63469038005093	0.000263048986493879	0.00759599488182515	0.568500728346272	Not significant	NA
PPIA	0.509444277615	22.7919268547419	3.70194963557198	0.00188268049722262	0.0194241331807994	-1.31588920592419	Not significant	NA
THUMPD3	0.509063039908227	19.3340874194281	3.4081667659399	0.00351932973355981	0.0295052868830962	-1.9105671568599	Not significant	NA
UHRF1	0.5065543385826	18.7517268350465	1.79864016472301	0.0906221446974602	0.224269689943923	-4.87904217590682	Not significant	NA
HSPH1	0.50458595971137	21.4434893628948	3.98582470215774	0.00102932628250661	0.0133541731031435	-0.739277530853064	Not significant	NA
SPAG1	0.504413116010813	16.8309209202605	1.95613156106034	0.0678133122506115	0.184459792160949	-4.62955484444762	Not significant	NA
TIMM50	0.504242158886733	22.4014265948972	2.43708842420214	0.0266188421712931	0.103339641204261	-3.79622657513461	Not significant	NA
DHFR	0.502835458455767	19.7454988518861	1.90045722460235	0.0752117828600682	0.196602363069591	-4.71925576096377	Not significant	NA
ARMC6	0.50229785946533	19.6276395469947	4.49474594551046	0.000352101069490612	0.00838036603732968	0.288731916071452	Not significant	NA
PSME3	0.502134496197961	20.0870569862894	1.83543315571213	0.0847581108537589	0.214133353315374	-4.82195468879241	Not significant	NA
CCN1	0.501869798276832	18.2441270552397	2.75208166613389	0.0139974423503265	0.0698405655163793	-3.20604733055001	Not significant	NA
COMMD1	0.501861449320092	19.5483015532582	4.11079101236047	0.000789798578880559	0.0116738002572744	-0.4857521479263	Not significant	NA
OSTM1	0.50169730674056	19.9098175010546	3.1534885386306	0.00604037335325056	0.0414120662621096	-2.42085637871391	Not significant	NA
ATP5MF-PTCD1	0.500779627899984	19.2446308483747	3.9765766149126	0.00104973238634445	0.01345896076901	-0.758055018808237	Not significant	NA
GIPC1	0.500706913535772	19.9921425433482	3.81427880634449	0.00148221022250987	0.016865353657152	-1.08774527038407	Not significant	NA
RPL13	0.500515306292364	22.4497002094086	4.0078065334791	0.00098241493259319	0.0128931092481036	-0.694652191947742	Not significant	NA
ECHDC1	0.500292141896093	21.0466676874704	4.44442167977725	0.000391186100305497	0.00867996828260179	0.187746567732633	Not significant	NA
TXLNA	0.496952727732818	19.7754172137618	4.66432261046262	0.000247356147567169	0.00741539579955494	0.627524558744394	Not significant	NA
YME1L1	0.496759404449556	18.9926156980391	4.51835326739714	0.000335161013375241	0.00823829474312954	0.336038292140021	Not significant	NA
N6AMT1	0.496242283605799	18.9275325267635	1.93583093671907	0.070431803061764	0.188765717964933	-4.66244715136139	Not significant	NA
CES1P1	0.495941094612999	22.3084659531861	0.82390506876996	0.421888190563566	0.600289923219956	-6.05547688383873	Not significant	NA
ZPR1	0.495836411534192	20.5323255493836	5.03776225467716	0.000114804447684308	0.00474392242394786	1.36389649959261	Not significant	NA
PTP4A1	0.495727942648706	19.0585788697309	1.78892465907917	0.0922290041483295	0.226612274147126	-4.8939899988954	Not significant	NA
RPF2	0.494586444703046	18.6399512653026	3.0625313962235	0.00731831309439086	0.0460532979207249	-2.6012187291375	Not significant	NA
IRGQ	0.493691987671934	19.7062929060355	4.44324679921745	0.000392149612228132	0.00867996828260179	0.185386715578145	Not significant	NA
YRDC	0.49365221655972	19.9112398205893	3.08288213583585	0.0070111456215865	0.0453285525030224	-2.56096864889797	Not significant	NA
ILKAP	0.492380520388117	20.0185591566687	4.30634816129536	0.000522707447504171	0.00993814288011136	-0.0902251734585686	Not significant	NA
CDK6	0.490682703423417	19.867141444972	2.50366124393701	0.0232755196201118	0.095576422387327	-3.67392386162523	Not significant	NA
MYO1B	0.489909359628129	19.1007824560996	2.84860623879634	0.0114562666136105	0.06186580849385	-3.02005414247088	Not significant	NA
