ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Category	Label
SPPL2A	1.01455890233143	20.6339869222613	3.79182039511082	0.00155477864767	0.00781605672710036	-1.34388831715346	Not significant	NA
BRAT1	1.01379148969942	18.9607390416247	6.75356178857294	4.20999350605731e-06	0.000169851912316593	4.49014242034716	Not significant	NA
TOP1	1.01308980925035	19.8686407980565	5.54603837958937	4.14288528936488e-05	0.000640644518490811	2.23053004309681	Not significant	NA
BCLAF1	1.01250388136134	19.4443095915766	2.87376412537119	0.010871124984259	0.0334478803976269	-3.22065333212638	Not significant	NA
NCAPD3	1.00463658530236	18.922318789993	6.2150757961185	1.13902231790143e-05	0.000292897608484427	3.50786076868033	Not significant	NA
ZNF593	1.00331914849244	19.4285438427524	6.71644931691177	4.50318073479888e-06	0.000169851912316593	4.42379476494231	Not significant	NA
DOHH	1.00083204697599	19.6690786447821	7.06441616631908	2.41316719672455e-06	0.000129310550456874	5.03795681957861	Not significant	NA
MPP1	0.997441576163194	20.0164064729601	3.99861088973233	0.00100177091661807	0.00567032927230765	-0.913697671993966	Not significant	NA
PSME3	0.985640576567899	20.0870569862894	3.60277457045041	0.00232554729562394	0.0104826341623414	-1.73643113820459	Not significant	NA
SAC3D1	0.985210079946118	18.4837790394347	4.96035660440324	0.000134440169884174	0.00135937344503339	1.06564183833394	Not significant	NA
RBM3	0.983670687354035	22.0272386539372	5.12494746724475	9.61782253813359e-05	0.00108879624611085	1.39694325344618	Not significant	NA
DDX5	0.962749227286295	20.8606112733181	5.54904107417795	4.11840503221898e-05	0.000640644518490811	2.2363963115876	Not significant	NA
LARP4	0.96229859448432	19.9350250312334	8.36161136065963	2.71765607917777e-07	5.24097229505525e-05	7.17291749622674	Not significant	NA
BIRC5	0.955579514003361	18.9910353293291	3.1753545520479	0.00576747070861724	0.0207679295856048	-2.61507756053648	Not significant	NA
UHRF1	0.954174959595523	18.7517268350465	3.38802232215332	0.00367336418370921	0.0147975663356489	-2.18002361145183	Not significant	NA
SREK1	0.944805521932096	20.6517578553887	2.35509803833316	0.0313598850761146	0.0748854062668979	-4.2116433821197	Not significant	NA
UBE2T	0.937715688230679	20.7346061806528	4.88684742993451	0.000156283008536247	0.00150828470219466	0.916781199381115	Not significant	NA
CKS2	0.937007854172609	19.8976574872454	3.76715896520438	0.00163858411177337	0.0081271579858191	-1.39516060832962	Not significant	NA
SDCBP	0.927975280026381	20.7714203216085	5.82138354243573	2.41763633587651e-05	0.000459660857192931	2.76357947093578	Not significant	NA
MYPN	0.926900629992627	18.4451578214106	3.81932640965253	0.00146637441680625	0.00749012603946152	-1.2866876338661	Not significant	NA
MCM7	0.923836486864968	20.9526334642164	5.78441129764122	2.59746264565779e-05	0.000481504637938812	2.69258747475386	Not significant	NA
COL1A1	0.923164474890669	20.5460890334618	3.4028753549345	0.00355915830500994	0.0145139278634182	-2.14945847612342	Not significant	NA
NOP2	0.922285602643814	19.2093173586843	5.26475625122346	7.25426731113466e-05	0.000904040203564093	1.67603591618443	Not significant	NA
ATXN7L3B	0.921639602601967	20.7201222852227	4.45683249168702	0.000381154142696299	0.00285000803505182	0.0365060017539616	Not significant	NA
MAZ	0.913538529220538	17.5730209658993	6.71626134842273	4.50471864651272e-06	0.000169851912316593	4.42345821289487	Not significant	NA
COX16	0.913341924717624	19.1812694457964	4.88954154184091	0.000155421477440663	0.00150828470219466	0.922246254476993	Not significant	NA
GTSE1	0.911082029821305	16.0781176017237	2.78097124246735	0.013184676254014	0.0389014138646252	-3.40337014001341	Not significant	NA
SLIRP	0.907287844418867	21.7194909342503	4.96213400105784	0.000133952647661413	0.00135902314947293	1.06923454464562	Not significant	NA
SCAMP4	0.903471458788012	21.1194199713418	2.08818170391602	0.0528191407686286	0.110745153092755	-4.68516181694774	Not significant	NA
TTYH3	0.902845982299198	18.9882754645124	4.64699547244977	0.000256412413095801	0.00214029798473399	0.427602423111873	Not significant	NA
PTTG1IP	0.902198668344102	22.2594128840343	6.60192362242844	5.54958988128228e-06	0.000194410436077361	4.21778442471103	Not significant	NA
HAT1	0.884762881543814	21.0600104024965	5.10419285460334	0.000100310020882764	0.00112696788612984	1.3553256861874	Not significant	NA
RBM39	0.88303881893809	20.8557358842494	2.70062191101464	0.015566283351043	0.044167343513259	-3.55991513224493	Not significant	NA
H1-2	0.881924865884994	20.131105246588	2.22145172660936	0.0408161714357175	0.0909775284155848	-4.45248171160886	Not significant	NA
TJP2	0.879151465906709	19.1304561201175	5.54266787006253	4.17054336054806e-05	0.000640644518490811	2.22394381773347	Not significant	NA
NOSIP	0.878804319963088	18.4864830884795	6.33816011879003	9.04092189766891e-06	0.000256822675262187	3.73607621365809	Not significant	NA
POM121C	0.876945720163089	17.6230218706149	5.59934875288693	3.72976002968128e-05	0.00059689576877885	2.33450912544284	Not significant	NA
DDX56	0.875806642159144	19.5924982856532	5.66609182577263	3.27180706920576e-05	0.000553093945452889	2.46417013030065	Not significant	NA
LTV1	0.874746264701269	18.5160010493241	3.72137278589202	0.00180638750420387	0.00872038026567557	-1.49031163154046	Not significant	NA
MRTO4	0.873043550611477	20.014204773806	4.05052851569928	0.000897325166177507	0.00519141698871746	-0.805710310543737	Not significant	NA
MYO1B	0.863433289709178	19.1007824560996	5.02048268217816	0.000118916136427245	0.00125666957473828	1.1869979003191	Not significant	NA
TRA2A	0.859838055689636	20.261412332828	3.25258280725456	0.00489733608461355	0.0183362899482783	-2.45770636961446	Not significant	NA
LUC7L2	0.855656899778353	21.0545623354943	1.82472298675475	0.0864295051715806	0.16210997829189	-5.11982464569611	Not significant	NA
SLC26A2	0.853783977328018	18.6431070996163	4.96159587303343	0.000134100059028684	0.00135902314947293	1.0681468435471	Not significant	NA
NF2	0.84562325814494	19.1822932312098	6.23789464555174	1.09110385572273e-05	0.000290677907431762	3.55033342280138	Not significant	NA
PROCR	0.84524192067898	19.4230916364205	2.25074573700733	0.038540901660241	0.0870398332418337	-4.40030588566	Not significant	NA
CHCHD1	0.844004940702192	19.7557661383525	6.98673947263166	2.76979192686334e-06	0.00013667409286347	4.90239423525291	Not significant	NA
URGCP	0.840654157147878	17.6120829102861	4.86586399184677	0.000163162969570816	0.00154449372685225	0.874192165002094	Not significant	NA
NVL	0.837667635087776	18.224135176358	6.14894434399437	1.29063185853308e-05	0.00031377164691878	3.38435285757835	Not significant	NA
ACTR5	0.836687252448286	19.2843124305904	5.13415125136499	9.44023519114984e-05	0.00108712419054126	1.41538375511496	Not significant	NA
MCM6	0.836597295930872	20.8339329616814	5.50279876013406	4.51255415655386e-05	0.000673703135654635	2.14592723266536	Not significant	NA
MCM3	0.836553073126527	20.5527041483117	5.34199044242003	6.21393966816608e-05	0.000823033490027323	1.82924581648019	Not significant	NA
GABARAPL2	0.836302298683538	18.6243087232254	1.83408206094922	0.0849673712324184	0.160313755136993	-5.10501679012797	Not significant	NA
CCDC86	0.835327621318058	19.6749596278639	5.53615680783009	4.22451380641488e-05	0.00064146286432559	2.2112166250886	Not significant	NA
RNASEH2C	0.834796095358566	20.5559257252885	5.96461269701128	1.83412722568717e-05	0.0003867313756911	3.03684565314689	Not significant	NA
FASTKD2	0.831381057511809	20.1602372112184	5.76511937913792	2.69673751851798e-05	0.000491944132200556	2.65547128986019	Not significant	NA
TPRN	0.829012079249033	18.8071663838346	7.36423924087779	1.42841193918392e-06	0.000113482227096951	5.55293912705628	Not significant	NA
RSL1D1	0.82532970760445	19.9982341642053	6.07592270248688	1.48260745735475e-05	0.000338447071059162	3.24725913337618	Not significant	NA
MCM5	0.825003541824884	20.7747381749403	5.31535829261802	6.55409370416798e-05	0.0008379069795932	1.77649525568159	Not significant	NA
YRDC	0.824769610705001	19.9112398205893	5.15072638940563	9.12887357995516e-05	0.0010724118832594	1.44856975281288	Not significant	NA
EID2	0.82279157226165	19.826640121076	4.69775695582758	0.000230794044200512	0.00199767062772	0.531543410395046	Not significant	NA
MCRIP2	0.822166728411748	18.6571511790879	5.82442703579508	2.40341944493515e-05	0.000458919017618732	2.76941519997906	Not significant	NA
FBL	0.820731681541812	22.4129404007587	5.53864162683688	4.20383243994495e-05	0.000640644518490811	2.21607434444579	Not significant	NA
MCM2	0.816680168833976	20.7040365594621	6.06401170354081	1.51662903382881e-05	0.000338447071059162	3.22482588911316	Not significant	NA
LGALS8	0.810215429229942	19.5518393976767	6.20445208006504	1.16207212080909e-05	0.000292897608484427	3.48806161079156	Not significant	NA
AUP1	0.808144047001811	19.4854500366222	3.22842807706293	0.00515456441068149	0.019047057361397	-2.50701029235815	Not significant	NA
POLR1G	0.803138336700997	20.4952385878929	6.58214070719141	5.75458948110105e-06	0.000196776098810647	4.18200503783133	Not significant	NA
DDX47	0.800171505559909	20.3079111207814	7.85311561957456	6.2323184997332e-07	7.13393733835447e-05	6.36467476416011	Not significant	NA
BCR	0.798764849289881	17.0377771511124	3.09436687365585	0.00684341566873252	0.0236568425098609	-2.77921558291236	Not significant	NA
NCAPH	0.798347276720339	19.4631419916124	5.79375933058778	2.55072625132985e-05	0.000474819292559267	2.7105544181373	Not significant	NA
ASB6	0.796419301544596	17.8287505291412	2.48729321955678	0.0240585632826052	0.0614093792566326	-3.96683832274056	Not significant	NA
RFC2	0.796052396002533	19.3481095848926	3.09447667100914	0.00684183127061399	0.0236568425098609	-2.77899373065478	Not significant	NA
GPATCH11	0.793007214879978	14.4806785150033	2.35200149911279	0.0315536168271825	0.0752315333677037	-4.21730232123002	Not significant	NA
DNAJA1	0.792804639724494	20.9259320434657	4.96978469597081	0.000131874762706702	0.00134986724504128	1.0846954924149	Not significant	NA
RACGAP1	0.791233060345661	19.5141154203468	4.75765273772745	0.000203902968238479	0.00182388050107895	0.653913565442836	Not significant	NA
TFRC	0.78925299188337	21.3354532567596	2.3042381284586	0.0346874684136368	0.0805872307949192	-4.30412810261735	Not significant	NA
RIF1	0.787601085203647	18.3286268700885	6.14278107339058	1.30579003035075e-05	0.000313939563982119	3.37281071832784	Not significant	NA
BOP1	0.784970505518185	19.7752921128942	3.4220145295232	0.0034171799497727	0.0141032595090139	-2.11004404609252	Not significant	NA
SPC24	0.781471792756573	18.6026779631274	3.94484336672031	0.00112290708079964	0.00616767111416985	-1.02556069838402	Not significant	NA
JPT1	0.781388817988393	23.0132661873497	4.60761962260969	0.000278273865426432	0.00228000078689171	0.346834980481655	Not significant	NA
GNL2	0.778920961661044	17.9040623892542	4.03480704064776	0.000927735949065039	0.0053189397389051	-0.838406644390735	Not significant	NA
RPS5	0.778502999151293	20.7758877560503	7.05174568211629	2.46789895356176e-06	0.000129310550456874	5.01590438441228	Not significant	NA
SLC29A1	0.77602194868825	19.532460115703	2.34295288676224	0.0321261805002122	0.076158893634426	-4.23381804170549	Not significant	NA
DUS3L	0.775105523374453	18.0582711057423	5.94903117286599	1.889827121367e-05	0.000392889759951485	3.00725411057874	Not significant	NA
GATAD2A	0.773330501737096	19.2137862704662	4.57141791186982	0.00030005152252914	0.00239234627908986	0.272475015911759	Not significant	NA
SPC25	0.771247744009525	18.3010812253571	3.61329417994186	0.00227401352607791	0.0103341023263745	-1.71462560247459	Not significant	NA
PLSCR1	0.768155794093932	19.3683128694545	3.98510029003709	0.00103091016142748	0.0057910597325642	-0.941804527532641	Not significant	NA
RRS1	0.767811794076767	19.7716936168835	6.79932039715594	3.87564873992146e-06	0.000162667558904817	4.5716699849625	Not significant	NA
TPX2	0.765591381794458	19.6353654204149	2.88764536287805	0.010560790784494	0.0327421311499749	-3.19315531487791	Not significant	NA
BAIAP2	0.765003214603361	20.1947866197513	10.3266529339668	1.4644525907809e-08	1.30306991527684e-05	9.9746234112296	Not significant	NA
FBXO22	0.764727663792669	19.6556746092873	2.97346294205365	0.00882495606199736	0.0286585616933038	-3.02227797498234	Not significant	NA
MYBBP1A	0.763614290546755	19.5128883798614	4.53851521111436	0.000321352254015975	0.00252151001431582	0.20480899304418	Not significant	NA
FAM118B	0.76167480201466	19.0426967643331	4.85180580014129	0.000167945294583718	0.00158302672797238	0.845635613536903	Not significant	NA
KMT2C	0.760949518021064	21.0007195771472	2.20491049196405	0.0421552857155669	0.0932753530857266	-4.4817846290859	Not significant	NA
BTF3	0.760685616270766	21.186983848195	6.03800566792845	1.59375424424237e-05	0.000347579050619328	3.17577699750867	Not significant	NA
NPM3	0.758125808920063	21.2590158510314	1.3958826859617	0.1814774726285	0.285087113474423	-5.74006824329014	Not significant	NA
NRDC	0.756136978367874	19.3764537814874	4.65451509078136	0.000252441276829687	0.00212710462237742	0.443012892680024	Not significant	NA
MBP	0.753765740058618	20.8155871461071	5.0855280815449	0.000104181568179796	0.00115013349089805	1.31785869552751	Not significant	NA
RPP30	0.753142283843673	19.5208508754098	7.38816099934824	1.37059452853137e-06	0.000110868637407929	5.5934629788035	Not significant	NA
UTP20	0.752626603641392	17.5723745413335	2.87644372746201	0.0108105372173693	0.0332844844844818	-3.21534838580984	Not significant	NA
GPATCH4	0.752174157445129	18.6135235573321	5.73372231505969	2.86678183537101e-05	0.000511471619955101	2.59495935395773	Not significant	NA
CLUH	0.751213092809568	19.4850937152515	6.26795235862652	1.03115856063486e-05	0.000278553303172914	3.60616650671855	Not significant	NA
GRSF1	0.749527837774746	20.1680372617512	6.77011045897771	4.08573700865649e-06	0.000166765540839566	4.51966233287465	Not significant	NA
DEK	0.748596250862988	20.5003358227901	3.29927240153186	0.00443554436152462	0.0171448626102719	-2.36220649124617	Not significant	NA
ANAPC7	0.745990326812265	19.4950209470615	5.97253751069195	1.80645352843742e-05	0.000384541231962589	3.05188314011544	Not significant	NA
HMG20B	0.7454059189524	15.5102037064255	2.21062378032503	0.0416882313471759	0.0924574117568469	-4.47167660243768	Not significant	NA
PRORP	0.744830764970843	17.9839117902148	5.23807411891681	7.65404910957597e-05	0.0009406868643233	1.62294382532063	Not significant	NA
DTWD1	0.74436763580956	16.6626170491121	3.27377010584251	0.00468217050186906	0.0178500227616242	-2.41440094213672	Not significant	NA
AGGF1	0.744064442411883	16.5070141444147	2.04918862624577	0.0568982646937909	0.117575652402543	-4.75170636322404	Not significant	NA
GPRC5A	0.742815630634745	20.3393649786413	2.16424101435481	0.0456222266899603	0.0992534408526325	-4.55333162314467	Not significant	NA
GRWD1	0.741296125475468	20.5478768432414	6.46856566260854	7.09424670763947e-06	0.00022071540980621	3.97549280927612	Not significant	NA
RPF2	0.741165764525395	18.6399512653026	4.58937653462752	0.00028903887590301	0.00232959050524002	0.309374952215151	Not significant	NA
SLC1A5	0.739634049677623	19.1065612979369	6.85646545334626	3.49654621688904e-06	0.000152511118813131	4.67305449498679	Not significant	NA
TOP2A	0.737175398396595	19.5300919920622	3.50231752006994	0.00288033915969617	0.0124052554903081	-1.94434437375329	Not significant	NA
WDR12	0.736956020237759	20.2985469793889	7.39037677309804	1.36536431439104e-06	0.000110868637407929	5.59721232541177	Not significant	NA
TRMT1	0.735733731948606	18.9630023888915	8.77928851222191	1.40776593443575e-07	4.41968694491482e-05	7.81010772873112	Not significant	NA
CCNB1	0.731505382363444	18.8759781712535	2.64119803389348	0.0175883241247347	0.0484823135259881	-3.67460109651823	Not significant	NA
DNAJB12	0.726735620348524	17.9948628460916	6.21675356182428	1.1354257762569e-05	0.000292897608484427	3.51098611236893	Not significant	NA
REPIN1	0.725361218466912	17.2845356196602	7.26281314945883	1.70335606691722e-06	0.000118462008631409	5.38019620236918	Not significant	NA
TIMM23	0.724327153980241	21.3443685121906	6.14283107947118	1.30566630295415e-05	0.000313939563982119	3.37290438778174	Not significant	NA
PES1	0.722374874665011	19.7303774366807	3.98891860630068	0.00102258926406253	0.00575886029849898	-0.933860906366626	Not significant	NA
PBK	0.722066622984194	18.9441623572574	4.11512360694095	0.000782589659375852	0.00470505593859887	-0.671419339038215	Not significant	NA
SLC38A9	0.721470429812388	17.1401182030133	4.69048324598263	0.000234297975067523	0.00202406153606875	0.516662338526707	Not significant	NA
RPL18	0.719195640149586	21.4869788309567	3.86335437378357	0.00133526223851313	0.00697251373139074	-1.19510467258204	Not significant	NA
POLR1C	0.717539567835381	20.4104409867671	6.20299532680539	1.16527032370743e-05	0.000292897608484427	3.48534544534955	Not significant	NA
CRYBG1	0.716549063676915	18.5965452451207	3.48744072433214	0.00297302787133272	0.012693858924721	-1.97507877946193	Not significant	NA
KRR1	0.713565885979804	19.9770053981142	6.98154195265582	2.79553662633755e-06	0.00013667409286347	4.89329190692616	Not significant	NA
VEZF1	0.712451519549889	15.6879645072396	3.03051766186453	0.00782838223569691	0.025952662121174	-2.90789278566112	Not significant	NA
CEP55	0.711592696299608	18.0443979115263	3.48599538361862	0.00298218973300317	0.0127085844081716	-1.97806389884026	Not significant	NA
NCAPG	0.710565506093484	18.8103208591966	5.14261142500228	9.27997029940972e-05	0.00107762750979815	1.43232613550202	Not significant	NA
NFXL1	0.710055078759488	18.7991655312807	4.59025203391757	0.000288512668740005	0.00232956962472647	0.311173252582272	Not significant	NA
COIL	0.710031060328667	18.5536522487224	2.65854893168092	0.0169732520175195	0.0472553180387636	-3.641214686842	Not significant	NA
CLU	0.707571559291992	20.0683882971247	2.66447041340317	0.0167681000885153	0.0467719606857708	-3.62980147028744	Not significant	NA
RPL36	0.706521832981814	22.9181423669018	2.36650333287803	0.0306559018908863	0.0736039436117394	-4.19076928409637	Not significant	NA
MCM4	0.705408186733138	20.5252757330512	5.65214641713919	3.36243836831651e-05	0.000558189861964186	2.43712652484361	Not significant	NA
NCAPD2	0.705013515269538	19.0551315917286	4.81873630717305	0.000179769518611505	0.00167671821447083	0.778388537209124	Not significant	NA
SPAG1	0.701359109690681	16.8309209202605	2.71989495624796	0.014959848719094	0.0428842570562171	-3.52251527636776	Not significant	NA
HECTD1	0.701085167706541	18.3472668361567	6.50767253890248	6.5996853176036e-06	0.000212768115782742	4.04681169106329	Not significant	NA
RPL18A	0.70007141658154	20.052694405741	4.09441918808625	0.000817651462323122	0.00486978762500077	-0.714453376973439	Not significant	NA
CAPRIN1	0.699465688908994	20.4912358017694	5.33956384465413	6.24416527755304e-05	0.000823033490027323	1.82444293900022	Not significant	NA
RIOX2	0.698602442744271	19.4476439603571	4.69963618962261	0.000229897510462181	0.00199378952055798	0.535387370846172	Not significant	NA
SYTL2	0.697566111448232	19.8868402297237	1.69601973176614	0.108898322600219	0.192946490341845	-5.31828830227043	Not significant	NA
FKBP14	0.69585503291534	18.5155315416957	4.79455582183279	0.000188952573189186	0.00173329896519317	0.729153899081243	Not significant	NA
CDK1	0.69338722011473	20.7655131122616	4.58585531608478	0.000291165171210675	0.00233998441145293	0.302141698019021	Not significant	NA
PPIA	0.692741425859133	22.7919268547419	5.03390455382224	0.000115709550027515	0.00123748025978946	1.21403711533407	Not significant	NA
MMP24OS	0.691103607980892	20.1198459583797	4.06213934700516	0.000875514276373552	0.00511847965254393	-0.781565620665517	Not significant	NA
RNASEH2A	0.6867265854513	19.6004643707696	4.95480319968661	0.000135975178969286	0.00136867323808677	1.05441452508822	Not significant	NA
TIA1	0.684883681775958	19.2699770094309	6.48237074765816	6.91540147879505e-06	0.000218202987086235	4.00069432960577	Not significant	NA
HSPH1	0.683301716146453	21.4434893628948	5.39753595363849	5.56179834091856e-05	0.000759031926955419	1.93899088851583	Not significant	NA
EZH2	0.682575558334978	17.3957954711664	5.77369171543404	2.6521488267957e-05	0.000487578931008846	2.67196997063984	Not significant	NA
RPL13A	0.682367868779043	22.4489155076263	6.42984932253384	7.62193928263475e-06	0.000227313218077524	3.90466807928835	Not significant	NA
RNF40	0.682305970852674	18.4478901648909	5.95022455671856	1.88549974115e-05	0.000392889759951485	3.00952170199023	Not significant	NA
WDHD1	0.682298378963765	18.617565846313	4.51977804719805	0.000334165615300918	0.00259459480361917	0.166241264784141	Not significant	NA
SMC4	0.67744325359498	19.0617381072852	6.31004366418126	9.5290558922097e-06	0.000261834265562397	3.68413538844325	Not significant	NA
HIGD2A	0.677133380950195	19.1336901395054	3.81600355817622	0.00147677993209492	0.00751738434541225	-1.29359843870796	Not significant	NA
IPO8	0.670656666319722	20.0832259898173	7.14955840851853	2.07674027007353e-06	0.000125584545936591	5.18553393680428	Not significant	NA
NOP9	0.668672147305511	19.4992192525974	5.28660740594263	6.94291468244486e-05	0.000870113448512597	1.71945357189319	Not significant	NA
KDM2A	0.668296705413685	17.0696514847747	2.85097473292319	0.0113999013133649	0.0347622761776288	-3.26570767391945	Not significant	NA
RNPS1	0.667964655292007	20.9838257201311	1.7813437300295	0.0935001504220638	0.171397679945514	-5.18780579561974	Not significant	NA
DHCR24	0.666552892037025	19.4739732172856	3.56029814449076	0.00254577169908069	0.0112029063196933	-1.82441783407766	Not significant	NA
DHFR	0.666162646054193	19.7454988518861	2.51774927993723	0.0226209658576262	0.0584440633568984	-3.90959233279282	Not significant	NA
TOE1	0.660665346775854	18.990511329436	7.47084363672482	1.18888792755836e-06	9.97992903718328e-05	5.73288846842483	Not significant	NA
FDFT1	0.658375917569735	20.2815565567837	3.64901587258179	0.00210739058934105	0.00977662224398159	-1.6405400237392	Not significant	NA
PNO1	0.657934512015853	19.3386838033396	7.12985624576547	2.14997309174473e-06	0.000127536403802297	5.15147846365833	Not significant	NA
METAP2	0.65453055193727	20.3095938539066	6.42839591711328	7.64252610473417e-06	0.000227313218077524	3.90200511041409	Not significant	NA
TRIP12	0.654237614527791	19.245075194312	6.59742976513574	5.59548040094895e-06	0.000194486658623608	4.20966183311459	Not significant	NA
ATP5MF-PTCD1	0.654156798748392	19.2446308483747	5.19450968741979	8.35620933722995e-05	0.001004777711928	1.53608327769486	Not significant	NA
EPS8	0.650095765707881	18.7864142349783	4.23350427898959	0.000609408208089655	0.0039236716610577	-0.425603771779288	Not significant	NA
UBAP2	0.649922810724462	19.7971960308819	6.21147490515872	1.14678135918854e-05	0.000292897608484427	3.501151674005	Not significant	NA
CENPF	0.64969782681932	18.0568582294355	2.94431574452429	0.00938081226873504	0.0299570933297289	-3.08047914717706	Not significant	NA
POLR1E	0.64858237130424	18.9813789746362	5.31842465901837	6.51397056480827e-05	0.000835177378755965	1.78257314347527	Not significant	NA
