ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Category	Label
PDLIM1	1.38530604730622	22.105476038154	4.75912419201756	0.000203284264582069	0.00215336117410863	0.493420730495606	Up-regulated	PDLIM1
FADS2	1.35938435267132	19.873559240015	3.95394134670155	0.00110141677898439	0.00720300565080527	-1.18971300371012	Up-regulated	FADS2
EEF1A2	1.34350581975013	22.0765156528769	5.74543569582069	2.80208151770601e-05	0.000523800868582943	2.48261654297532	Up-regulated	EEF1A2
ADA	1.33987832002122	19.8954879030063	5.29976796024615	6.76206658225867e-05	0.000961164032730633	1.59712637874249	Up-regulated	ADA
KRT18	1.33783052233487	23.4159570321445	6.11972397641116	1.36415563364722e-05	0.000311237354569049	3.2067617461065	Up-regulated	KRT18
DNM2	1.30635736969874	18.9478464411045	10.8302508070321	7.40002372031164e-09	2.64687910800278e-06	10.6998805949419	Up-regulated	DNM2
GNS	1.29059062571905	21.849773687561	9.64011589607365	3.87027953386563e-08	8.19946364103248e-06	9.07311657905819	Not significant	NA
PSAT1	1.27971786799434	21.3512975020152	5.34197726668558	6.21410337678146e-05	0.000902977480045108	1.68200730223349	Not significant	NA
HPCAL1	1.26235382156858	20.9245954338256	3.93781827860001	0.00113978990183435	0.00739201934877702	-1.22361615971342	Not significant	NA
IDH2	1.25359154853318	20.7883029032883	5.60809720260208	3.66614200617162e-05	0.000629755435731951	2.21233300370912	Not significant	NA
ARSB	1.24551262770785	19.6145661155108	7.1199574073441	2.18777935491055e-06	9.54257877450692e-05	5.0471853404834	Not significant	NA
RPL35	1.23965174814946	20.4037435454222	6.17701078567999	1.2238787830326e-05	0.000294326308416866	3.31593814276861	Not significant	NA
NPC2	1.23678202932512	21.9425798640785	7.08022670452177	2.34664230752241e-06	9.9430586915878e-05	4.97677454367544	Not significant	NA
SLC4A7	1.21493508003677	19.8030314707001	3.38466506816717	0.00369967808593259	0.0174178495283747	-2.3817707122848	Not significant	NA
SDHAF2	1.21317988953177	18.8181955567515	4.18485247312537	0.000675315824636236	0.00518013811001141	-0.704388436802654	Not significant	NA
SLC16A2	1.21219387907984	20.2043666018013	8.07115635993475	4.34857728381599e-07	3.45478934566024e-05	6.66667644571403	Not significant	NA
RPL18A	1.20738421153855	20.052694405741	6.53765585498163	6.2448693410166e-06	0.000179332163139902	3.99284626369819	Not significant	NA
SDR39U1	1.20599023854805	18.6017924249093	5.72971488439116	2.88927058629004e-05	0.000536888152471984	2.45179917135278	Not significant	NA
MAN2C1	1.18713782128696	22.8714141336076	3.28985233074827	0.0045251102858985	0.0201523680299924	-2.57812362342121	Not significant	NA
CTSH	1.18565756671574	19.7585466089513	4.59709875345405	0.000284431124397231	0.00275291989562612	0.157524143759731	Not significant	NA
TPBG	1.18349898734078	20.1262984940204	5.40342150912743	5.49696332986039e-05	0.000839632117337986	1.80520232746199	Not significant	NA
RIDA	1.18334219152768	20.6475054848882	9.43201624623091	5.24788767325946e-08	1.05548570066604e-05	8.77181847841236	Not significant	NA
YBX2	1.17568049495514	19.4839507700215	7.40286034099155	1.33628465285627e-06	6.79209966194437e-05	5.54208804968043	Not significant	NA
KTN1	1.16814561391659	20.0486219720918	11.7647923887506	2.21983626116339e-09	9.8760515259159e-07	11.8709941626982	Not significant	NA
EEPD1	1.16332844415672	20.4231599833746	9.11287503229086	8.45007636194932e-08	1.36490274673758e-05	8.29944864538299	Not significant	NA
DDX25	1.16314443709696	18.8018868699195	4.93946233416736	0.000140309674733118	0.00165005041069093	0.864740468240483	Not significant	NA
SEMA4B	1.15872987507773	20.3250760903054	4.79227133933795	0.000189844628423566	0.00204014191269673	0.561883615148324	Not significant	NA
SLC39A14	1.15832331900367	18.6468638820655	5.18357284094319	8.54268156291857e-05	0.00113152924653035	1.36243355395254	Not significant	NA
CHCHD5	1.15796703928936	19.4549824426352	6.68483919101386	4.76965512249358e-06	0.000152327737393011	4.26387283214766	Not significant	NA
ERO1A	1.15758400171777	21.7680501021529	2.56995601346155	0.0203446329135442	0.060342181221572	-4.01936400775623	Not significant	NA
MPP1	1.14974713742487	20.0164064729601	4.26727488477944	0.00056753151952743	0.00458816622726865	-0.531438001655334	Not significant	NA
PLCE1	1.14584285141255	19.9944239953048	4.7329870667387	0.000214565928868541	0.0022461266294968	0.439372827119574	Not significant	NA
ALDH1A3	1.12894489911613	19.8272400354862	7.33541144881107	1.50148915465407e-06	7.18296971862042e-05	5.42512124731913	Not significant	NA
PSAP	1.12737862545403	22.3742379025073	8.66408640067919	1.68425011018401e-07	1.95774446023496e-05	7.61345378503952	Not significant	NA
RAB11FIP5	1.12623581942571	18.2267060520292	7.59637184914698	9.59659277244053e-07	5.4067815135553e-05	5.87411634907994	Not significant	NA
EPDR1	1.12544365722313	19.9890644351598	4.64274698628403	0.000258684215922662	0.00258046205524647	0.2523569933866	Not significant	NA
BSG	1.11811798775938	22.4195173074361	8.30095703665874	2.99535633748408e-07	2.68513845034071e-05	7.03919770714039	Not significant	NA
APOBEC3C	1.11623503783254	16.910798662211	3.05128846722447	0.00749362438163377	0.0288151554657637	-3.06701641744105	Not significant	NA
IL13RA1	1.1108760533806	19.6686387234104	4.39468336210979	0.000434164849638505	0.00375797551759087	-0.264612844485406	Not significant	NA
PPP1R1B	1.10624892625595	19.3748938675349	4.16863010376865	0.000698862706205469	0.00526098169189193	-0.738453023471604	Not significant	NA
OAT	1.10609163186088	21.2695566908202	8.52637277909982	2.0912683303422e-07	2.16373320969591e-05	7.39772514592662	Not significant	NA
MPI	1.0923094539186	20.0458979620669	5.34272741227632	6.20478988584842e-05	0.000902977480045108	1.68351396892611	Not significant	NA
THEM6	1.08891363409847	19.43633396501	5.53319657951888	4.24928926215921e-05	0.000716101815429785	2.06393414391192	Not significant	NA
HSD17B12	1.086915637797	20.3342921908936	6.97722087400884	2.81713002236824e-06	0.000113825501150143	4.79318515495606	Not significant	NA
CAT	1.08690435712532	21.6906140546227	5.41265465637799	5.39681779031956e-05	0.000833695914900407	1.82367663996912	Not significant	NA
SMS	1.0829522402875	21.2341069482598	7.28586118459162	1.63636426967945e-06	7.58352566229569e-05	5.33878448704499	Not significant	NA
CKB	1.07233389824623	22.2164715796607	2.76011848117886	0.0137666097183727	0.04510135982109	-3.64986089178409	Not significant	NA
ELOVL5	1.06802250482065	21.3141997685207	4.68259934257506	0.000238157326462676	0.00241358074130398	0.335024849896766	Not significant	NA
GALM	1.06396634705571	19.6544527550693	6.0237670201106	1.63769362269734e-05	0.000349780231919337	3.02288991173456	Not significant	NA
RELL1	1.05629640156453	17.1718567891052	8.40969797437431	2.51672680916895e-07	2.38232288808355e-05	7.21299641620726	Not significant	NA
CD59	1.05499475768294	21.9469245652597	4.04498491821506	0.000907931695238074	0.00634126862184331	-0.998278192130613	Not significant	NA
CEP41	1.05438076341715	19.0313313522807	6.45136307901591	7.32386039971012e-06	0.00020113490690315	3.83252850675309	Not significant	NA
CD63	1.05154487037683	19.6318487384242	4.06391076605237	0.000872234115700849	0.00616601222343928	-0.958491192750015	Not significant	NA
FLYWCH2	1.04737002686437	20.6857464781425	6.74487680677984	4.27677398903338e-06	0.00014287468705742	4.37354948253618	Not significant	NA
P3H3	1.03840009784531	18.3359908173484	5.04228477841623	0.000113752617344797	0.0013877130103776	1.07510797910724	Not significant	NA
ADAM10	1.03563455442234	19.3434290427609	9.76747806004158	3.21970335821321e-08	7.53918960036345e-06	9.25495686394624	Not significant	NA
GRPEL1	1.02922810820845	20.3079064294778	8.88989540354881	1.18687499598806e-07	1.60012329004572e-05	7.96183902002472	Not significant	NA
STEAP3	1.02629129655353	19.8566977770783	3.65221294241007	0.00209308705153389	0.0115966927674648	-1.8234393731712	Not significant	NA
ANTXR2	1.02392228018869	17.0206391091028	2.02099511418833	0.060023938038885	0.135384862548913	-5.0151330514873	Not significant	NA
ALDH1B1	1.01915650725035	20.5687917367405	6.75697042726293	4.18408146549952e-06	0.000142099072061125	4.39558040669696	Not significant	NA
ENO2	1.00825504143184	21.5956824010154	3.96731459597304	0.00107057843631291	0.00708780277255378	-1.1615917625384	Not significant	NA
PLOD2	0.998158122077594	21.6458774338913	3.50146620112793	0.00288556473143717	0.0144608720976458	-2.13867518183419	Not significant	NA
CTSZ	0.998096274056259	19.9641867184292	4.92840361840458	0.000143521996021623	0.00166721994716526	0.84205464664952	Not significant	NA
MRPS24	0.994886304181311	17.473470016837	5.43772642054768	5.13426525881324e-05	0.000810970287339357	1.87379126029289	Not significant	NA
LPCAT4	0.994833231058337	17.9014943041222	4.57669801848268	0.000296769898732383	0.00283941780529112	0.115095046700594	Not significant	NA
DHCR24	0.994633812919464	19.4739732172856	4.91860078977206	0.000146432567029593	0.00167475190415079	0.821935587153037	Not significant	NA
AK4	0.990000640746999	20.1676503201418	2.87291896993499	0.0108903028478555	0.0378819056842135	-3.42623043564285	Not significant	NA
MRPS6	0.987004517153785	19.2405032390943	7.95337317951881	5.27778530288045e-07	3.84932242828117e-05	6.47295941255702	Not significant	NA
PLBD2	0.984093452378549	19.9805855988255	6.79889645271318	3.87861603151242e-06	0.000136952085112689	4.47179666656638	Not significant	NA
EML4	0.978905782299297	19.910698047128	8.29633818273683	3.01768762681581e-07	2.68513845034071e-05	7.03178042800642	Not significant	NA
COX15	0.977438696269839	20.5580813910273	5.99328378770125	1.73603748305629e-05	0.000359238640098486	2.96421846840601	Not significant	NA
RPL18	0.975704450248564	21.4869788309567	4.85246477590603	0.000167717946381739	0.00183335907482152	0.685969643930678	Not significant	NA
EPHA2	0.975205711328094	20.1880053928392	6.01655408019833	1.66042969916616e-05	0.000350106717136979	3.00901834101311	Not significant	NA
C1QBP	0.974880810127171	21.0961485407303	7.53281613603925	1.06930755824839e-06	5.8732707736384e-05	5.76564641454797	Not significant	NA
PNPO	0.974554047235777	19.3962933865113	4.80464105356831	0.000185065454631431	0.00200329977531688	0.587408685212905	Not significant	NA
TANC1	0.969024933570182	17.4107653288201	8.32986518408401	2.8594685282384e-07	2.65036989211096e-05	7.08555543630537	Not significant	NA
KMT2C	0.967245269997303	21.0007195771472	2.59476683014346	0.0193409507245717	0.0580228521737152	-3.97174467692354	Not significant	NA
IMPDH1	0.965824660865739	19.6533282801461	5.41687848118897	5.35163409420095e-05	0.000830651938725702	1.83212461583234	Not significant	NA
ETFA	0.961515913839929	21.4866676376556	10.2011104078605	1.74290123877756e-08	4.56127506548315e-06	9.85984667857662	Not significant	NA
RPF2	0.960828205175321	18.6399512653026	5.50821253029233	4.46446335727177e-05	0.000739028911779303	2.01428092380933	Not significant	NA
P3H4	0.955105192205199	19.6416537033924	5.78919246855202	2.57344900121818e-05	0.000487203174741263	2.568225267793	Not significant	NA
TMEM120A	0.953181313084169	18.2855098274986	3.30717824981156	0.00436173072204838	0.0196013535175689	-2.54231689819916	Not significant	NA
KRT8	0.948345342390535	23.2424850083209	4.87015016760507	0.000161732834431324	0.00178992383180339	0.722366948997162	Not significant	NA
SEPTIN6	0.946699482269864	18.8068466010948	4.09833021933087	0.00081090867563435	0.00585670892515783	-0.886145372931767	Not significant	NA
ITGB5	0.945030978028708	19.8213142752121	8.65905560285279	1.6975520756339e-07	1.95774446023496e-05	7.60561676646064	Not significant	NA
ACSS2	0.943605738634552	18.6457156309164	3.71007877822954	0.00185036435708484	0.0106124977168433	-1.7021064735624	Not significant	NA
RIPK4	0.941880114073498	16.7935922361907	2.62843661774378	0.0180542660993603	0.0552810942023771	-3.90682585885308	Not significant	NA
PYCR1	0.941127207684097	21.7297091154309	5.05485568067182	0.000110880621237354	0.0013702996774583	1.10075571434872	Not significant	NA
MTFP1	0.939826661699488	19.1812881629156	7.77460054750011	7.10531909557099e-07	4.58138618205729e-05	6.17529024536012	Not significant	NA
ALDOA	0.937936277323352	23.6042833423785	6.04125210142691	1.58390824855366e-05	0.000342078048437632	3.05648732287321	Not significant	NA
ERGIC1	0.927305357813381	20.6390574036124	3.58716378708762	0.0024041802892038	0.0128069744340303	-1.95963847931805	Not significant	NA
PADI2	0.925971438336123	21.2756945095394	3.12937589044376	0.00635605022847805	0.0255910112818994	-2.90792503809677	Not significant	NA
EEA1	0.925386006455771	17.3661484062815	6.41198309632844	7.87905965317424e-06	0.000211259039154707	3.75902061228131	Not significant	NA
ASPH	0.925044769559616	20.6515731159009	2.96074838758334	0.00906336613625487	0.0330515704427852	-3.25013778158727	Not significant	NA
DNAJB7	0.922366529980948	18.454576227142	4.37347811426643	0.000453921686210698	0.00388364919606037	-0.308970433832287	Not significant	NA
GPI	0.921818501616062	22.2933577949159	3.92546689987927	0.00117009587811003	0.00756650663039465	-1.24958766911276	Not significant	NA
ARHGEF2	0.915209069513086	19.9371240219015	9.40560292194489	5.45654554176644e-08	1.05548570066604e-05	8.73320012303869	Not significant	NA
PARL	0.910797899154772	18.1640202378851	4.88366241442795	0.000157307841113733	0.00175404156670426	0.750156845121305	Not significant	NA
GDF15	0.909447766084888	18.6318678209659	4.89531132058374	0.000153592743540193	0.00172559120204626	0.774101235510654	Not significant	NA
CARS2	0.909097941011929	18.6009926268397	6.20160212313208	1.16833755724853e-05	0.000288774099566594	3.36266635420302	Not significant	NA
MRM1	0.907376653842892	17.6600189041793	4.78412043502916	0.000193062724253033	0.00206972544626926	0.545057047852133	Not significant	NA
ASB9	0.906758967577627	18.6115227981636	4.32431776746269	0.000503317051031863	0.00419336621730479	-0.411887607033482	Not significant	NA
SLC25A1	0.904536701471997	20.2362482276388	6.0895682009776	1.44460259657116e-05	0.000324597825865913	3.14911179681906	Not significant	NA
TCIRG1	0.898541193537479	19.5481564647859	4.9266798468571	0.000144029469923824	0.00166721994716526	0.838517473978929	Not significant	NA
MYO3B	0.897755349403823	19.1861058340605	2.77552339478234	0.0133343746178099	0.0440093714203533	-3.61950057954573	Not significant	NA
RPL15	0.895517684194324	20.9282411264517	6.79022362774692	3.93984160586889e-06	0.000138018545704809	4.45605097552719	Not significant	NA
MSMO1	0.888248873761984	19.0131908093208	4.05788747159029	0.000883438515316553	0.00619939740480023	-0.971153235536486	Not significant	NA
CD99L2	0.887112462809302	21.1926241825763	4.1256259667149	0.000765390123170533	0.00565812584798063	-0.828787326456767	Not significant	NA
H1-5	0.887105738960855	22.3733776956551	3.49431640279697	0.00292982599851747	0.0146148118399445	-2.15358877019484	Not significant	NA
LAMP2	0.884274906818089	20.9646174937039	6.86207947688244	3.46144794947143e-06	0.00012727257791073	4.58618513148202	Not significant	NA
IVD	0.877752648815875	20.0270887374613	4.874376693797	0.000160335181876764	0.00177888085827861	0.731061181971111	Not significant	NA
L2HGDH	0.873300502475249	19.2892635213256	6.89667435075467	3.25311482657347e-06	0.000123701776610473	4.64857701655519	Not significant	NA
BRI3BP	0.872066123557207	19.3664195573342	3.87835902086991	0.00129332825647351	0.00821717348660632	-1.34863229377758	Not significant	NA
CEPT1	0.869878212383124	20.4638636958587	4.03674233167874	0.000923936910508548	0.00640279644058026	-1.01560748401241	Not significant	NA
RPS9	0.868367567956234	21.3271368019589	3.80650624044279	0.00150693181959301	0.00916772268750851	-1.49964492907795	Not significant	NA
PLEKHA1	0.867661376586017	18.5768874700262	5.25132895564772	7.45268981777099e-05	0.00102576376103557	1.49946990230543	Not significant	NA
KRT19	0.864777278742714	23.4245857038927	3.88107524708239	0.00128588005475406	0.00819610367278051	-1.34292201104597	Not significant	NA
PHGDH	0.859320827212596	21.0248358472766	2.43958512855014	0.026485659261064	0.0738312644439058	-4.26633796500785	Not significant	NA
NDUFAF2	0.853318169776436	19.7843836582698	6.53023553534821	6.3307899770753e-06	0.000179332163139902	3.97910158167563	Not significant	NA
HK1	0.852876272069835	20.6959158206557	6.69859084925758	4.65176521971771e-06	0.000151972581364609	4.28903933657161	Not significant	NA
RPL6	0.852706261501137	21.8367595486678	6.13057912041142	1.33634740296236e-05	0.000306464412153584	3.22748368859347	Not significant	NA
ZNF446	0.847424942821132	15.3927872643831	2.54510015044157	0.0213997906102842	0.0627604933587043	-4.06687857504652	Not significant	NA
GALNS	0.844994938037988	20.3785629425857	5.72107573451391	2.93837439379073e-05	0.000540199490825411	2.43485045401415	Not significant	NA
UBASH3B	0.83936445296295	18.973894793876	3.58614491331951	0.00240940382137184	0.0128069744340303	-1.96176989360621	Not significant	NA
ABHD12	0.837792023835547	20.0178167084905	4.88456324762655	0.000157017285964259	0.00175404156670426	0.752008952745128	Not significant	NA
RHPN2	0.837470506553426	19.2996854450571	5.30840370604652	6.64604041473401e-05	0.000950747067689762	1.61450894626107	Not significant	NA
PRKCA	0.836149756259623	20.2580274625168	3.54592658636187	0.00262490097006514	0.0135981151410786	-2.04585202790127	Not significant	NA
CA8	0.83540448081866	20.631982351106	3.33857137922256	0.00408043445175935	0.0187346262908951	-2.47735074817354	Not significant	NA
COA6	0.832218050354008	20.2199183366207	8.65208642584238	1.7161616981156e-07	1.95774446023496e-05	7.5947546635116	Not significant	NA
PIR	0.830937150024397	20.0668586872902	4.60858477211637	0.000277715878487447	0.00271117801697005	0.181399918512525	Not significant	NA
P4HA1	0.825047746449247	21.237336131825	3.68655701839075	0.00194542880815635	0.0109559655284653	-1.75144430525071	Not significant	NA
SDHC	0.824262180895801	20.9437005329206	4.09380762008914	0.00081871094861186	0.00589162734514328	-0.895650290597685	Not significant	NA
TFRC	0.822659688605658	21.3354532567596	2.22360654561913	0.0406446549254312	0.101645907680294	-4.66197091867354	Not significant	NA
EGLN1	0.822303882116348	19.0703461942244	6.97995479730036	2.80344787050648e-06	0.000113825501150143	4.79807732177621	Not significant	NA
GNPAT	0.818697572310729	17.9583878822439	4.80151617987867	0.000186261030002005	0.0020082769792926	0.580961693363625	Not significant	NA
DPAGT1	0.818480795280937	20.3227604861359	2.82517537333964	0.0120286222533163	0.0407580658073148	-3.52124982821531	Not significant	NA
MICAL2	0.817625885274285	19.1312789529189	5.10482099346917	0.000100182331700364	0.00126983246078324	1.20253847566725	Not significant	NA
ITGB1	0.815853218565273	21.4941497459238	6.59770169867234	5.59269226627265e-06	0.000169264543487395	4.10378457703929	Not significant	NA
MXRA7	0.812069430537914	19.3583229468282	3.96543048562517	0.00107486986660055	0.00709900473113075	-1.16555367017546	Not significant	NA
CENPA	0.811173934385433	15.7882584089992	2.7903486539009	0.0129307928929261	0.0430116239627374	-3.59022703016719	Not significant	NA
TTYH3	0.811133202778898	18.9882754645124	3.86524799777502	0.00132989551231825	0.00839248955220411	-1.37619406749048	Not significant	NA
ASNS	0.81044006843242	20.7320093324179	4.92114691361324	0.000145670822014989	0.00167149352811029	0.82716204298008	Not significant	NA
DNAJA3	0.808911128596819	20.1941926391912	7.95899760901053	5.22899272515741e-07	3.84932242828117e-05	6.48225306105403	Not significant	NA
GYS1	0.806445279451218	19.413781752342	3.1617195302336	0.00593618547352515	0.024453786270105	-2.8417455134066	Not significant	NA
CSTB	0.806127348144663	22.5956389821464	2.65831035815366	0.0169815677091636	0.0529439346447574	-3.84894896717458	Not significant	NA
MYO1B	0.805755124612237	19.1007824560996	4.33756869587957	0.000489487999475823	0.0041166958594857	-0.384135905948562	Not significant	NA
SYPL1	0.805560548745664	23.525917451008	3.27128461575634	0.00470691997003046	0.0207748878439142	-2.61645704821272	Not significant	NA
MTRR	0.805347018569023	17.0967765649351	4.44685736964513	0.000389196280016982	0.00347000851662435	-0.155573302092474	Not significant	NA
ABCC1	0.803893192364654	20.1089024214888	6.27575254640694	1.01616848453164e-05	0.000258339062153216	3.50306323463285	Not significant	NA
MCRIP2	0.803669485611913	18.6571511790879	5.27105315239577	7.16309648143682e-05	0.00100215774358215	1.53926697072162	Not significant	NA
RCN1	0.803021818561639	21.801263243242	6.96169043736609	2.89618600053662e-06	0.000115045817110602	4.76537439536493	Not significant	NA
P4HA2	0.801906762846723	20.5462299703653	4.20985200713751	0.000640592800765397	0.00497381740070725	-0.651907738291995	Not significant	NA
SHB	0.801230000364576	18.524089331253	4.03491656463744	0.000927520529219996	0.00641126948998998	-1.01944608534796	Not significant	NA
COA4	0.797492341063421	21.7285433591765	5.34279693732218	6.20392742108477e-05	0.000902977480045108	1.68365360664117	Not significant	NA
DPM3	0.797037044618385	19.8626118794175	4.33279038245037	0.000494429699726007	0.00413480777082896	-0.394142331634012	Not significant	NA
SCP2	0.793641179293939	21.5261741869524	6.56418276247825	5.94750342378463e-06	0.000173469853882591	4.04191886353607	Not significant	NA
ETFB	0.793207414647846	21.5699024496223	8.50526098974456	2.16226526090843e-07	2.18634503313218e-05	7.36443289974741	Not significant	NA
AKR1B1	0.793190939448952	21.0157150116518	7.42803890246785	1.27958433502305e-06	6.61961710060181e-05	5.5855872771651	Not significant	NA
RPL7	0.792541406587375	21.9439675291579	5.38393019744281	5.71471519760705e-05	0.000856052791722349	1.76616998150166	Not significant	NA
DHCR7	0.790730815373546	21.3911790484669	3.48698746420251	0.00297589801907271	0.0147287538686087	-2.1688719252168	Not significant	NA
TNFRSF10B	0.789381650524632	18.3766190472577	3.63591640075782	0.00216702546515746	0.0118879115838293	-1.85758201992413	Not significant	NA
RPL26L1	0.787124562826786	20.3587092722432	6.14192522237779	1.30790950439531e-05	0.000304653894505484	3.24912569485545	Not significant	NA
RPL13A	0.781258827171325	22.4489155076263	6.81559490534811	3.7635092676298e-06	0.00013395082185348	4.50208304450801	Not significant	NA
UQCR10	0.779549252427831	20.9411268270448	2.1157904373681	0.0500944009923148	0.118296173043954	-4.8522628489829	Not significant	NA
CTSA	0.779219043349258	21.0757785516924	6.01952699895852	1.65101930103531e-05	0.000349780231919337	3.0147365586426	Not significant	NA
CBS	0.778357288889787	19.0317558056818	5.08697740682691	0.000103875514306494	0.00130180891028054	1.16621922689888	Not significant	NA
S100A6	0.775243554089226	21.3062557556088	2.57719033634732	0.0200469625038356	0.0596581512906788	-4.00549867520701	Not significant	NA
APOO	0.772952097076473	20.7425858080411	6.00039358271486	1.71256553264127e-05	0.000357709110550281	2.97791391750333	Not significant	NA
TSTD1	0.77239222139195	19.9635911055342	4.01482109834151	0.000967904173133966	0.00661475524773121	-1.06169788980241	Not significant	NA
MRPS12	0.769448998331235	19.3698848686436	5.78519690404618	2.59350103617382e-05	0.000488918902963447	2.56041832399393	Not significant	NA
ITGAE	0.769104694829714	22.3570560180062	5.09429288931519	0.000102344749056853	0.00128745977358968	1.18111330133017	Not significant	NA
CD47	0.768776313095358	21.4989046625151	5.28279815628259	6.99618453240003e-05	0.00098500079065341	1.56294397013486	Not significant	NA
MTHFD2	0.768446969497823	20.7539086138088	7.71769061524832	7.81750515847863e-07	4.91378308450074e-05	6.07960334750925	Not significant	NA
DBI	0.767354595972222	22.7035596316268	3.80804634676562	0.00150200062108618	0.00915850672761753	-1.49640915166176	Not significant	NA
GM2A	0.767044577260073	20.770414804917	5.36209796699112	5.9692109828486e-05	0.000882293012049615	1.72239727817396	Not significant	NA
GSTM3	0.765960502393103	20.4843957060337	6.1599806321552	1.2639433904742e-05	0.000299110858735091	3.2835291037118	Not significant	NA
METTL15	0.762607757871663	17.5611583125847	4.25810207401449	0.000578608492112149	0.00466085506533526	-0.550674265850938	Not significant	NA
