ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0005201	GO:0005201	extracellular matrix structural constituent	20	-0.762752717811857	-2.12643130300009	9.30688403911913e-06	0.000227619206779889	0.000155162109884832	576	tags=65%, list=13%, signal=57%	FBLN1/COL5A2/VWA1/MFGE8/COL18A1/NID1/LAMB1/LAMB2/LAMC1/AGRN/HSPG2/LAMA5/FN1
GO:0016667	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	36	-0.657242926812599	-2.08701457808601	1.02840003063203e-05	0.000227619206779889	0.000155162109884832	755	tags=50%, list=17%, signal=42%	PRDX3/DLD/SCO2/TXNDC17/GSR/PDIA6/TXNDC5/PDIA3/CCS/PGK1/P4HB/TXNRD2/PCYOX1/PCYOX1L/ERO1A/QSOX1/IFI30/PDIA5
GO:0003697	GO:0003697	single-stranded DNA binding	53	0.686670015932195	2.17947106811421	1.40219087537604e-05	0.000290954606640529	0.000198336209345954	713	tags=36%, list=16%, signal=30%	HMGB1/SUB1/WBP11/TOP1/RTF1/TDP1/MCM7/MCM3/MCM5/MCM6/MCM2/SMC4/MCM4/POLR2G/LRPPRC/SMARCA1/DHX9/TWNK/SMC2
GO:0016836	GO:0016836	hydro-lyase activity	26	-0.704659258776162	-2.06690507915381	2.11577165779041e-05	0.000413197759050832	0.000281666195928754	938	tags=69%, list=21%, signal=55%	APIP/GMDS/ENO1/PARK7/HADHB/HSD17B4/HADHA/GATD1/FH/ACO2/ECHS1/IREB2/ACO1/ENO2/HACD3/EHHADH/UROS/CYP1B1
GO:0030246	GO:0030246	carbohydrate binding	66	-0.544708698087014	-2.00138239230672	2.45754485403583e-05	0.000453280495299942	0.000308989557671171	1198	tags=70%, list=27%, signal=52%	G6PD/BSG/NOMO3/CALR/MAN2A1/PYGL/TALDO1/LGALS1/NOMO1/CHID1/LOXL2/GUSB/CANX/GBE1/LMAN2L/ENPP1/LMAN1/GALK1/HK1/CLN5/GANAB/NOMO2/AGL/P3H1/PLOD3/ALDOA/MLEC/LMAN2/FBXO6/GPI/PLOD2/EGLN1/GALM/MAN2C1/OS9/PLOD1/P4HA2/PFKL/H6PD/LGALS3/P4HA1/ATRN/GAA/FBXO2/MRC2/GYS1
GO:0050660	GO:0050660	flavin adenine dinucleotide binding	43	-0.610130889567488	-2.02965214329305	3.49416150730317e-05	0.000610558747591922	0.000416202063196776	1213	tags=70%, list=27%, signal=51%	TXNRD1/POR/CYB5R2/PPOX/ACAD9/ACAD11/NQO2/AIFM1/DLD/ACADM/COQ6/GSR/ACOX3/DHCR24/ACADS/ETFDH/ACADVL/IVD/TXNRD2/CHDH/GCDH/PCYOX1/SDHA/ETFA/SQLE/ACOX1/ACAD8/ERO1A/QSOX1/ACADSB
GO:0031492	GO:0031492	nucleosomal DNA binding	23	0.787341330261921	2.1028629183312	5.08478330330172e-05	0.000733977415954857	0.000500333368517103	413	tags=39%, list=9%, signal=36%	HMGA2/HMGN1/HNRNPC/H1-10/H1-2/CHD4/H1-0/H2AZ1/H1-5
GO:0004601	GO:0004601	peroxidase activity	19	-0.759019290501915	-2.06776851251892	4.87016754043529e-05	0.000733977415954857	0.000500333368517103	755	tags=79%, list=17%, signal=66%	PRDX3/PRDX5/PARK7/CAT/TXNDC17/MGST3/PRDX4/GPX7/GSTT1/GSTP1/PRDX2/GPX4/GSTM2/GPX1/HBA1
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	19	-0.759019290501915	-2.06776851251892	4.87016754043529e-05	0.000733977415954857	0.000500333368517103	755	tags=79%, list=17%, signal=66%	PRDX3/PRDX5/PARK7/CAT/TXNDC17/MGST3/PRDX4/GPX7/GSTT1/GSTP1/PRDX2/GPX4/GSTM2/GPX1/HBA1
GO:0031406	GO:0031406	carboxylic acid binding	54	-0.571672982821697	-1.99396557744851	4.81335700631764e-05	0.000733977415954857	0.000500333368517103	761	tags=44%, list=17%, signal=37%	ASS1/GRHPR/DDAH2/SHMT1/P3H1/PLOD3/ACOX3/MCCC1/GCLC/GSTP1/CRABP1/PLOD2/EGLN1/PLOD1/P4HA2/PC/DBT/GSTM2/ACOX1/SCP2/UROS/P4HA1/AGRN/CRABP2
GO:0008094	GO:0008094	ATP-dependent activity, acting on DNA	58	0.650000404885933	2.09204591111668	5.79439033890302e-05	0.000801557330214918	0.000546400843361469	1138	tags=67%, list=26%, signal=51%	TOP2A/CHD1/CHD8/MCM7/MCM3/RFC2/MCM5/CHD4/MCM6/MCM2/RSF1/TOP2B/SRCAP/CHD5/ERCC6L/HLTF/MSH6/RFC4/MCM4/ERCC2/CHTF18/EP400/DDX11L8/SMARCA1/RFC5/DHX9/WAPL/TWNK/ATRX/RFC3/BPTF/MSH2/DDX3X/XRCC6/SMARCA5/RUVBL2/ERCC3/ASCC3/DHX30
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	32	-0.663011798806949	-2.04081621356273	6.35913986805103e-05	0.000812013244689593	0.000553528369081365	905	tags=62%, list=20%, signal=50%	GUSB/GBE1/NEU1/CLN5/GANAB/AGL/DNPH1/HEXA/ABHD10/MOGS/MAN1B1/SARM1/NAGA/MAN2C1/GLB1/GM2A/GAA/CTBS/MACROD1/FUCA1
GO:0048029	GO:0048029	monosaccharide binding	30	-0.655949601315175	-2.00703380997525	6.14721001110487e-05	0.000812013244689593	0.000553528369081365	1198	tags=70%, list=27%, signal=51%	G6PD/BSG/PYGL/TALDO1/LMAN2L/LMAN1/GALK1/HK1/CLN5/P3H1/PLOD3/ALDOA/LMAN2/GPI/PLOD2/EGLN1/PLOD1/P4HA2/PFKL/P4HA1/GYS1
GO:0005506	GO:0005506	iron ion binding	37	-0.595752620181142	-1.90487825075639	0.000172406356359321	0.00181047648186577	0.00123415486240057	728	tags=54%, list=16%, signal=46%	ETHE1/CYP51A1/CYP20A1/P3H1/PLOD3/FECH/TMLHE/ACO2/KDM3A/FTH1/PLOD2/EGLN1/MELTF/PLOD1/P4HA2/P4HA1/MSMO1/CYP1B1/SCD/HBA1
GO:0015267	GO:0015267	channel activity	44	-0.57138128172719	-1.90024947901598	0.000179956999703525	0.00181047648186577	0.00123415486240057	1467	tags=73%, list=33%, signal=49%	CUL5/CCDC51/BAX/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/VDAC2/ATP5MF/SLC12A7/ATP5PB/KCNAB2/SLC12A2/CLCC1/ATP5F1D/ATP5PD/ITGAV/ANXA6/ATP5F1E/ATP5PO/VDAC1/ITPR2/ATP5F1A/TMEM109/CLCN3/ANO10/TRPV2/CACNA2D1/TTYH3/CLIC3/TMEM120A/TMEM63B
GO:0022803	GO:0022803	passive transmembrane transporter activity	44	-0.57138128172719	-1.90024947901598	0.000179956999703525	0.00181047648186577	0.00123415486240057	1467	tags=73%, list=33%, signal=49%	CUL5/CCDC51/BAX/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/VDAC2/ATP5MF/SLC12A7/ATP5PB/KCNAB2/SLC12A2/CLCC1/ATP5F1D/ATP5PD/ITGAV/ANXA6/ATP5F1E/ATP5PO/VDAC1/ITPR2/ATP5F1A/TMEM109/CLCN3/ANO10/TRPV2/CACNA2D1/TTYH3/CLIC3/TMEM120A/TMEM63B
GO:0031491	GO:0031491	nucleosome binding	38	0.690885104279316	2.05862486348446	0.000216621151189124	0.00211524182925851	0.00144190549553132	413	tags=34%, list=9%, signal=31%	HMGA2/HMGN1/SSRP1/HNRNPC/HP1BP3/H1-10/SUPT6H/H1-2/CHD4/SUPT16H/H1-0/H2AZ1/H1-5
GO:0016705	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	41	-0.574114647834487	-1.8966924060613	0.000243681436907199	0.00230015492045915	0.00156795595402257	694	tags=51%, list=16%, signal=44%	CYP51A1/COQ6/CYP20A1/P3H1/PLOD3/ASPH/TMLHE/KDM3A/P4HB/PLOD2/EGLN1/PLOD1/P4HA2/COQ7/SQLE/DEGS1/P4HA1/MSMO1/CYP1B1/PEDS1/SCD
GO:0003714	GO:0003714	transcription corepressor activity	71	0.579992571266181	1.94693442036649	0.000304889853255597	0.00273576841299617	0.00186490237410963	917	tags=37%, list=21%, signal=30%	SRSF2/HMGB1/HMGA2/MYBBP1A/RCOR1/SPEN/CHD4/DAXX/SIRT1/MED1/EZH2/FHL2/ZMYND8/RB1/MIDEAS/TAF9B/CTBP2/DNAJB1/NCOA5/HSBP1/DDX54/LIMD1/NOC2L/CCAR1/MTA2/HNRNPU
GO:0050661	GO:0050661	NADP binding	27	-0.649713694979648	-1.91014827016773	0.000331702476470946	0.00289803216285142	0.00197551336402364	881	tags=74%, list=20%, signal=60%	G6PD/POR/CBR4/GMDS/SPR/NNT/TP53I3/CRYZ/GRHPR/CAT/DECR1/DHCR7/GSR/IDH1/CRYZL1/QDPR/GAPDH/HIBADH/H6PD/TM7SF2
GO:0008374	GO:0008374	O-acyltransferase activity	17	-0.713732409030491	-1.88800461310173	0.00044787288562557	0.00362667800067535	0.00247221233400507	698	tags=76%, list=16%, signal=65%	CPT1A/GPAT2/GNPAT/LPCAT4/AGPAT1/ACAT1/CROT/CRAT/CPT2/MBOAT7/LPCAT2/DGAT1/LPGAT1
GO:0019842	GO:0019842	vitamin binding	54	-0.528435647078403	-1.84315600322799	0.000483434207198859	0.00382143230452432	0.00260497129192368	1206	tags=61%, list=27%, signal=45%	OAT/CISD1/GOT2/PLPBP/MTR/PCCA/PYGL/SPTLC2/SGPL1/LMBRD1/MMAB/MMUT/OGDH/DHTKD1/SHMT1/P3H1/PDXK/PLOD3/KYAT3/NFS1/MCCC1/PNPO/CRABP1/PLOD2/EGLN1/HACL1/PLOD1/P4HA2/PC/UROS/P4HA1/CRABP2/SDSL
GO:0046906	GO:0046906	tetrapyrrole binding	31	-0.601991462467875	-1.84457122075574	0.000646630769518388	0.00487912307909329	0.00332597166139841	776	tags=55%, list=17%, signal=46%	MTR/HEBP1/SDHD/SRC/LMBRD1/MMAB/MMUT/CAT/CYP51A1/CYP20A1/FECH/HEBP2/COX15/CYB5B/CYP1B1/STC2/HBA1
GO:0001540	GO:0001540	amyloid-beta binding	17	-0.700857851426396	-1.85394811820165	0.000750919725203951	0.00554011886150471	0.00377655534313098	106	tags=41%, list=2%, signal=40%	LDLR/APOE/CLU/SCARB1/HSPG2/FBXO2/LRP1
GO:0008186	GO:0008186	ATP-dependent activity, acting on RNA	47	0.624096153247091	1.9301933114673	0.000813421816066318	0.00562616756112537	0.00383521250996181	1012	tags=62%, list=23%, signal=48%	DDX23/DDX21/DDX55/DHX33/DDX47/DHX16/DDX5/MTREX/DDX27/DDX10/DHX38/DDX20/DDX56/DDX11L8/DDX50/EIF4A1/DDX51/DDX39A/DHX9/DHX29/DDX43/DDX52/SNRNP200/AQR/DDX54/DDX3X/DDX49/EIF4A3/DDX18
GO:0008236	GO:0008236	serine-type peptidase activity	26	-0.626157712952374	-1.83664450744655	0.00079098122308971	0.00562616756112537	0.00383521250996181	446	tags=35%, list=10%, signal=31%	PRCP/CPD/MMP14/CTSH/DPP7/RHBDD2/PARL/RHBDD3/PRSS23
GO:0052689	GO:0052689	carboxylic ester hydrolase activity	47	-0.534754996238999	-1.79207324936222	0.00087457151951776	0.00592566825469176	0.00403937436511962	1202	tags=57%, list=27%, signal=42%	AARS2/LARS2/ACOT8/LYPLA2/TARS2/PTRHD1/DAGLB/ESD/APMAP/ALDH2/ABHD11/ABHD10/IARS2/PON2/PAFAH1B2/ACOT2/PGLS/PAFAH1B3/BPHL/PNPLA6/ACOT6/PNPLA8/ACOT1/ABHD12/SIAE/H6PD/GDE1
GO:0016790	GO:0016790	thiolester hydrolase activity	21	-0.66798843739093	-1.87166230357985	0.00108822873097996	0.00694792189779514	0.00473621816114761	1128	tags=71%, list=25%, signal=54%	ACOT8/LYPLA2/ABCD1/ACOT13/ESD/PPT1/ABHD10/HAGH/ACOT2/HIBCH/ACAA2/MBLAC2/ACOT6/ACOT1/ABHD12
GO:0035064	GO:0035064	methylated histone binding	25	0.716820533521727	1.94921245057498	0.00121038776491808	0.00744164329542228	0.00507277523308748	780	tags=64%, list=18%, signal=53%	CBX5/RRP8/MPHOSPH8/CHD1/CHD8/UHRF1/NCAPD3/CHD5/SUZ12/MSH6/LRWD1/WDR5/ZMYND8/ING5/ATRX/BPTF
GO:0140034	GO:0140034	methylation-dependent protein binding	25	0.716820533521727	1.94921245057498	0.00121038776491808	0.00744164329542228	0.00507277523308748	780	tags=64%, list=18%, signal=53%	CBX5/RRP8/MPHOSPH8/CHD1/CHD8/UHRF1/NCAPD3/CHD5/SUZ12/MSH6/LRWD1/WDR5/ZMYND8/ING5/ATRX/BPTF
GO:0019843	GO:0019843	rRNA binding	44	0.6157579798174	1.88705535656007	0.00143492562430462	0.00831723496482524	0.00566964336536914	719	tags=39%, list=16%, signal=33%	NPM1/CAVIN1/DDX21/UTP25/RPS9/BRIX1/FASTKD2/RPF2/RPL5/RPS4Y2/SBDS/RRS1/IMP3/RPS3/MAP3K20/UTP23/RPL9
GO:0003713	GO:0003713	transcription coactivator activity	97	0.517754469135741	1.79362506618305	0.00150392798911163	0.00846278122686544	0.00576885847741303	957	tags=32%, list=22%, signal=26%	HMGB1/SUB1/THRAP3/NPM1/NFKBIB/BRD4/ABT1/FIZ1/DAXX/SIRT1/MED1/SRCAP/MED14/TRIM25/CEBPZ/RRP1B/NIBAN2/USP22/DHX9/BUD31/CTBP2/PQBP1/NUP98/CBFB/ACTN1/CCAR1/PMF1/MTA2/ARID1A/MED24/BCL10
GO:0017069	GO:0017069	snRNA binding	30	0.667071868314776	1.88672953468024	0.00204553147184909	0.0111330565353098	0.00758911590073433	940	tags=53%, list=21%, signal=42%	SNRNP70/COIL/DDX21/PRPF8/PRPF31/TOE1/CCNT1/C9orf78/SNRPB2/CDK9/RBM7/RBM41/HNRNPU/LARP7/SART3/PRPF4
GO:0046982	GO:0046982	protein heterodimerization activity	77	0.527451339171155	1.79898616767751	0.00202314584109828	0.0111330565353098	0.00758911590073433	450	tags=19%, list=10%, signal=18%	NOLC1/KRT1/TCOF1/TOP2A/SUPT5H/ITGA3/CAV2/CAV1/KRT10/CHRAC1/AURKA/BUD23/CENPA/H2AZ1/H3-7
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	30	-0.581586840450285	-1.77950325738448	0.00272166014720391	0.0143427169662174	0.00977705817291296	779	tags=63%, list=18%, signal=53%	ERP44/ECI1/TPI1/PDIA6/TXNDC5/PDIA3/PIGK/ECHS1/DDT/P4HB/GPI/IDI1/ECH1/HYI/MPI/EHHADH/QSOX1/PDIA5/CRELD2
GO:0008201	GO:0008201	heparin binding	18	-0.660131416237058	-1.77637426792083	0.0027053469524976	0.0143427169662174	0.00977705817291296	477	tags=39%, list=11%, signal=35%	APOE/HSD17B12/SLIT3/APLP2/LXN/APP/FN1
GO:0005507	GO:0005507	copper ion binding	17	-0.664181625793472	-1.75693012895245	0.00318414424803152	0.0162636290822533	0.0110864941429438	955	tags=65%, list=21%, signal=51%	COX11/LOXL2/CUTA/COMMD1/PARK7/SCO2/S100A13/SOD1/CCS/ATOX1/GPC1
GO:0016758	GO:0016758	hexosyltransferase activity	37	-0.533642083734325	-1.70628405911963	0.00337176773757738	0.01670786401307	0.0113893175739063	1311	tags=68%, list=29%, signal=48%	GBA1/POFUT1/TYMP/GALNT2/FUT11/MGAT2/UGGT1/RPN1/ALG9/PYGL/GBE1/POGLUT3/RPN2/COLGALT1/AGL/HEXA/PLOD3/ALG1/ALG5/STT3B/B3GAT3/DPY19L1/POFUT2/B3GLCT/GYS1
GO:0004620	GO:0004620	phospholipase activity	18	-0.649212220604795	-1.74699136374379	0.00357558596100996	0.0168483215379231	0.0114850638257878	485	tags=78%, list=11%, signal=70%	PRDX6/SMPD4/ABHD16A/LYPLA2/PLCG1/PLD3/PDIA3/PLBD2/PLCB3/PNPLA6/PNPLA8/ABHD12/GDE1/PLCE1
GO:0017171	GO:0017171	serine hydrolase activity	27	-0.583464350944644	-1.71537621766824	0.00354357288336663	0.0168483215379231	0.0114850638257878	446	tags=33%, list=10%, signal=30%	PRCP/CPD/MMP14/CTSH/DPP7/RHBDD2/PARL/RHBDD3/PRSS23
GO:0008238	GO:0008238	exopeptidase activity	39	-0.514519919518092	-1.68047826929932	0.00416999231435488	0.0192282978939697	0.0131074319822558	1249	tags=62%, list=28%, signal=45%	TPP1/SCRN1/LNPEP/ZMPSTE24/METAP1/XPNPEP1/NPEPPS/RNPEP/BLMH/CNDP2/CTSC/ADAM10/DNPEP/SCRN2/PRCP/CPD/GGH/NUDT16/CTSZ/MMP14/ERMP1/CTSH/DPP7/NPEPL1
GO:0009055	GO:0009055	electron transfer activity	72	-0.427195237293953	-1.59564900874111	0.00439780912878832	0.0200009949418866	0.0136341595196754	955	tags=29%, list=21%, signal=23%	COX11/NQO2/UQCR10/ALDH2/AKR1B1/SDHB/COX4I1/GSR/UQCRC1/ASPH/ME2/ETFDH/QDPR/COX15/ETFB/SDHA/AKR7A2/P4HA2/ETFA/ALDH4A1/DEGS1
GO:0000987	GO:0000987	cis-regulatory region sequence-specific DNA binding	96	0.464637001731984	1.60713455061275	0.00561932067070381	0.0248748595023155	0.0169565465852817	437	tags=20%, list=10%, signal=18%	HMGA2/SUB1/THRAP3/TOP1/MAZ/MYBBP1A/UHRF1/ZNF143/SIRT1/HOXC10/WIZ/ATF1/MED1/EZH2/SUZ12/SP1/H2AZ1/GTF3C5/USP3
GO:0030515	GO:0030515	snoRNA binding	23	0.666349563405395	1.77971323703437	0.00744367778613946	0.0312502147602828	0.0213024609177578	542	tags=48%, list=12%, signal=42%	RRP9/DDX21/UTP25/TSR1/DKC1/BYSL/NOP58/TBL3/BMS1/PRKDC/IMP3
GO:0050840	GO:0050840	extracellular matrix binding	17	-0.641341432524376	-1.69651198104354	0.00746003580161927	0.0312502147602828	0.0213024609177578	146	tags=35%, list=3%, signal=34%	NID1/DAG1/LGALS3/AGRN/BCAM/GPC1
GO:0036002	GO:0036002	pre-mRNA binding	21	0.689712274626443	1.80421623917321	0.00842010162990741	0.034512021495423	0.0235259499731006	959	tags=52%, list=22%, signal=41%	SRSF6/U2AF1/U2AF2/DDX5/PRPF8/PTBP1/CELF1/RBM7/RBM41/HNRNPU/SLBP
GO:0140658	GO:0140658	ATP-dependent chromatin remodeler activity	16	0.706548242680959	1.76098147117671	0.0104809629636682	0.042243660245356	0.0287964075864031	696	tags=69%, list=16%, signal=58%	CHD1/CHD8/CHD4/RSF1/SRCAP/CHD5/ERCC6L/HLTF/EP400/SMARCA1/ATRX
