ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0004386	GO:0004386	helicase activity	87	-0.474579878241079	-1.88029620949992	0.000170692126406682	0.002198338338663	0.00161704024911165	1526	tags=66%, list=34%, signal=44%	YTHDC2/EIF4A1/DDX17/UPF1/RAD50/SMARCAL1/DHX9/EIF4A3/DHX29/ASCC3/G3BP1/DDX20/BTAF1/SRCAP/DDX39B/WRNIP1/DDX39A/XRCC6/ERCC2/DDX3X/DHX16/RFC5/CHD3/DDX51/DHX30/SNRNP200/DDX19A/MTREX/SMARCA5/RFC3/DDX42/DDX23/SMARCA1/DHX33/MCM4/DDX11L8/AQR/CHD8/DDX56/RFC4/ATRX/RFC2/DDX54/MCM5/DHX36/MCM6/MCM2/EP400/MCM7/DHX38/CHD5/MCM3/CHD4/CHTF18/DDX5/DDX43/RIGI
GO:0050660	GO:0050660	flavin adenine dinucleotide binding	43	0.557871198923391	1.91565489721655	0.000210008162280565	0.0025823225880425	0.00189948903115364	864	tags=49%, list=19%, signal=40%	ERO1A/STEAP3/DHCR24/ETFA/IVD/MICAL2/MTRR/ACOX1/ACAD11/ACADSB/AIFM1/POR/ILVBL/SDHA/ACADM/MTO1/PCYOX1/CHDH/ETFDH/DLD/PPOX
GO:0016747	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	65	0.48056458915116	1.79821535427311	0.000461229979195688	0.00493962429332156	0.00363345857974192	1101	tags=48%, list=25%, signal=36%	ELOVL5/LPCAT4/GNPAT/SCP2/ACAT1/LPCAT2/CERS2/ZDHHC24/TGM2/ACAA1/CPT1A/CPT2/NAA30/NAT14/DLAT/ZDHHC20/AGPAT1/ACAA2/SPTLC2/DBT/SIRT2/CRAT/GPAT2/DLST/PNPLA2/ABHD14B/MBOAT7/ELP3/LPCAT1/SPTLC1/MCAT
GO:0140030	GO:0140030	modification-dependent protein binding	68	-0.486796247460801	-1.84007092199347	0.000573805405385271	0.00595323108087219	0.00437904125162444	1019	tags=41%, list=23%, signal=32%	NPLOC4/CBX1/TAB2/UBL7/MSH6/UFD1/CBX5/PML/DAXX/KMT2A/BAZ2A/ING5/RAD23B/RNF31/PEX1/CHD8/ATRX/XRCC1/USP15/GLYR1/MPHOSPH8/DPF2/BPTF/RAG2/UHRF1/WDR5/CHD5/NCAPD3
GO:0051287	GO:0051287	NAD binding	38	0.543641499230503	1.81858275170544	0.000740278294625032	0.00731216652068759	0.00537863865821027	812	tags=42%, list=18%, signal=35%	UGDH/IDH2/ALDH1A3/ALDH1B1/PHGDH/HIBADH/ALDH2/ME1/IDH3A/HADH/GAPDH/SIRT5/IDH3B/UXS1/SIRT3/SIRT2
GO:0016627	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	38	0.542837267206456	1.81589244478558	0.000748836330431861	0.00731216652068759	0.00537863865821027	1054	tags=58%, list=24%, signal=45%	DHCR24/COX15/IVD/SDHC/DHCR7/ACOX1/ACAD11/ACADSB/ACAA1/SDHD/PTGR2/PTGR1/SDHA/SDHB/RETSAT/ACADM/CPOX/CRAT/PPOX/LBR/DECR2/ACOX3
GO:0019842	GO:0019842	vitamin binding	54	0.489506271161694	1.73893569220559	0.000886458985364538	0.00840869666117219	0.00618521758209242	1082	tags=50%, list=24%, signal=38%	SDSL/PSAT1/OAT/P3H3/PLOD2/PNPO/P4HA1/EGLN1/P4HA2/CBS/PLOD3/PLOD1/LMBRD1/CRABP2/SGPL1/PYGL/MMAB/ILVBL/CD320/SPTLC2/NFS1/GOT1/MCCC1/GGCX/CRABP1/MTHFS/SPTLC1
GO:0004601	GO:0004601	peroxidase activity	19	-0.658588646330355	-1.91390900995983	0.00120632426698985	0.0100124914160158	0.00736492710372751	225	tags=21%, list=5%, signal=20%	GPX7/GPX1/GPX4/HBA1
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	19	-0.658588646330355	-1.91390900995983	0.00120632426698985	0.0100124914160158	0.00736492710372751	225	tags=21%, list=5%, signal=20%	GPX7/GPX1/GPX4/HBA1
GO:0016829	GO:0016829	lyase activity	71	0.457890715764655	1.73188317756206	0.00133626745341391	0.0108205071837419	0.0079592823926066	1000	tags=41%, list=22%, signal=32%	PCK2/SDSL/ENO2/ALDOA/CA8/CBS/RNASET2/ALDOC/IREB2/ME1/APMAP/FAHD1/ECHS1/HACD3/DDT/SGPL1/PCBD1/ARMT1/TPI1/HCCS/ILVBL/UXS1/HMGCL/TKFC/ACO1/GOT1/L3HYPDH/GGCX/FH
GO:0003684	GO:0003684	damaged DNA binding	31	-0.581064133790534	-1.86608730262169	0.0020284587681884	0.0153056434326943	0.0112584314406629	1133	tags=58%, list=25%, signal=44%	XRCC6/ERCC2/MPG/NBN/MSH2/MSH6/RPA2/PARP1/RPA1/RPA3/PNKP/RAD23B/POLD1/XRCC1/DDB2/H2AX/PCNA/HMGB1
GO:0098632	GO:0098632	cell-cell adhesion mediator activity	25	-0.61324553102552	-1.91050775094421	0.00228445625442163	0.0168542105881773	0.0123975169830601	288	tags=48%, list=6%, signal=45%	CDC42EP1/ANXA1/PPP1CA/S100A11/CNN3/DSG2/PKP3/DSP/PALLD/JUP/EPCAM/DSC2
GO:0019838	GO:0019838	growth factor binding	26	-0.599829696828054	-1.8990624567459	0.00235514765551119	0.0169980222093417	0.0125033010544301	360	tags=35%, list=8%, signal=32%	IGFBP2/GLG1/NRDC/COL1A2/CD109/GPC1/COL6A1/COL1A1/LTBP2
GO:0030170	GO:0030170	pyridoxal phosphate binding	20	0.624020150716505	1.827678881768	0.00313459550230651	0.0199108005581172	0.0146458647098389	896	tags=50%, list=20%, signal=40%	SDSL/PSAT1/OAT/PNPO/CBS/SGPL1/PYGL/SPTLC2/NFS1/GOT1
GO:0070279	GO:0070279	vitamin B6 binding	21	0.611848912236852	1.81012659968166	0.00315237203634605	0.0199108005581172	0.0146458647098389	896	tags=48%, list=20%, signal=38%	SDSL/PSAT1/OAT/PNPO/CBS/SGPL1/PYGL/SPTLC2/NFS1/GOT1
GO:0046943	GO:0046943	carboxylic acid transmembrane transporter activity	25	0.592805868385984	1.80855300577113	0.00313682035395295	0.0199108005581172	0.0146458647098389	920	tags=56%, list=21%, signal=45%	SLC16A3/SLC16A2/SLC25A1/ABCC1/SLC26A2/SLC7A1/SLC1A5/SLC16A1/SLC25A11/SLC7A5/SLC25A10/SLC38A2/MPC2/SLC3A2
GO:0003713	GO:0003713	transcription coactivator activity	97	-0.406849685563805	-1.64091335793736	0.00290440357384915	0.0199108005581172	0.0146458647098389	992	tags=42%, list=22%, signal=34%	KDM1A/MED1/MTA3/TCERG1/MED13/SS18/HCFC1/ABT1/WWTR1/ACTN4/SMARCD2/RRP1B/NIBAN2/BRD8/SMARCE1/DAXX/NUP98/MED24/THRAP3/CTBP2/CTBP1/MED14/ARID1A/FUS/RAP2C/ACTL6A/SMARCB1/MED16/MRTFA/MTA2/CTNNB1/ARID1B/SMARCC1/CBFB/FIZ1/TRIM28/TRIM21/SMARCD1/HMGB1/SUB1/JUP
GO:0016903	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	26	0.58164510239458	1.79599504901915	0.00332252939812428	0.0200559956395866	0.0147526664184657	689	tags=50%, list=15%, signal=43%	ALDH1A3/HSD17B12/ALDH1B1/AKR1B1/ALDH2/RDH11/PDHX/ALDH5A1/GAPDH/DLAT/PDHB/MRPS36/ALDH18A1
GO:0003730	GO:0003730	mRNA 3'-UTR binding	59	-0.460208684439814	-1.69161721228114	0.00445509630167166	0.0259489819676314	0.0190873932038379	1123	tags=49%, list=25%, signal=37%	CPSF1/HNRNPC/ELAVL1/HNRNPA1/PABPC1/RBM4/YBX3/HNRNPA3/NUDT21/TIA1/CIRBP/PUM1/TARDBP/EXOSC4/PCBP4/FUS/RNF40/HNRNPD/HNRNPA1L2/DHX36/ILF3/HNRNPA0/CRYZ/HNRNPU/HNRNPR/IGF2BP1/RNPS1/DDX5/RBMS1
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	30	0.528188134049714	1.69338311736646	0.00519352924291579	0.0287375284774674	0.0211385751641485	669	tags=40%, list=15%, signal=34%	MPI/GPI/P4HB/ECHS1/DDT/PDIA3/PDIA6/EBP/PDIA5/TPI1/ECH1/CRELD2
GO:0036002	GO:0036002	pre-mRNA binding	21	-0.60023266233441	-1.80001676537777	0.00583324298591681	0.0315024811038047	0.0231724020801607	966	tags=52%, list=22%, signal=41%	HNRNPA1/RBM41/PTBP1/RBM4/U2AF1/RBM22/TARDBP/HNRNPU/SLBP/DDX5/SRSF6
GO:0031491	GO:0031491	nucleosome binding	38	-0.503703160029751	-1.69535734940103	0.00588299345914425	0.0315024811038047	0.0231724020801607	1117	tags=61%, list=25%, signal=46%	HNRNPC/SMARCC2/ACTB/GATAD2B/RCC1/PARP1/SMARCA5/SMARCD2/SMARCE1/SMARCA1/HMGN1/ARID1A/SUPT6H/SSRP1/ACTL6A/SMARCB1/GLYR1/MTA2/ARID1B/RBBP4/SMARCC1/CHD4/HMGA2
GO:0000987	GO:0000987	cis-regulatory region sequence-specific DNA binding	96	-0.381057335024633	-1.52795769835338	0.00710101557498189	0.0374212249348252	0.0275260754117928	724	tags=30%, list=16%, signal=26%	MAZ/RBMX/NACC1/FOXJ3/ZNF324B/TARDBP/THRAP3/RAD23B/WIZ/ELF1/TOP1/GABPA/GTF3C5/ZNF780A/DHX36/STAT2/HOXC10/APP/BPTF/HNRNPU/NFYB/RBBP4/ZBTB7A/UHRF1/HSF1/STAT1/HMGA2/ZNF740/SUB1
GO:0004722	GO:0004722	protein serine/threonine phosphatase activity	29	-0.529644255124886	-1.68348125000126	0.00739927441726954	0.0383837360395858	0.028234073434318	1415	tags=59%, list=32%, signal=40%	ILKAP/TIMM50/PPP6C/PPM1B/SSH3/SSU72/PPP3R1/DUSP23/PPP4C/PPP1CB/PDP1/PPP1CC/DUSP3/PPP3CA/PPP2R1A/PPP1CA/UBLCP1
GO:0003714	GO:0003714	transcription corepressor activity	71	-0.421375038836984	-1.60323084756596	0.00792044696686648	0.0404552060461488	0.0297577926528425	753	tags=28%, list=17%, signal=24%	WWTR1/NCOR2/DAXX/HSPA1A/CTBP2/CTBP1/NCOA5/TSG101/DDX54/MTA2/DPF2/HNRNPU/PPP1R13L/TRIM28/HMGB1/CHD4/LMCD1/PARP14/HMGA2/SRSF2
GO:0031406	GO:0031406	carboxylic acid binding	54	0.434584542222442	1.54383021479577	0.00923186090799511	0.0464390579008239	0.0341593577456917	557	tags=31%, list=13%, signal=28%	PSAP/EPDR1/P3H3/PLOD2/P4HA1/EGLN1/P4HA2/SCP2/PLOD3/ACOX1/PLOD1/CRABP2/NDUFAB1/AARS1/PYGL/GCLC/HIF1AN
