ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0008324	cation transmembrane transporter activity	91	-0.519569437636176	-2.00784292955552	6.65313411556941e-06	0.000204438891243268	0.000141305257739481	1467	tags=62%, list=33%, signal=42%	CUL5/CCDC51/CYC1/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/SLC16A3/ATP5MF/ATP6V0A1/ATP6V1H/SLC12A7/CNNM4/SLC25A13/ATP5PB/SLC39A14/SLC4A7/TMEM165/LETM1/SLC25A3/KCNAB2/SLC12A2/TCIRG1/UQCR10/SLC39A7/SLC25A4/ATP2A2/NNT/ATP5F1D/SLC41A3/ATP5PD/SLC30A7/ITGAV/ANXA6/COX4I1/SLC30A1/ATP5F1E/GHITM/ATP5PO/ATP2B1/ATP2B4/SLC9A6/UQCRC1/ITPR2/MAGT1/ATP5F1A/TMEM109/ATP13A1/COX15/ANO10/TRPV2/ATP2C1/CACNA2D1/SLC39A11/DMAC2L/TMEM63B
GO:0022890	inorganic cation transmembrane transporter activity	88	-0.514603369878761	-1.97427507822202	8.3707162073326e-06	0.000231589815069535	0.000160071590631448	1467	tags=61%, list=33%, signal=42%	CUL5/CCDC51/CYC1/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/SLC16A3/ATP5MF/ATP6V0A1/ATP6V1H/SLC12A7/CNNM4/SLC25A13/ATP5PB/SLC39A14/SLC4A7/TMEM165/LETM1/SLC25A3/KCNAB2/SLC12A2/TCIRG1/UQCR10/SLC39A7/SLC25A4/ATP2A2/NNT/ATP5F1D/SLC41A3/ATP5PD/SLC30A7/ITGAV/ANXA6/COX4I1/SLC30A1/ATP5F1E/GHITM/ATP5PO/ATP2B1/ATP2B4/SLC9A6/UQCRC1/ITPR2/MAGT1/ATP5F1A/ATP13A1/COX15/TRPV2/ATP2C1/CACNA2D1/SLC39A11/DMAC2L/TMEM63B
GO:1901681	sulfur compound binding	56	-0.584863072716901	-2.08202654498385	1.10681606053525e-05	0.000282663793921309	0.000195373199349541	717	tags=43%, list=16%, signal=36%	PARK7/OGDH/ANXA6/DHTKD1/DBI/HADHA/MCCC1/APOE/GSTP1/ACADVL/HSD17B12/FTH1/HACL1/GCDH/SLIT3/APLP2/LXN/PC/DBT/APP/SCP2/AGRN/FN1/LRP1
GO:0003697	single-stranded DNA binding	53	0.686670015932195	2.18489036478779	1.52302082281263e-05	0.000361173509409853	0.000249637999528687	713	tags=36%, list=16%, signal=30%	HMGB1/SUB1/WBP11/TOP1/RTF1/TDP1/MCM7/MCM3/MCM5/MCM6/MCM2/SMC4/MCM4/POLR2G/LRPPRC/SMARCA1/DHX9/TWNK/SMC2
GO:0004601	peroxidase activity	19	-0.759019290501915	-2.10104092489564	2.15412811162265e-05	0.0004469815831617	0.000308947321272196	755	tags=79%, list=17%, signal=66%	PRDX3/PRDX5/PARK7/CAT/TXNDC17/MGST3/PRDX4/GPX7/GSTT1/GSTP1/PRDX2/GPX4/GSTM2/GPX1/HBA1
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	19	-0.759019290501915	-2.10104092489564	2.15412811162265e-05	0.0004469815831617	0.000308947321272196	755	tags=79%, list=17%, signal=66%	PRDX3/PRDX5/PARK7/CAT/TXNDC17/MGST3/PRDX4/GPX7/GSTT1/GSTP1/PRDX2/GPX4/GSTM2/GPX1/HBA1
GO:0005201	extracellular matrix structural constituent	20	-0.762752717811857	-2.16892029795976	2.63769048813502e-05	0.00051512543650637	0.000356047384776121	576	tags=65%, list=13%, signal=57%	FBLN1/COL5A2/VWA1/MFGE8/COL18A1/NID1/LAMB1/LAMB2/LAMC1/AGRN/HSPG2/LAMA5/FN1
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	36	-0.657242926812599	-2.14851420947614	3.17223139885939e-05	0.000554305697063851	0.000383128224349777	755	tags=50%, list=17%, signal=42%	PRDX3/DLD/SCO2/TXNDC17/GSR/PDIA6/TXNDC5/PDIA3/CCS/PGK1/P4HB/TXNRD2/PCYOX1/PCYOX1L/ERO1A/QSOX1/IFI30/PDIA5
GO:0016836	hydro-lyase activity	26	-0.704659258776162	-2.13257319895485	3.09627388815783e-05	0.000554305697063851	0.000383128224349777	938	tags=69%, list=21%, signal=55%	APIP/GMDS/ENO1/PARK7/HADHB/HSD17B4/HADHA/GATD1/FH/ACO2/ECHS1/IREB2/ACO1/ENO2/HACD3/EHHADH/UROS/CYP1B1
GO:0016798	hydrolase activity, acting on glycosyl bonds	32	-0.663011798806949	-2.09757455813741	4.83918379333507e-05	0.000783363491191386	0.000541449718071408	905	tags=62%, list=20%, signal=50%	GUSB/GBE1/NEU1/CLN5/GANAB/AGL/DNPH1/HEXA/ABHD10/MOGS/MAN1B1/SARM1/NAGA/MAN2C1/GLB1/GM2A/GAA/CTBS/MACROD1/FUCA1
GO:0031406	carboxylic acid binding	54	-0.571672982821697	-2.03016390166949	4.95501003464431e-05	0.000783363491191386	0.000541449718071408	761	tags=44%, list=17%, signal=37%	ASS1/GRHPR/DDAH2/SHMT1/P3H1/PLOD3/ACOX3/MCCC1/GCLC/GSTP1/CRABP1/PLOD2/EGLN1/PLOD1/P4HA2/PC/DBT/GSTM2/ACOX1/SCP2/UROS/P4HA1/AGRN/CRABP2
GO:0030246	carbohydrate binding	66	-0.544708698087014	-2.01353705470887	5.47061216005668e-05	0.000825565107790371	0.000570618876025051	1198	tags=70%, list=27%, signal=52%	G6PD/BSG/NOMO3/CALR/MAN2A1/PYGL/TALDO1/LGALS1/NOMO1/CHID1/LOXL2/GUSB/CANX/GBE1/LMAN2L/ENPP1/LMAN1/GALK1/HK1/CLN5/GANAB/NOMO2/AGL/P3H1/PLOD3/ALDOA/MLEC/LMAN2/FBXO6/GPI/PLOD2/EGLN1/GALM/MAN2C1/OS9/PLOD1/P4HA2/PFKL/H6PD/LGALS3/P4HA1/ATRN/GAA/FBXO2/MRC2/GYS1
GO:0008094	ATP-dependent activity, acting on DNA	58	0.650000404885933	2.11449056430674	7.33412692626846e-05	0.00102722790046366	0.000710005333865181	1138	tags=67%, list=26%, signal=51%	TOP2A/CHD1/CHD8/MCM7/MCM3/RFC2/MCM5/CHD4/MCM6/MCM2/RSF1/TOP2B/SRCAP/CHD5/ERCC6L/HLTF/MSH6/RFC4/MCM4/ERCC2/CHTF18/EP400/DDX11L8/SMARCA1/RFC5/DHX9/WAPL/TWNK/ATRX/RFC3/BPTF/MSH2/DDX3X/XRCC6/SMARCA5/RUVBL2/ERCC3/ASCC3/DHX30
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	25	-0.689450875996094	-2.06738215962299	7.42574385877346e-05	0.00102722790046366	0.000710005333865181	905	tags=64%, list=20%, signal=51%	GUSB/GBE1/NEU1/GANAB/AGL/HEXA/ABHD10/MOGS/MAN1B1/NAGA/MAN2C1/GLB1/GM2A/GAA/CTBS/FUCA1
GO:0031492	nucleosomal DNA binding	23	0.787341330261921	2.12232951223775	9.0134767608598e-05	0.00118988457484803	0.000822431316794137	413	tags=39%, list=9%, signal=36%	HMGA2/HMGN1/HNRNPC/H1-10/H1-2/CHD4/H1-0/H2AZ1/H1-5
GO:0050660	flavin adenine dinucleotide binding	43	-0.610130889567488	-2.03811341692255	9.31837317652073e-05	0.00118988457484803	0.000822431316794137	1213	tags=70%, list=27%, signal=51%	TXNRD1/POR/CYB5R2/PPOX/ACAD9/ACAD11/NQO2/AIFM1/DLD/ACADM/COQ6/GSR/ACOX3/DHCR24/ACADS/ETFDH/ACADVL/IVD/TXNRD2/CHDH/GCDH/PCYOX1/SDHA/ETFA/SQLE/ACOX1/ACAD8/ERO1A/QSOX1/ACADSB
GO:0048029	monosaccharide binding	30	-0.655949601315175	-2.04527245947627	0.00013093923050041	0.00155256516164771	0.00107311098680787	1198	tags=70%, list=27%, signal=51%	G6PD/BSG/PYGL/TALDO1/LMAN2L/LMAN1/GALK1/HK1/CLN5/P3H1/PLOD3/ALDOA/LMAN2/GPI/PLOD2/EGLN1/PLOD1/P4HA2/PFKL/P4HA1/GYS1
GO:0005216	ion channel activity	39	-0.603288922096009	-1.9846548411979	0.000129904507011254	0.00155256516164771	0.00107311098680787	901	tags=74%, list=20%, signal=60%	CUL5/CCDC51/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/VDAC2/ATP5MF/ATP5PB/KCNAB2/CLCC1/ATP5F1D/ATP5PD/ITGAV/ANXA6/ATP5F1E/ATP5PO/VDAC1/ITPR2/ATP5F1A/TMEM109/CLCN3/ANO10/TRPV2/CACNA2D1/TTYH3/CLIC3/TMEM120A/TMEM63B
GO:0033293	monocarboxylic acid binding	19	-0.71402334023213	-1.97648765707438	0.000179590971113045	0.00201402041321164	0.00139206230209302	512	tags=53%, list=12%, signal=47%	ACOX3/MCCC1/GSTP1/CRABP1/PC/DBT/GSTM2/ACOX1/SCP2/CRABP2
GO:1901702	salt transmembrane transporter activity	63	-0.524843248523882	-1.92221318073766	0.000181989796374546	0.00201402041321164	0.00139206230209302	1122	tags=56%, list=25%, signal=42%	SLC12A7/CNNM4/SLC25A13/SLC39A14/SLC25A11/SLC4A7/TMEM165/LETM1/KCNAB2/SLC12A2/SLC4A2/CLCC1/SLC39A7/SLC25A4/ATP2A2/SLC41A3/SLC25A10/SLC30A7/ITGAV/ANXA6/SLC30A1/GHITM/ATP2B1/ATP2B4/SLC9A6/ITPR2/SLC25A1/CLCN3/ANO10/TRPV2/ATP2C1/CACNA2D1/SLC39A11/TTYH3/CLIC3
GO:0031491	nucleosome binding	38	0.690885104279316	2.07822931377476	0.000228544925475893	0.00229930046236353	0.00158924381989616	413	tags=34%, list=9%, signal=31%	HMGA2/HMGN1/SSRP1/HNRNPC/HP1BP3/H1-10/SUPT6H/H1-2/CHD4/SUPT16H/H1-0/H2AZ1/H1-5
GO:0015267	channel activity	44	-0.57138128172719	-1.9270413936078	0.000223430093834801	0.00229930046236353	0.00158924381989616	1467	tags=73%, list=33%, signal=49%	CUL5/CCDC51/BAX/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/VDAC2/ATP5MF/SLC12A7/ATP5PB/KCNAB2/SLC12A2/CLCC1/ATP5F1D/ATP5PD/ITGAV/ANXA6/ATP5F1E/ATP5PO/VDAC1/ITPR2/ATP5F1A/TMEM109/CLCN3/ANO10/TRPV2/CACNA2D1/TTYH3/CLIC3/TMEM120A/TMEM63B
GO:0022803	passive transmembrane transporter activity	44	-0.57138128172719	-1.9270413936078	0.000223430093834801	0.00229930046236353	0.00158924381989616	1467	tags=73%, list=33%, signal=49%	CUL5/CCDC51/BAX/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/VDAC2/ATP5MF/SLC12A7/ATP5PB/KCNAB2/SLC12A2/CLCC1/ATP5F1D/ATP5PD/ITGAV/ANXA6/ATP5F1E/ATP5PO/VDAC1/ITPR2/ATP5F1A/TMEM109/CLCN3/ANO10/TRPV2/CACNA2D1/TTYH3/CLIC3/TMEM120A/TMEM63B
GO:0005506	iron ion binding	37	-0.595752620181142	-1.95492169217449	0.000304515243613213	0.00297350179057608	0.00205524220147618	728	tags=54%, list=16%, signal=46%	ETHE1/CYP51A1/CYP20A1/P3H1/PLOD3/FECH/TMLHE/ACO2/KDM3A/FTH1/PLOD2/EGLN1/MELTF/PLOD1/P4HA2/P4HA1/MSMO1/CYP1B1/SCD/HBA1
GO:0046873	metal ion transmembrane transporter activity	41	-0.585525919917355	-1.93607809846433	0.000314617645060097	0.00298437309028435	0.00206275628941658	1122	tags=63%, list=25%, signal=48%	SLC12A7/CNNM4/SLC39A14/SLC4A7/TMEM165/LETM1/KCNAB2/SLC12A2/SLC39A7/ATP2A2/SLC41A3/SLC30A7/ITGAV/ANXA6/SLC30A1/GHITM/ATP2B1/ATP2B4/SLC9A6/ITPR2/MAGT1/ATP13A1/TRPV2/ATP2C1/CACNA2D1/SLC39A11
GO:0015036	disulfide oxidoreductase activity	27	-0.655531232054862	-1.99795627303254	0.000404260888514692	0.00372818374963549	0.00257686765193575	700	tags=44%, list=16%, signal=38%	SCO2/TXNDC17/GSR/PDIA6/TXNDC5/PDIA3/CCS/PGK1/P4HB/ERO1A/QSOX1/PDIA5
GO:0050661	NADP binding	27	-0.649713694979648	-1.98022533341493	0.000546431565518203	0.00453538199380108	0.00313479161270969	881	tags=74%, list=20%, signal=60%	G6PD/POR/CBR4/GMDS/SPR/NNT/TP53I3/CRYZ/GRHPR/CAT/DECR1/DHCR7/GSR/IDH1/CRYZL1/QDPR/GAPDH/HIBADH/H6PD/TM7SF2
GO:0003714	transcription corepressor activity	71	0.579992571266181	1.93276765266507	0.000543928191727755	0.00453538199380108	0.00313479161270969	917	tags=37%, list=21%, signal=30%	SRSF2/HMGB1/HMGA2/MYBBP1A/RCOR1/SPEN/CHD4/DAXX/SIRT1/MED1/EZH2/FHL2/ZMYND8/RB1/MIDEAS/TAF9B/CTBP2/DNAJB1/NCOA5/HSBP1/DDX54/LIMD1/NOC2L/CCAR1/MTA2/HNRNPU
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	41	-0.574114647834487	-1.89834601316505	0.0005404926293354	0.00453538199380108	0.00313479161270969	694	tags=51%, list=16%, signal=44%	CYP51A1/COQ6/CYP20A1/P3H1/PLOD3/ASPH/TMLHE/KDM3A/P4HB/PLOD2/EGLN1/PLOD1/P4HA2/COQ7/SQLE/DEGS1/P4HA1/MSMO1/CYP1B1/PEDS1/SCD
GO:0019842	vitamin binding	54	-0.528435647078403	-1.87661654003429	0.00052992745587823	0.00453538199380108	0.00313479161270969	1206	tags=61%, list=27%, signal=45%	OAT/CISD1/GOT2/PLPBP/MTR/PCCA/PYGL/SPTLC2/SGPL1/LMBRD1/MMAB/MMUT/OGDH/DHTKD1/SHMT1/P3H1/PDXK/PLOD3/KYAT3/NFS1/MCCC1/PNPO/CRABP1/PLOD2/EGLN1/HACL1/PLOD1/P4HA2/PC/UROS/P4HA1/CRABP2/SDSL
GO:0015035	protein-disulfide reductase activity	22	-0.675448368322077	-1.95332991078968	0.000793900062444954	0.0064286541641884	0.00444339444449294	700	tags=50%, list=16%, signal=42%	SCO2/TXNDC17/PDIA6/TXNDC5/PDIA3/CCS/PGK1/P4HB/ERO1A/QSOX1/PDIA5
GO:0052689	carboxylic ester hydrolase activity	47	-0.534754996238999	-1.8411568872789	0.000881317575601369	0.00696660559761083	0.00481521883411275	1202	tags=57%, list=27%, signal=42%	AARS2/LARS2/ACOT8/LYPLA2/TARS2/PTRHD1/DAGLB/ESD/APMAP/ALDH2/ABHD11/ABHD10/IARS2/PON2/PAFAH1B2/ACOT2/PGLS/PAFAH1B3/BPHL/PNPLA6/ACOT6/PNPLA8/ACOT1/ABHD12/SIAE/H6PD/GDE1
GO:0003724	RNA helicase activity	47	0.624096153247091	1.95759341517643	0.00093275230976506	0.00698535059823145	0.00482817511228426	1012	tags=62%, list=23%, signal=48%	DDX23/DDX21/DDX55/DHX33/DDX47/DHX16/DDX5/MTREX/DDX27/DDX10/DHX38/DDX20/DDX56/DDX11L8/DDX50/EIF4A1/DDX51/DDX39A/DHX9/DHX29/DDX43/DDX52/SNRNP200/AQR/DDX54/DDX3X/DDX49/EIF4A3/DDX18
GO:0008186	ATP-dependent activity, acting on RNA	47	0.624096153247091	1.95759341517643	0.00093275230976506	0.00698535059823145	0.00482817511228426	1012	tags=62%, list=23%, signal=48%	DDX23/DDX21/DDX55/DHX33/DDX47/DHX16/DDX5/MTREX/DDX27/DDX10/DHX38/DDX20/DDX56/DDX11L8/DDX50/EIF4A1/DDX51/DDX39A/DHX9/DHX29/DDX43/DDX52/SNRNP200/AQR/DDX54/DDX3X/DDX49/EIF4A3/DDX18
GO:0016790	thiolester hydrolase activity	21	-0.66798843739093	-1.91900725049744	0.000946809569037396	0.00698535059823145	0.00482817511228426	1128	tags=71%, list=25%, signal=54%	ACOT8/LYPLA2/ABCD1/ACOT13/ESD/PPT1/ABHD10/HAGH/ACOT2/HIBCH/ACAA2/MBLAC2/ACOT6/ACOT1/ABHD12
GO:0031490	chromatin DNA binding	46	0.64959910291731	2.0323664634517	0.00102485228874508	0.00734341593262593	0.00507566478539142	772	tags=41%, list=17%, signal=34%	HMGA2/HMGN1/NKAP/HNRNPC/H1-10/H1-2/CHD4/MED1/EZH2/SUZ12/H1-0/H2AZ1/H1-5/CTCF/DHX9/ATRX/TOX4/REPIN1/RCC1
GO:0046906	tetrapyrrole binding	31	-0.601991462467875	-1.88525724929428	0.00103957996636572	0.00734341593262593	0.00507566478539142	776	tags=55%, list=17%, signal=46%	MTR/HEBP1/SDHD/SRC/LMBRD1/MMAB/MMUT/CAT/CYP51A1/CYP20A1/FECH/HEBP2/COX15/CYB5B/CYP1B1/STC2/HBA1
GO:0015085	calcium ion transmembrane transporter activity	18	-0.690334095935013	-1.89378513469564	0.00110129892836737	0.00761731758787431	0.00526498171894927	988	tags=67%, list=22%, signal=52%	TMEM165/LETM1/ATP2A2/ITGAV/ANXA6/GHITM/ATP2B1/ATP2B4/ITPR2/TRPV2/ATP2C1/CACNA2D1
GO:0035064	methylated histone binding	25	0.716820533521727	1.9510884056091	0.0012039755006566	0.00783764443564691	0.00541726850656635	780	tags=64%, list=18%, signal=53%	CBX5/RRP8/MPHOSPH8/CHD1/CHD8/UHRF1/NCAPD3/CHD5/SUZ12/MSH6/LRWD1/WDR5/ZMYND8/ING5/ATRX/BPTF
GO:0140034	methylation-dependent protein binding	25	0.716820533521727	1.9510884056091	0.0012039755006566	0.00783764443564691	0.00541726850656635	780	tags=64%, list=18%, signal=53%	CBX5/RRP8/MPHOSPH8/CHD1/CHD8/UHRF1/NCAPD3/CHD5/SUZ12/MSH6/LRWD1/WDR5/ZMYND8/ING5/ATRX/BPTF
GO:0003713	transcription coactivator activity	97	0.517754469135741	1.79474016204828	0.00117447496598085	0.00783764443564691	0.00541726850656635	957	tags=32%, list=22%, signal=26%	HMGB1/SUB1/THRAP3/NPM1/NFKBIB/BRD4/ABT1/FIZ1/DAXX/SIRT1/MED1/SRCAP/MED14/TRIM25/CEBPZ/RRP1B/NIBAN2/USP22/DHX9/BUD31/CTBP2/PQBP1/NUP98/CBFB/ACTN1/CCAR1/PMF1/MTA2/ARID1A/MED24/BCL10
GO:0008236	serine-type peptidase activity	26	-0.626157712952374	-1.8949969653138	0.00126226816933483	0.00805909677344545	0.00557033321690269	446	tags=35%, list=10%, signal=31%	PRCP/CPD/MMP14/CTSH/DPP7/RHBDD2/PARL/RHBDD3/PRSS23
GO:0051287	NAD binding	38	-0.55154599876373	-1.81384187803799	0.00128693340037503	0.00806154507404737	0.00557202544750262	1091	tags=61%, list=25%, signal=46%	SIRT2/UXS1/IDH3G/GLUD1/ALDH1A3/NNT/ALDH2/GRHPR/HADH/IDH1/HADHA/ME2/HSD17B8/GPD1L/QDPR/GAPDH/UGDH/SIRT5/SIRT3/ALDH1B1/HIBADH/EHHADH/IDH2
GO:0020037	heme binding	26	-0.623750023046784	-1.88771035848914	0.0014520795887716	0.00892760043466983	0.00617063061115416	709	tags=38%, list=16%, signal=33%	CAT/CYP51A1/CYP20A1/FECH/HEBP2/COX15/CYB5B/CYP1B1/STC2/HBA1
GO:0008374	O-acyltransferase activity	17	-0.713732409030491	-1.91414987559788	0.00154076421678319	0.00930061309040033	0.00642845166045425	698	tags=76%, list=16%, signal=65%	CPT1A/GPAT2/GNPAT/LPCAT4/AGPAT1/ACAT1/CROT/CRAT/CPT2/MBOAT7/LPCAT2/DGAT1/LPGAT1
GO:0005261	cation channel activity	30	-0.603199499220232	-1.88079590391006	0.00170681158878201	0.0101189544192076	0.00699407756305409	1467	tags=73%, list=33%, signal=49%	CUL5/CCDC51/SEC61A1/ATP5F1B/ATP5PF/ATP5MG/ATP5MF/ATP5PB/KCNAB2/ATP5F1D/ATP5PD/ITGAV/ANXA6/ATP5F1E/ATP5PO/ITPR2/ATP5F1A/TMEM109/ANO10/TRPV2/CACNA2D1/TMEM63B
GO:0004252	serine-type endopeptidase activity	19	-0.657835298416603	-1.82095356614752	0.00216446909690401	0.0126070831609146	0.00871383680748061	317	tags=32%, list=7%, signal=29%	MMP14/CTSH/RHBDD2/PARL/RHBDD3/PRSS23
GO:0019843	rRNA binding	44	0.6157579798174	1.91318107870161	0.00236686718904423	0.0133243841051561	0.00920962503146493	719	tags=39%, list=16%, signal=33%	NPM1/CAVIN1/DDX21/UTP25/RPS9/BRIX1/FASTKD2/RPF2/RPL5/RPS4Y2/SBDS/RRS1/IMP3/RPS3/MAP3K20/UTP23/RPL9
GO:0001540	amyloid-beta binding	17	-0.700857851426396	-1.87962176320666	0.00240431566502082	0.0133243841051561	0.00920962503146493	106	tags=41%, list=2%, signal=40%	LDLR/APOE/CLU/SCARB1/HSPG2/FBXO2/LRP1
GO:0140030	modification-dependent protein binding	68	0.550316153510897	1.82589193536536	0.0024080212238234	0.0133243841051561	0.00920962503146493	780	tags=37%, list=18%, signal=31%	CBX5/RRP8/BRD4/XRCC1/MPHOSPH8/CHD1/CHD8/DNAJC2/UHRF1/NCAPD3/DAXX/SIRT1/SQSTM1/CHD5/SUZ12/MSH6/LRWD1/PRPF8/WDR5/ZMYND8/USP15/ING5/ATRX/KMT2A/BPTF
GO:0046982	protein heterodimerization activity	77	0.527451339171155	1.77549295648384	0.00245393966089267	0.0133558683183011	0.00923138647238311	450	tags=19%, list=10%, signal=18%	NOLC1/KRT1/TCOF1/TOP2A/SUPT5H/ITGA3/CAV2/CAV1/KRT10/CHRAC1/AURKA/BUD23/CENPA/H2AZ1/H3-7
GO:0008201	heparin binding	18	-0.660131416237058	-1.81093049057946	0.00315938432726838	0.0169179934944049	0.0116934767970205	477	tags=39%, list=11%, signal=35%	APOE/HSD17B12/SLIT3/APLP2/LXN/APP/FN1
GO:0017069	snRNA binding	30	0.667071868314776	1.89645366805413	0.00323850370523593	0.0170664004783862	0.0117960535963481	940	tags=53%, list=21%, signal=42%	SNRNP70/COIL/DDX21/PRPF8/PRPF31/TOE1/CCNT1/C9orf78/SNRPB2/CDK9/RBM7/RBM41/HNRNPU/LARP7/SART3/PRPF4
