ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0051205	GO:0051205	protein insertion into membrane	46	0.551177641010955	1.88986515483369	0.000313699885689267	0.0198219115269906	0.0176352994948341	1295	tags=61%, list=29%, signal=44%	TOMM5/TOMM6/TOMM7/TIMM29/TIMM8B/TIMM8A/BCS1L/MTCH2/EMC7/TOMM40/TIMM13/MMGT1/TIMM10B/EMC1/TOMM22/PDCD5/TOMM20/MTCH1/EMC10/TIMM9/EMC2/SGTA/MTX1/TOMM70/EMC8/HSPA4/BAG6/TIMM22
GO:0050673	GO:0050673	epithelial cell proliferation	85	-0.51090460236498	-1.79832860197593	0.000328729549311669	0.0201421560214604	0.0179202168986808	289	tags=21%, list=6%, signal=20%	B4GALT1/RAF1/STAT1/CTNNB1/SERPINB1/SFN/LAMC1/LAMA5/MMP14/KRT2/GPX1/EGFL7/HMGN1/CD109/EPPK1/HSPG2/HMGB1/SRSF6
GO:0040013	GO:0040013	negative regulation of locomotion	76	-0.514693287737904	-1.79138620772897	0.000341908462435017	0.0203334973836354	0.018090450845246	413	tags=36%, list=9%, signal=33%	SAP130/MECP2/NF1/STK24/HMOX1/ARHGAP4/STAT3/TIMP1/NISCH/CLASP1/SERPINE1/CNN2/ATP2B4/RAC1/DUSP3/CTNNA1/CDH1/WASL/RHOA/CLIC4/TCAF1/JUP/EPPK1/LRP1/FBLN1/HMGB1/KRT16
GO:0051204	GO:0051204	protein insertion into mitochondrial membrane	26	0.643097564838042	1.92866790137387	0.000373039394825899	0.0209523793427213	0.0186410621566509	1295	tags=73%, list=29%, signal=52%	TOMM5/TOMM6/TOMM7/TIMM29/TIMM8B/TIMM8A/MTCH2/TOMM40/TIMM13/TIMM10B/TOMM22/PDCD5/TOMM20/MTCH1/TIMM9/MTX1/TOMM70/HSPA4/TIMM22
GO:0015748	GO:0015748	organophosphate ester transport	36	0.585992955440944	1.88950630844949	0.000409560165434637	0.0223819095813199	0.0199128968059116	837	tags=42%, list=19%, signal=34%	SCARB1/NPC2/ABCC1/SPNS1/SCP2/DBI/SLC25A6/PLSCR3/LDLR/CD47/SLC35B2/TMEM30A/ATP11A/VAPA/CLPTM1L
GO:0042303	GO:0042303	molting cycle	15	-0.754993468941138	-1.93512336025308	0.000496924679978804	0.0239233738789795	0.0212843177464605	509	tags=53%, list=11%, signal=47%	NUMA1/TRADD/ERCC2/CTNNB1/LAMA5/PPP1R13L/CD109/KRT16
GO:0042633	GO:0042633	hair cycle	15	-0.754993468941138	-1.93512336025308	0.000496924679978804	0.0239233738789795	0.0212843177464605	509	tags=53%, list=11%, signal=47%	NUMA1/TRADD/ERCC2/CTNNB1/LAMA5/PPP1R13L/CD109/KRT16
GO:2000146	GO:2000146	negative regulation of cell motility	73	-0.524413822170072	-1.80580179274726	0.000468335174073869	0.0239233738789795	0.0212843177464605	413	tags=37%, list=9%, signal=34%	SAP130/MECP2/NF1/STK24/HMOX1/ARHGAP4/STAT3/TIMP1/NISCH/CLASP1/SERPINE1/CNN2/ATP2B4/RAC1/DUSP3/CTNNA1/CDH1/WASL/RHOA/CLIC4/TCAF1/JUP/EPPK1/LRP1/FBLN1/HMGB1/KRT16
GO:0072089	GO:0072089	stem cell proliferation	28	-0.65832994519755	-1.91407040331856	0.000531478143734418	0.0240831806687259	0.0214264957899175	411	tags=39%, list=9%, signal=36%	HNRNPU/ERCC2/FERMT2/CTNNB1/SFN/EIF2AK2/NKAP/CD109/EPCAM/FBLN1/HMGA2
GO:0007162	GO:0007162	negative regulation of cell adhesion	63	-0.550821358864555	-1.86336195988737	0.000535975830906363	0.0240831806687259	0.0214264957899175	327	tags=27%, list=7%, signal=25%	MELTF/DUSP3/ASS1/RASA1/CDH1/RHOA/RAG2/COL1A1/MMP14/ANXA1/RCC2/EPCAM/HSPG2/FBLN1/PODXL/HMGB1/TGFBI
GO:0031099	GO:0031099	regeneration	49	-0.574388376483756	-1.86289988566643	0.000517644757522225	0.0240831806687259	0.0214264957899175	437	tags=29%, list=10%, signal=26%	ULK1/TSPO/FLNA/PPP3CA/CTNNA1/MAP1B/ANXA1/MTR/GPX1/ANXA3/LAMB2/EPPK1/HSPG2/SRSF1
GO:0000380	GO:0000380	alternative mRNA splicing, via spliceosome	39	-0.604106011073618	-1.87192843221685	0.000585324496584912	0.0251814070658445	0.0224035736766767	520	tags=23%, list=12%, signal=21%	HNRNPU/ZBTB7A/SFSWAP/NSRP1/YTHDC1/THRAP3/RNPS1/SRSF1/SRSF6
GO:0060048	GO:0060048	cardiac muscle contraction	29	-0.635532763761094	-1.86042917243605	0.000580630181566467	0.0251814070658445	0.0224035736766767	434	tags=41%, list=10%, signal=38%	CALM2/AKAP9/GSTM2/MAP2K3/FLNA/GSN/GAA/PPP1R13L/JUP/DSG2/DSP/DSC2
GO:0048525	GO:0048525	negative regulation of viral process	29	-0.632426280070303	-1.85133539598329	0.000622401440639976	0.0256835859790619	0.0228503557906277	271	tags=34%, list=6%, signal=33%	MORC2/ILF3/MPHOSPH8/STAT1/EIF2AK2/TRIM21/GSN/ISG15/OAS3/HMGA2
GO:0060538	GO:0060538	skeletal muscle organ development	41	-0.579916710858168	-1.8097855734067	0.000615439217438424	0.0256835859790619	0.0228503557906277	963	tags=51%, list=22%, signal=41%	FLNB/DDX5/FBXO22/PPP3CB/SVIL/NF1/KRAS/GTF3C5/ACTA1/PRKAA1/YBX3/MYL6/MYH14/ASS1/PPP3CA/CTNNB1/RHOA/NIBAN2/GPC1/HMG20B/GPX1
GO:0072091	GO:0072091	regulation of stem cell proliferation	16	-0.759961320233924	-1.98297384080445	0.000665570426363884	0.0257603572862449	0.0229186582342613	366	tags=56%, list=8%, signal=52%	HNRNPU/FERMT2/CTNNB1/SFN/EIF2AK2/CD109/EPCAM/FBLN1/HMGA2
GO:0015914	GO:0015914	phospholipid transport	29	0.583937277250757	1.82813511478722	0.000675222025801671	0.0257603572862449	0.0229186582342613	837	tags=41%, list=19%, signal=34%	SCARB1/NPC2/ABCC1/SPNS1/SCP2/DBI/PLSCR3/LDLR/TMEM30A/ATP11A/VAPA/CLPTM1L
GO:0072655	GO:0072655	establishment of protein localization to mitochondrion	74	0.450018579063492	1.71645330096752	0.000997824410300455	0.0360285885290629	0.0320541713760052	1335	tags=53%, list=30%, signal=38%	GRPEL1/DNLZ/TOMM5/TOMM6/HAX1/TOMM7/TIMM17A/ATG13/TIMM29/CHCHD4/BID/HSPD1/AIFM1/TIMM8B/TIMM8A/BCS1L/PARL/MTCH2/TOMM40/TIMM13/TIMM10B/TOMM22/TIMM23/PDCD5/TOMM20/MTCH1/TIMM44/TIMM9/MFF/TIMM50/MTX1/TOMM70/TIMM21/HSPA4/PMPCA/BCAP31/TIMM22/DNAJA1/MFN2
GO:0046785	GO:0046785	microtubule polymerization	40	-0.568291646165498	-1.7651455244561	0.00119689297557729	0.0391600995145254	0.0348402363841553	1361	tags=75%, list=31%, signal=53%	NEDD1/GOLGA2/CLASP2/ZNF207/SLAIN2/TBCD/CAMSAP2/PAK1/CDK5RAP2/CLIP1/STMN1/PDE4DIP/ARHGEF7/CSNK1D/MECP2/HSPA1A/GIT1/AKAP9/TUBB1/ARL2/TUBGCP3/CLASP1/NUMA1/TUBB4A/MAP4/RAC1/STMN2/EML2/MAP2/MAP1B
GO:0061045	GO:0061045	negative regulation of wound healing	16	-0.742644883170099	-1.93778990736041	0.00123546998194945	0.039652703230187	0.0352784995681137	66	tags=44%, list=1%, signal=43%	CLASP1/SERPINE1/KRT1/PLAU/CD109/EPPK1/TFPI
GO:0070828	GO:0070828	heterochromatin organization	42	-0.567292422887151	-1.78414680204733	0.00133162302480927	0.042070964940068	0.0374299958782738	1091	tags=48%, list=25%, signal=36%	PCID2/MBD2/CENPV/LMNA/LOXL2/RIF1/SMARCA5/MECP2/TRIM28/HP1BP3/H1-0/TASOR/ATRX/LMNB2/EHMT1/MORC2/LMNB1/MPHOSPH8/HMGB1/HMGA2
GO:0086065	GO:0086065	cell communication involved in cardiac conduction	15	-0.731319452450128	-1.87444450112729	0.00142556757781043	0.0436742067020103	0.0388563794334612	302	tags=33%, list=7%, signal=31%	FLNA/JUP/DSG2/DSP/DSC2
GO:0065002	GO:0065002	intracellular protein transmembrane transport	29	0.565341365284224	1.76991680781842	0.00145763782958071	0.0439902043494357	0.039137518472167	1286	tags=62%, list=29%, signal=44%	GRPEL1/DNLZ/TOMM7/TIMM17A/CHCHD4/HSPD1/AIFM1/TOMM40/TIMM23/TOMM20/BCR/TIMM44/AKT2/TIMM50/TOMM70/TIMM21/SEC62/SEC63
GO:1902652	GO:1902652	secondary alcohol metabolic process	53	0.481326412276511	1.6925553030687	0.00159694029518907	0.047485489365769	0.0422472285522928	471	tags=30%, list=11%, signal=27%	SCARB1/G6PD/DHCR24/LIPA/NPC1/NPC2/FDFT1/MSMO1/NSDHL/IDH3A/DHCR7/LDLR/CAT/EBP/LIMA1/IDH2
