ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0015293	symporter activity	2/45	15/4337	0,0101453493753276	0,10264706426802	0,0885754960941914	SLC39A14/SLC29A1	2
GO:0098641	cadherin binding involved in cell-cell adhesion	2/45	15/4337	0,0101453493753276	0,10264706426802	0,0885754960941914	PDLIM1/KRT18	2
GO:0001540	amyloid-beta binding	2/45	17/4337	0,0129689862647912	0,117403454607583	0,101308978578147	SCARB1/ITGA2	2
GO:0001786	phosphatidylserine binding	2/45	17/4337	0,0129689862647912	0,117403454607583	0,101308978578147	MFGE8/SCARB1	2
GO:0015103	inorganic anion transmembrane transporter activity	2/45	19/4337	0,0160938723345696	0,131816478168856	0,113746165372146	TTYH3/SLC26A2	2
GO:0016776	phosphotransferase activity, phosphate group as acceptor	2/45	19/4337	0,0160938723345696	0,131816478168856	0,113746165372146	MPP1/AK6	2
GO:0015318	inorganic molecular entity transmembrane transporter activity	4/45	103/4337	0,0212083246826729	0,159418207586	0,137564059177638	TTYH3/SLC39A14/SLC29A1/SLC26A2	4
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	2/45	22/4337	0,0213175510144069	0,159418207586	0,137564059177638	ALDH1A3/ALDH1B1	2
GO:0015075	ion transmembrane transporter activity	4/45	108/4337	0,0247644398446722	0,166305560069031	0,143507245836802	TTYH3/SLC39A14/SLC29A1/SLC26A2	4
GO:0005518	collagen binding	2/45	24/4337	0,0251392125685745	0,166305560069031	0,143507245836802	CD44/ITGA2	2
GO:0072341	modified amino acid binding	2/45	24/4337	0,0251392125685745	0,166305560069031	0,143507245836802	MFGE8/SCARB1	2
GO:0019205	nucleobase-containing compound kinase activity	2/45	25/4337	0,0271472276842728	0,166761541489104	0,143900718176032	MPP1/AK6	2
GO:0098632	cell-cell adhesion mediator activity	2/45	25/4337	0,0271472276842728	0,166761541489104	0,143900718176032	PDLIM1/KRT18	2
GO:0005539	glycosaminoglycan binding	2/45	26/4337	0,0292180514824223	0,167516828499221	0,144552465228826	LXN/CD44	2
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	2/45	26/4337	0,0292180514824223	0,167516828499221	0,144552465228826	ALDH1A3/ALDH1B1	2
GO:0003735	structural constituent of ribosome	4/45	119/4337	0,0338043951267969	0,187559869735776	0,161847868009452	MRPS15/RPL35/RPL18/RPL18A	4
GO:0042277	peptide binding	3/45	83/4337	0,053953119000394	0,289998014627118	0,250243084837354	SCARB1/DHCR24/ITGA2	3
GO:0008514	organic anion transmembrane transporter activity	2/45	37/4337	0,0557412622982856	0,290530215615307	0,250702328040136	SLC39A14/SLC26A2	2
GO:0001664	G protein-coupled receptor binding	2/45	41/4337	0,0668777768741195	0,328656503495673	0,283602001180477	ARRB1/ARR3	2
GO:0046873	metal ion transmembrane transporter activity	2/45	41/4337	0,0668777768741195	0,328656503495673	0,283602001180477	SLC39A14/SLC29A1	2
GO:0005198	structural molecule activity	6/45	287/4337	0,0737448900694475	0,352336696998471	0,304035950286319	MFGE8/MRPS15/RPL35/KRT18/RPL18/RPL18A	6
GO:0003713	transcription coactivator activity	3/45	97/4337	0,0784194966914385	0,364544687322363	0,314570385021133	ARRB1/KMT2C/PDLIM1	3
GO:0004857	enzyme inhibitor activity	3/45	103/4337	0,0901725935694067	0,375169370651065	0,32373856341371	LXN/ARRB1/PRKAR1B	3
GO:0005178	integrin binding	2/45	49/4337	0,0910975913876957	0,375169370651065	0,32373856341371	MFGE8/ITGA2	2
GO:0016491	oxidoreductase activity	6/45	310/4337	0,0984974972779852	0,375169370651065	0,32373856341371	UGDH/G6PD/DHCR24/ALDH1A3/CYB5B/ALDH1B1	6
GO:0005253	anion channel activity	1/45	10/4337	0,099143541429644	0,375169370651065	0,32373856341371	TTYH3	1
GO:0042805	actinin binding	1/45	10/4337	0,099143541429644	0,375169370651065	0,32373856341371	PDLIM1	1
GO:0043394	proteoglycan binding	1/45	10/4337	0,099143541429644	0,375169370651065	0,32373856341371	ITGA2	1
GO:0070403	NAD+ binding	1/45	10/4337	0,099143541429644	0,375169370651065	0,32373856341371	ALDH1A3	1
GO:0140938	GO:0140938	1/45	10/4337	0,099143541429644	0,375169370651065	0,32373856341371	KMT2C	1
GO:0022804	active transmembrane transporter activity	3/45	108/4337	0,100503616887397	0,375169370651065	0,32373856341371	SLC39A14/SLC29A1/SLC26A2	3
GO:0022853	active ion transmembrane transporter activity	2/45	53/4337	0,104043652825565	0,375169370651065	0,32373856341371	SLC39A14/SLC29A1	2
GO:0042605	peptide antigen binding	1/45	11/4337	0,108512282043387	0,375169370651065	0,32373856341371	DHCR24	1
GO:1901681	sulfur compound binding	2/45	56/4337	0,11406693097651	0,375169370651065	0,32373856341371	LXN/ITGA2	2
GO:0033218	amide binding	3/45	115/4337	0,11573396615996	0,375169370651065	0,32373856341371	SCARB1/DHCR24/ITGA2	3
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	2/45	57/4337	0,117462831682881	0,375169370651065	0,32373856341371	UGDH/G6PD	2
GO:0016278	lysine N-methyltransferase activity	1/45	12/4337	0,117785732646265	0,375169370651065	0,32373856341371	KMT2C	1
GO:0016279	protein-lysine N-methyltransferase activity	1/45	12/4337	0,117785732646265	0,375169370651065	0,32373856341371	KMT2C	1
GO:0043014	alpha-tubulin binding	1/45	12/4337	0,117785732646265	0,375169370651065	0,32373856341371	EML4	1
GO:0000146	microfilament motor activity	1/45	13/4337	0,126964840630291	0,376927735282792	0,325255879283192	MYO3B	1
GO:0003746	translation elongation factor activity	1/45	13/4337	0,126964840630291	0,376927735282792	0,325255879283192	EEF1A2	1
GO:0015081	sodium ion transmembrane transporter activity	1/45	13/4337	0,126964840630291	0,376927735282792	0,325255879283192	SLC29A1	1
GO:0022857	transmembrane transporter activity	4/45	187/4337	0,127103538641872	0,376927735282792	0,325255879283192	TTYH3/SLC39A14/SLC29A1/SLC26A2	4
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	2/45	61/4337	0,131296932047826	0,377430541933272	0,325689757726998	UGDH/G6PD	2
GO:0003823	antigen binding	1/45	14/4337	0,136050544185249	0,377430541933272	0,325689757726998	DHCR24	1
GO:0042562	hormone binding	1/45	14/4337	0,136050544185249	0,377430541933272	0,325689757726998	ALDH1A3	1
GO:0043236	laminin binding	1/45	14/4337	0,136050544185249	0,377430541933272	0,325689757726998	ITGA2	1
GO:0019887	protein kinase regulator activity	2/45	65/4337	0,145491537618802	0,397214991594191	0,342762018450311	GPRC5A/PRKAR1B	2
GO:0140678	molecular function inhibitor activity	3/45	130/4337	0,151055965819368	0,4011911604234	0,346193106607708	LXN/ARRB1/PRKAR1B	3
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	1/45	16/4337	0,153945445278747	0,4011911604234	0,346193106607708	DHCR24	1
GO:0030291	protein serine/threonine kinase inhibitor activity	1/45	16/4337	0,153945445278747	0,4011911604234	0,346193106607708	PRKAR1B	1
GO:0050840	extracellular matrix binding	1/45	17/4337	0,162756473967119	0,404029792326302	0,348642599253418	ITGA2	1
GO:0019207	kinase regulator activity	2/45	70/4337	0,163664632676972	0,404029792326302	0,348642599253418	GPRC5A/PRKAR1B	2
GO:0051087	chaperone binding	2/45	71/4337	0,167349117876597	0,404029792326302	0,348642599253418	TFRC/DNAJC1	2
GO:0001671	ATPase activator activity	1/45	18/4337	0,171477760696628	0,404029792326302	0,348642599253418	DNAJC1	1
GO:0008201	heparin binding	1/45	18/4337	0,171477760696628	0,404029792326302	0,348642599253418	LXN	1
GO:0042054	histone methyltransferase activity	1/45	18/4337	0,171477760696628	0,404029792326302	0,348642599253418	KMT2C	1
GO:0048487	beta-tubulin binding	1/45	18/4337	0,171477760696628	0,404029792326302	0,348642599253418	EML4	1
GO:0005102	signaling receptor binding	5/45	290/4337	0,179359273428129	0,409938391229371	0,353741206629996	MFGE8/ARRB1/ARR3/MPP1/ITGA2	5
GO:0043621	protein self-association	1/45	19/4337	0,180110198938965	0,409938391229371	0,353741206629996	EML4	1
GO:0050839	cell adhesion molecule binding	5/45	291/4337	0,181135568217629	0,409938391229371	0,353741206629996	MFGE8/GPRC5A/PDLIM1/KRT18/ITGA2	5
GO:0005201	extracellular matrix structural constituent	1/45	20/4337	0,188654673475265	0,410741820730957	0,354434496469186	MFGE8	1
GO:0016763	pentosyltransferase activity	1/45	20/4337	0,188654673475265	0,410741820730957	0,354434496469186	UPP1	1
GO:0071949	FAD binding	1/45	20/4337	0,188654673475265	0,410741820730957	0,354434496469186	DHCR24	1
GO:0140677	molecular function activator activity	4/45	222/4337	0,19671505730046	0,418558943238615	0,361179993859515	GPRC5A/ARRB1/DNAJC1/CYB5B	4
GO:0051018	protein kinase A binding	1/45	21/4337	0,19711206047865	0,418558943238615	0,361179993859515	PRKAR1B	1
GO:0005215	transporter activity	4/45	225/4337	0,203186264418501	0,426195579024172	0,367769746893564	TTYH3/SLC39A14/SLC29A1/SLC26A2	4
GO:0016298	lipase activity	1/45	23/4337	0,213769034028946	0,427525190753335	0,368917086268178	LIPA	1
GO:0042803	protein homodimerization activity	4/45	235/4337	0,225219655130254	0,427525190753335	0,368917086268178	G6PD/ALDH1A3/TFRC/SPPL2A	4
GO:0003779	actin binding	3/45	159/4337	0,227275250991755	0,427525190753335	0,368917086268178	ABLIM1/MYO3B/PDLIM1	3
GO:0005342	organic acid transmembrane transporter activity	1/45	25/4337	0,230087959902925	0,427525190753335	0,368917086268178	SLC26A2	1
GO:0030544	Hsp70 protein binding	1/45	25/4337	0,230087959902925	0,427525190753335	0,368917086268178	TFRC	1
GO:0046943	carboxylic acid transmembrane transporter activity	1/45	25/4337	0,230087959902925	0,427525190753335	0,368917086268178	SLC26A2	1
GO:0022890	inorganic cation transmembrane transporter activity	2/45	88/4337	0,231751687716115	0,427525190753335	0,368917086268178	SLC39A14/SLC29A1	2
GO:0004866	endopeptidase inhibitor activity	1/45	26/4337	0,238122756239745	0,427525190753335	0,368917086268178	LXN	1
GO:0008170	N-methyltransferase activity	1/45	26/4337	0,238122756239745	0,427525190753335	0,368917086268178	KMT2C	1
GO:0015297	antiporter activity	1/45	26/4337	0,238122756239745	0,427525190753335	0,368917086268178	SLC26A2	1
GO:0020037	heme binding	1/45	26/4337	0,238122756239745	0,427525190753335	0,368917086268178	CYB5B	1
GO:0030414	peptidase inhibitor activity	1/45	26/4337	0,238122756239745	0,427525190753335	0,368917086268178	LXN	1
GO:0008324	cation transmembrane transporter activity	2/45	91/4337	0,243339412605142	0,427525190753335	0,368917086268178	SLC39A14/SLC29A1	2
GO:0008047	enzyme activator activity	3/45	165/4337	0,243960126715218	0,427525190753335	0,368917086268178	GPRC5A/ARRB1/CYB5B	3
GO:0004860	protein kinase inhibitor activity	1/45	27/4337	0,246075545840583	0,427525190753335	0,368917086268178	PRKAR1B	1
GO:0008276	protein methyltransferase activity	1/45	27/4337	0,246075545840583	0,427525190753335	0,368917086268178	KMT2C	1
GO:0050661	NADP binding	1/45	27/4337	0,246075545840583	0,427525190753335	0,368917086268178	G6PD	1
GO:0019210	kinase inhibitor activity	1/45	28/4337	0,25394714687009	0,436789092616554	0,376911028512449	PRKAR1B	1
GO:0003712	transcription coregulator activity	3/45	171/4337	0,260854465451808	0,437077665603262	0,377160041922031	ARRB1/KMT2C/PDLIM1	3
GO:0030295	protein kinase activator activity	1/45	29/4337	0,261738369518232	0,437077665603262	0,377160041922031	GPRC5A	1
GO:0097110	scaffold protein binding	1/45	29/4337	0,261738369518232	0,437077665603262	0,377160041922031	KRT18	1
GO:0048029	monosaccharide binding	1/45	30/4337	0,269450016076189	0,445404257326967	0,384345166971251	G6PD	1
GO:0019209	kinase activator activity	1/45	31/4337	0,277082881011544	0,445404257326967	0,384345166971251	GPRC5A	1
GO:0046906	tetrapyrrole binding	1/45	31/4337	0,277082881011544	0,445404257326967	0,384345166971251	CYB5B	1
GO:0061135	endopeptidase regulator activity	1/45	31/4337	0,277082881011544	0,445404257326967	0,384345166971251	LXN	1
GO:0060590	ATPase regulator activity	1/45	32/4337	0,284637751042775	0,453311973882938	0,391168839152351	DNAJC1	1
GO:0016301	kinase activity	3/45	184/4337	0,297974905751055	0,468335070670024	0,404132466122848	MPP1/MYO3B/AK6	3
GO:0003774	cytoskeletal motor activity	1/45	34/4337	0,299516614963387	0,468335070670024	0,404132466122848	MYO3B	1
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	1/45	38/4337	0,32837217654596	0,508828958251397	0,439075172052919	DHCR24	1
GO:0005216	ion channel activity	1/45	39/4337	0,335402474767739	0,515082371964742	0,444471324645218	TTYH3	1
GO:0051219	phosphoprotein binding	1/45	40/4337	0,342360801579152	0,521115556385966	0,44967743849707	ARR3	1
GO:0030234	enzyme regulator activity	5/45	374/4337	0,346411612519022	0,522353346763877	0,450745544025132	LXN/GPRC5A/ARRB1/CYB5B/PRKAR1B	5
GO:0003725	double-stranded RNA binding	1/45	41/4337	0,349247877196778	0,522353346763877	0,450745544025132	TFRC	1
GO:0050660	flavin adenine dinucleotide binding	1/45	43/4337	0,362811120578088	0,532670765881514	0,459648580105836	DHCR24	1
GO:0015267	channel activity	1/45	44/4337	0,369488693837051	0,532670765881514	0,459648580105836	TTYH3	1
GO:0019843	rRNA binding	1/45	44/4337	0,369488693837051	0,532670765881514	0,459648580105836	RPF2	1
GO:0022803	passive transmembrane transporter activity	1/45	44/4337	0,369488693837051	0,532670765881514	0,459648580105836	TTYH3	1
GO:0046983	protein dimerization activity	4/45	297/4337	0,37163076689408	0,532670765881514	0,459648580105836	G6PD/ALDH1A3/TFRC/SPPL2A	4
GO:0061134	peptidase regulator activity	1/45	45/4337	0,376097827025342	0,534618398746767	0,461329218012816	LXN	1
GO:0052689	carboxylic ester hydrolase activity	1/45	47/4337	0,389113509184092	0,545038973227199	0,470321268207069	LIPA	1
GO:0098772	molecular function regulator activity	6/45	485/4337	0,389766242482241	0,545038973227199	0,470321268207069	LXN/GPRC5A/ARRB1/DNAJC1/CYB5B/PRKAR1B	6
GO:0019901	protein kinase binding	3/45	223/4337	0,410158212645144	0,56892913366907	0,49093640053451	TFRC/EEF1A2/PRKAR1B	3
GO:0016757	glycosyltransferase activity	1/45	54/4337	0,432611173755753	0,595272975087915	0,513668846312094	UPP1	1
GO:0045296	cadherin binding	3/45	233/4337	0,438368833671046	0,596244133257149	0,514506871415288	GPRC5A/PDLIM1/KRT18	3
GO:0005543	phospholipid binding	2/45	143/4337	0,440250028625918	0,596244133257149	0,514506871415288	MFGE8/SCARB1	2
GO:0008135	translation factor activity, RNA binding	1/45	58/4337	0,456091523458678	0,608122031278238	0,524756465178896	EEF1A2	1
GO:0140993	GO:0140993	1/45	58/4337	0,456091523458678	0,608122031278238	0,524756465178896	KMT2C	1
GO:0016772	transferase activity, transferring phosphorus-containing groups	3/45	243/4337	0,466114268258665	0,611997359851072	0,528100536958391	MPP1/MYO3B/AK6	3
GO:0019900	kinase binding	3/45	243/4337	0,466114268258665	0,611997359851072	0,528100536958391	TFRC/EEF1A2/PRKAR1B	3
GO:0008092	cytoskeletal protein binding	4/45	343/4337	0,48149500737563	0,626065901928398	0,540240466168324	ABLIM1/MYO3B/PDLIM1/EML4	4
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	1/45	63/4337	0,484109098584168	0,626065901928398	0,540240466168324	KMT2C	1
GO:0031072	heat shock protein binding	1/45	64/4337	0,489540799698748	0,628365802598393	0,54222508057756	TFRC	1
GO:0140110	transcription regulator activity	3/45	253/4337	0,493298219766203	0,628498472591014	0,542339563251732	ARRB1/KMT2C/PDLIM1	3
GO:0030246	carbohydrate binding	1/45	66/4337	0,500236970724027	0,632652639445093	0,545924248235974	G6PD	1
GO:0090079	translation regulator activity, nucleic acid binding	1/45	68/4337	0,510713892381981	0,64118824445037	0,553289733583245	EEF1A2	1
GO:0008168	methyltransferase activity	1/45	71/4337	0,526027770752999	0,655628815721129	0,565750691656544	KMT2C	1
GO:0016741	transferase activity, transferring one-carbon groups	1/45	77/4337	0,555262645146491	0,687087589677672	0,592896879709619	KMT2C	1
GO:0005096	GTPase activator activity	1/45	78/4337	0,559960574951281	0,687951563511574	0,593642414046095	ARRB1	1
GO:0045182	translation regulator activity	1/45	79/4337	0,56460997014433	0,688744077055494	0,594326284362452	EEF1A2	1
GO:0004175	endopeptidase activity	1/45	80/4337	0,569211320859103	0,68946723371666	0,594950305716335	SPPL2A	1
GO:0035091	phosphatidylinositol binding	1/45	85/4337	0,591514226027215	0,711471656480286	0,613938210304286	SCARB1	1
GO:0008017	microtubule binding	1/45	87/4337	0,600115697831413	0,716804861298632	0,618540302589395	EML4	1
GO:0051015	actin filament binding	1/45	88/4337	0,604349766913198	0,716883861441863	0,618608472847629	ABLIM1	1
GO:0106310	protein serine kinase activity	1/45	90/4337	0,612686812743647	0,721687045661034	0,622753203416192	MYO3B	1
GO:0042393	histone binding	1/45	91/4337	0,616790672745186	0,721687045661034	0,622753203416192	KMT2C	1
GO:0004674	protein serine/threonine kinase activity	1/45	104/4337	0,666423509514841	0,769887704827277	0,664346183480086	MYO3B	1
GO:0008289	lipid binding	2/45	217/4337	0,666937604763164	0,769887704827277	0,664346183480086	MFGE8/SCARB1	2
GO:0003924	GTPase activity	1/45	111/4337	0,690485433666274	0,791756630603994	0,683217165943471	EEF1A2	1
GO:0015631	tubulin binding	1/45	118/4337	0,712847524450156	0,811985259638588	0,700672714865612	EML4	1
GO:0004672	protein kinase activity	1/45	124/4337	0,730751421197614	0,826902923986774	0,713545362803764	MYO3B	1
GO:0140657	ATP-dependent activity	2/45	252/4337	0,746221162890705	0,837955505603708	0,72308278023331	MYO3B/AK6	2
GO:0031625	ubiquitin protein ligase binding	1/45	131/4337	0,750262487575413	0,837955505603708	0,72308278023331	ARRB1	1
GO:0008233	peptidase activity	1/45	140/4337	0,77332712482119	0,846187624687438	0,730186383604215	SPPL2A	1
GO:0044389	ubiquitin-like protein ligase binding	1/45	142/4337	0,778162387348675	0,846187624687438	0,730186383604215	ARRB1	1
GO:0005525	GTP binding	1/45	147/4337	0,789813602460093	0,846187624687438	0,730186383604215	EEF1A2	1
GO:0030695	GTPase regulator activity	1/45	147/4337	0,789813602460093	0,846187624687438	0,730186383604215	ARRB1	1
GO:0060589	nucleoside-triphosphatase regulator activity	1/45	147/4337	0,789813602460093	0,846187624687438	0,730186383604215	ARRB1	1
GO:0019001	guanyl nucleotide binding	1/45	148/4337	0,792070974271381	0,846187624687438	0,730186383604215	EEF1A2	1
GO:0032561	guanyl ribonucleotide binding	1/45	148/4337	0,792070974271381	0,846187624687438	0,730186383604215	EEF1A2	1
GO:0016773	phosphotransferase activity, alcohol group as acceptor	1/45	158/4337	0,813379974849391	0,863588615272193	0,745201926275271	MYO3B	1
GO:0017111	nucleoside-triphosphatase activity	2/45	298/4337	0,825983652533715	0,871590111876067	0,752106522487916	EEF1A2/AK6	2
GO:0016746	acyltransferase activity	1/45	182/4337	0,856186628569106	0,884008855222316	0,762822818765891	KMT2C	1
GO:0016462	pyrophosphatase activity	2/45	323/4337	0,859420613437337	0,884008855222316	0,762822818765891	EEF1A2/AK6	2
GO:0016817	hydrolase activity, acting on acid anhydrides	2/45	324/4337	0,860630996670221	0,884008855222316	0,762822818765891	EEF1A2/AK6	2
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	2/45	324/4337	0,860630996670221	0,884008855222316	0,762822818765891	EEF1A2/AK6	2
GO:0016887	ATP hydrolysis activity	1/45	192/4337	0,871039820968663	0,884008855222316	0,762822818765891	AK6	1
GO:0003729	mRNA binding	1/45	193/4337	0,872439871163214	0,884008855222316	0,762822818765891	RPL35	1
GO:0003677	DNA binding	3/45	463/4337	0,873729682487173	0,884008855222316	0,762822818765891	KMT2C/DNAJC1/YBX2	3
GO:0016788	hydrolase activity, acting on ester bonds	1/45	212/4337	0,896384941316792	0,901626958517475	0,778025710838213	LIPA	1
GO:0019904	protein domain specific binding	1/45	231/4337	0,915916321230692	0,915916321230692	0,790356189066877	NDFIP1	1
