ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0033218	amide binding	5/102	115/4337	0,132805272225351	0,550895944045899	0,499637768801027	CLU/PPIG/HLA-B/HSPG2/LRP1	5
GO:0140110	transcription regulator activity	9/102	253/4337	0,138780284066049	0,565214247832637	0,512623824397081	ZNF740/PPP1R13L/JUP/BCLAF1/THRAP3/SUB1/HMGB1/HMGA2/SRSF2	9
GO:1901681	sulfur compound binding	3/102	56/4337	0,143839407888417	0,566645416041726	0,513921829398746	AGRN/LTBP2/LRP1	3
GO:1990837	sequence-specific double-stranded DNA binding	6/102	152/4337	0,146544341242735	0,566645416041726	0,513921829398746	ZNF740/UBTF/THRAP3/SUB1/HMGB1/HMGA2	6
GO:0097110	scaffold protein binding	2/102	29/4337	0,147850269539441	0,566645416041726	0,513921829398746	DSP/UBTF	2
GO:0008134	transcription factor binding	7/102	187/4337	0,149250355118133	0,566645416041726	0,513921829398746	JUP/DTX3L/THRAP3/CBX5/PTMA/HMGB1/HMGA2	7
GO:0046906	tetrapyrrole binding	2/102	31/4337	0,164432383362207	0,594283965053858	0,538988746500915	MTR/HBA1	2
GO:0061135	endopeptidase regulator activity	2/102	31/4337	0,164432383362207	0,594283965053858	0,538988746500915	CD109/TFPI	2
GO:0003729	mRNA binding	7/102	193/4337	0,167263588369287	0,594283965053858	0,538988746500915	NKAP/SNRNP70/LUC7L3/LUC7L2/NCL/RNPS1/SRSF1	7
GO:0043565	sequence-specific DNA binding	7/102	193/4337	0,167263588369287	0,594283965053858	0,538988746500915	ZNF740/UBTF/THRAP3/NCL/SUB1/HMGB1/HMGA2	7
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	4/102	92/4337	0,169795418586817	0,594283965053858	0,538988746500915	ZNF740/THRAP3/SUB1/HMGA2	4
GO:0048306	calcium-dependent protein binding	2/102	33/4337	0,181326068490319	0,62487752833587	0,56673572823695	ANXA3/S100A1	2
GO:0000987	cis-regulatory region sequence-specific DNA binding	4/102	96/4337	0,188585977415444	0,64004937789484	0,580495911342595	ZNF740/THRAP3/SUB1/HMGA2	4
GO:0003713	transcription coactivator activity	4/102	97/4337	0,193386887103005	0,646547204642884	0,586389147068029	JUP/THRAP3/SUB1/HMGB1	4
GO:0051536	iron-sulfur cluster binding	2/102	36/4337	0,207112362190231	0,659527240847073	0,598161454339686	CISD3/CISD1	2
GO:0051540	metal cluster binding	2/102	36/4337	0,207112362190231	0,659527240847073	0,598161454339686	CISD3/CISD1	2
GO:0044548	S100 protein binding	1/102	10/4337	0,211990898843702	0,659527240847073	0,598161454339686	S100A1	1
GO:0046527	glucosyltransferase activity	1/102	10/4337	0,211990898843702	0,659527240847073	0,598161454339686	UGGT2	1
GO:0140767	enzyme-substrate adaptor activity	1/102	10/4337	0,211990898843702	0,659527240847073	0,598161454339686	DTX3L	1
GO:0031491	nucleosome binding	2/102	38/4337	0,224516479508243	0,67073911220599	0,608330115863515	HMGN1/HMGA2	2
GO:0005125	cytokine activity	1/102	11/4337	0,230566569820809	0,67073911220599	0,608330115863515	HMGB1	1
GO:0016018	cyclosporin A binding	1/102	11/4337	0,230566569820809	0,67073911220599	0,608330115863515	PPIG	1
GO:0042605	peptide antigen binding	1/102	11/4337	0,230566569820809	0,67073911220599	0,608330115863515	HLA-B	1
GO:0070182	DNA polymerase binding	1/102	11/4337	0,230566569820809	0,67073911220599	0,608330115863515	HMGB1	1
GO:0043015	gamma-tubulin binding	1/102	12/4337	0,248708550837517	0,68453455486106	0,620841960000868	NDRG1	1
GO:0051787	misfolded protein binding	1/102	12/4337	0,248708550837517	0,68453455486106	0,620841960000868	CLU	1
GO:0070566	adenylyltransferase activity	1/102	12/4337	0,248708550837517	0,68453455486106	0,620841960000868	OAS3	1
GO:0003725	double-stranded RNA binding	2/102	41/4337	0,250813372990811	0,68453455486106	0,620841960000868	RIGI/OAS3	2
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	4/102	109/4337	0,253644500238696	0,68453455486106	0,620841960000868	ZNF740/THRAP3/SUB1/HMGA2	4
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	4/102	109/4337	0,253644500238696	0,68453455486106	0,620841960000868	DTX3L/THRAP3/HMGB1/HMGA2	4
GO:0005544	calcium-dependent phospholipid binding	1/102	13/4337	0,26642686940736	0,71047165175296	0,644365736787225	ANXA3	1
GO:0051082	unfolded protein binding	3/102	77/4337	0,271160733396712	0,714110297245799	0,647665824099809	CLU/HSP90B2P/UGGT2	3
GO:0003823	antigen binding	1/102	14/4337	0,283731323459268	0,714110297245799	0,647665824099809	HLA-B	1
GO:0008307	structural constituent of muscle	1/102	14/4337	0,283731323459268	0,714110297245799	0,647665824099809	SORBS2	1
GO:0042162	telomeric DNA binding	1/102	14/4337	0,283731323459268	0,714110297245799	0,647665824099809	NCL	1
GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	1/102	14/4337	0,283731323459268	0,714110297245799	0,647665824099809	CTSV	1
GO:0001046	core promoter sequence-specific DNA binding	1/102	15/4337	0,300631486542117	0,740015966872903	0,671161097774767	UBTF	1
GO:0043495	protein-membrane adaptor activity	1/102	15/4337	0,300631486542117	0,740015966872903	0,671161097774767	JUP	1
GO:0045296	cadherin binding	7/102	233/4337	0,307360186435814	0,748355236539373	0,678724439154601	PPP1R13L/JUP/PKP3/NDRG1/CDC42EP1/EPCAM/CALD1	7
GO:0019212	phosphatase inhibitor activity	1/102	16/4337	0,317136712912479	0,756942467813263	0,686512670526127	ANP32E	1
GO:0030674	protein-macromolecule adaptor activity	5/102	159/4337	0,318723838104628	0,756942467813263	0,686512670526127	JUP/SORBS2/DTX3L/NOLC1/CBX5	5
GO:0044183	protein folding chaperone	2/102	49/4337	0,321024707331518	0,756942467813263	0,686512670526127	HSP90B2P/ANP32E	2
GO:0001786	phosphatidylserine binding	1/102	17/4337	0,333256142508157	0,777597665852367	0,705246003334149	HMGB1	1
GO:0004620	phospholipase activity	1/102	18/4337	0,348998705810048	0,794232689664387	0,720333219479449	PNPLA8	1
GO:0008201	heparin binding	1/102	18/4337	0,348998705810048	0,794232689664387	0,720333219479449	LTBP2	1
GO:0003697	single-stranded DNA binding	2/102	53/4337	0,355643522237284	0,794232689664387	0,720333219479449	SUB1/HMGB1	2
GO:0019842	vitamin binding	2/102	54/4337	0,364207998957791	0,794232689664387	0,720333219479449	MTR/CISD1	2
GO:0043621	protein self-association	1/102	19/4337	0,364373128594807	0,794232689664387	0,720333219479449	SLC2A1	1
GO:0008234	cysteine-type peptidase activity	2/102	55/4337	0,372730332230544	0,794232689664387	0,720333219479449	GGH/CTSV	2
GO:0043177	organic acid binding	2/102	55/4337	0,372730332230544	0,794232689664387	0,720333219479449	AGRN/HBA1	2
GO:0030170	pyridoxal phosphate binding	1/102	20/4337	0,379387936580757	0,794232689664387	0,720333219479449	CISD1	1
GO:0030374	nuclear receptor coactivator activity	1/102	20/4337	0,379387936580757	0,794232689664387	0,720333219479449	THRAP3	1
GO:0048027	mRNA 5'-UTR binding	1/102	20/4337	0,379387936580757	0,794232689664387	0,720333219479449	NCL	1
GO:0140223	general transcription initiation factor activity	1/102	20/4337	0,379387936580757	0,794232689664387	0,720333219479449	UBTF	1
GO:0005080	protein kinase C binding	1/102	21/4337	0,394051459969397	0,79520294624455	0,721213198426683	DSP	1
GO:0008194	UDP-glycosyltransferase activity	1/102	21/4337	0,394051459969397	0,79520294624455	0,721213198426683	UGGT2	1
GO:0036002	pre-mRNA binding	1/102	21/4337	0,394051459969397	0,79520294624455	0,721213198426683	SRSF6	1
GO:0070279	vitamin B6 binding	1/102	21/4337	0,394051459969397	0,79520294624455	0,721213198426683	CISD1	1
GO:0017022	myosin binding	1/102	22/4337	0,408371837884857	0,810265791837304	0,734874519852442	CALD1	1
GO:0016298	lipase activity	1/102	23/4337	0,422357022713535	0,810265791837304	0,734874519852442	PNPLA8	1
GO:0044389	ubiquitin-like protein ligase binding	4/102	142/4337	0,430450708356544	0,810265791837304	0,734874519852442	CLU/RIGI/DTX3L/ISG15	4
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	1/102	24/4337	0,436014784346177	0,810265791837304	0,734874519852442	PPIG	1
GO:0046332	SMAD binding	1/102	24/4337	0,436014784346177	0,810265791837304	0,734874519852442	HMGA2	1
GO:0072341	modified amino acid binding	1/102	24/4337	0,436014784346177	0,810265791837304	0,734874519852442	HMGB1	1
GO:0060090	molecular adaptor activity	6/102	226/4337	0,441170149312063	0,810265791837304	0,734874519852442	NKAP/JUP/SORBS2/DTX3L/NOLC1/CBX5	6
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	1/102	25/4337	0,449352714324542	0,810265791837304	0,734874519852442	GUSB	1
GO:0016859	cis-trans isomerase activity	1/102	25/4337	0,449352714324542	0,810265791837304	0,734874519852442	PPIG	1
GO:0016879	ligase activity, forming carbon-nitrogen bonds	1/102	25/4337	0,449352714324542	0,810265791837304	0,734874519852442	NAPRT	1
GO:0035064	methylated histone binding	1/102	25/4337	0,449352714324542	0,810265791837304	0,734874519852442	CBX5	1
GO:0048156	tau protein binding	1/102	25/4337	0,449352714324542	0,810265791837304	0,734874519852442	CLU	1
GO:0140034	methylation-dependent protein binding	1/102	25/4337	0,449352714324542	0,810265791837304	0,734874519852442	CBX5	1
GO:0003682	chromatin binding	5/102	188/4337	0,455588373901129	0,810265791837304	0,734874519852442	NKAP/UBTF/HMGN1/CBX5/HMGA2	5
GO:0019904	protein domain specific binding	6/102	231/4337	0,462354639429685	0,810265791837304	0,734874519852442	RBM39/RCC2/GPX1/GUSB/NCL/HMGA2	6
GO:0020037	heme binding	1/102	26/4337	0,462378229894787	0,810265791837304	0,734874519852442	HBA1	1
GO:0030246	carbohydrate binding	2/102	66/4337	0,463009023907031	0,810265791837304	0,734874519852442	MRC2/GUSB	2
GO:0030276	clathrin binding	1/102	28/4337	0,487520839001459	0,846547813459897	0,767780676681204	LRP1	1
GO:0016829	lyase activity	2/102	71/4337	0,50152885533993	0,848920292052207	0,769932407735319	HMGB1/HMGA2	2
GO:0051087	chaperone binding	2/102	71/4337	0,50152885533993	0,848920292052207	0,769932407735319	CLU/HLA-B	2
GO:0017069	snRNA binding	1/102	30/4337	0,511498612072896	0,848920292052207	0,769932407735319	SNRNP70	1
GO:0048018	receptor ligand activity	1/102	30/4337	0,511498612072896	0,848920292052207	0,769932407735319	HMGB1	1
GO:0070063	RNA polymerase binding	1/102	30/4337	0,511498612072896	0,848920292052207	0,769932407735319	ANP32B	1
GO:0003684	damaged DNA binding	1/102	31/4337	0,523067486363252	0,848920292052207	0,769932407735319	HMGB1	1
GO:0004197	cysteine-type endopeptidase activity	1/102	31/4337	0,523067486363252	0,848920292052207	0,769932407735319	CTSV	1
GO:0016835	carbon-oxygen lyase activity	1/102	31/4337	0,523067486363252	0,848920292052207	0,769932407735319	HMGA2	1
GO:0030234	enzyme regulator activity	9/102	374/4337	0,523207330617135	0,848920292052207	0,769932407735319	RCC2/DTX3L/ANXA3/CD109/TFPI/CTSV/RASA2/ANP32E/FBLN1	9
GO:0016798	hydrolase activity, acting on glycosyl bonds	1/102	32/4337	0,534365005265005	0,848920292052207	0,769932407735319	GUSB	1
GO:0030546	signaling receptor activator activity	1/102	32/4337	0,534365005265005	0,848920292052207	0,769932407735319	HMGB1	1
GO:0140662	ATP-dependent protein folding chaperone	1/102	32/4337	0,534365005265005	0,848920292052207	0,769932407735319	HSP90B2P	1
GO:0046982	protein heterodimerization activity	2/102	77/4337	0,545380642872242	0,854328907250238	0,774837777722255	GCA/NOLC1	2
GO:0004888	transmembrane signaling receptor activity	1/102	33/4337	0,545397472039214	0,854328907250238	0,774837777722255	NID1	1
GO:0042826	histone deacetylase binding	1/102	34/4337	0,556171044960218	0,865049503492643	0,784560874878196	CBX5	1
GO:0031267	small GTPase binding	3/102	124/4337	0,563330701494632	0,865049503492643	0,784560874878196	NDRG1/RCC2/CDC42EP1	3
GO:0030545	signaling receptor regulator activity	1/102	35/4337	0,56669174061768	0,865049503492643	0,784560874878196	HMGB1	1
GO:0005319	lipid transporter activity	1/102	36/4337	0,576965437144178	0,865049503492643	0,784560874878196	SLC2A1	1
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	1/102	36/4337	0,576965437144178	0,865049503492643	0,784560874878196	IFI30	1
GO:0051117	ATPase binding	1/102	36/4337	0,576965437144178	0,865049503492643	0,784560874878196	S100A1	1
GO:0005506	iron ion binding	1/102	37/4337	0,586997877370008	0,865049503492643	0,784560874878196	HBA1	1
GO:0008514	organic anion transmembrane transporter activity	1/102	37/4337	0,586997877370008	0,865049503492643	0,784560874878196	SLC2A1	1
GO:0016758	hexosyltransferase activity	1/102	37/4337	0,586997877370008	0,865049503492643	0,784560874878196	UGGT2	1
GO:0098772	molecular function regulator activity	11/102	485/4337	0,599153155544921	0,874295478524996	0,792946557120884	RCC2/DTX3L/ANXA3/NOLC1/CD109/TFPI/CTSV/RASA2/ANP32E/FBLN1/HMGB1	11
GO:0031625	ubiquitin protein ligase binding	3/102	131/4337	0,601078141485935	0,874295478524996	0,792946557120884	CLU/RIGI/ISG15	3
GO:0008238	exopeptidase activity	1/102	39/4337	0,60636130216164	0,876289881833596	0,794755390948704	GGH	1
GO:0008017	microtubule binding	2/102	87/4337	0,612395221213738	0,878455411562976	0,796719428720181	NDRG1/RCC2	2
GO:0051219	phosphoprotein binding	1/102	40/4337	0,615703123282979	0,878455411562976	0,796719428720181	THRAP3	1
GO:0019208	phosphatase regulator activity	1/102	41/4337	0,624825367040283	0,885828368462173	0,803406368013155	ANP32E	1
GO:0003727	single-stranded RNA binding	1/102	42/4337	0,633733144638489	0,892806442761141	0,809735166601975	RIGI	1
GO:0051020	GTPase binding	3/102	140/4337	0,646423831209072	0,904993363692701	0,820788154100993	NDRG1/RCC2/CDC42EP1	3
GO:0017124	SH3 domain binding	1/102	45/4337	0,659219041396379	0,913586961849023	0,828582159947657	GPX1	1
GO:0005543	phospholipid binding	3/102	143/4337	0,660719142051525	0,913586961849023	0,828582159947657	ANXA3/RASA2/HMGB1	3
GO:0003724	RNA helicase activity	1/102	47/4337	0,675225834348639	0,916670223600576	0,831378539261801	RIGI	1
GO:0008186	ATP-dependent activity, acting on RNA	1/102	47/4337	0,675225834348639	0,916670223600576	0,831378539261801	RIGI	1
GO:0052689	carboxylic ester hydrolase activity	1/102	47/4337	0,675225834348639	0,916670223600576	0,831378539261801	PNPLA8	1
GO:0005516	calmodulin binding	1/102	48/4337	0,682947737587902	0,919077236619512	0,833561591482923	CALD1	1
GO:0019900	kinase binding	5/102	243/4337	0,685204904086869	0,919077236619512	0,833561591482923	SLC2A1/HSP90B2P/RCC2/DSP/SRSF1	5
GO:0016922	nuclear receptor binding	1/102	49/4337	0,690487800718243	0,920650400957658	0,834988380567801	THRAP3	1
GO:0016779	nucleotidyltransferase activity	1/102	51/4337	0,705039271418694	0,934489921880399	0,847540201705437	OAS3	1
GO:0016757	glycosyltransferase activity	1/102	54/4337	0,725605557444941	0,948524821643031	0,860269222636772	UGGT2	1
GO:0031406	carboxylic acid binding	1/102	54/4337	0,725605557444941	0,948524821643031	0,860269222636772	AGRN	1
GO:0043021	ribonucleoprotein complex binding	2/102	108/4337	0,728331559475899	0,948524821643031	0,860269222636772	RBM39/CBX5	2
GO:0019903	protein phosphatase binding	1/102	56/4337	0,738520874928073	0,956235121294152	0,867262116587271	JUP	1
GO:0140993	GO:0140993	1/102	58/4337	0,750833969722956	0,961536164021999	0,872069923196644	DTX3L	1
GO:0008047	enzyme activator activity	3/102	165/4337	0,752961365505867	0,961536164021999	0,872069923196644	CTSV/RASA2/FBLN1	3
GO:0003730	mRNA 3'-UTR binding	1/102	59/4337	0,756773426392331	0,961536164021999	0,872069923196644	RNPS1	1
GO:0008289	lipid binding	4/102	217/4337	0,759785272463812	0,961536164021999	0,872069923196644	ANXA3/ZRANB2/RASA2/HMGB1	4
GO:0015631	tubulin binding	2/102	118/4337	0,772497872637754	0,968778715904673	0,878638591022565	NDRG1/RCC2	2
GO:0140677	molecular function activator activity	4/102	222/4337	0,775447130975137	0,968778715904673	0,878638591022565	CTSV/RASA2/FBLN1/HMGB1	4
GO:0019901	protein kinase binding	4/102	223/4337	0,778482896709112	0,968778715904673	0,878638591022565	HSP90B2P/RCC2/DSP/SRSF1	4
GO:0140030	modification-dependent protein binding	1/102	68/4337	0,804296305719014	0,969961641427902	0,879711451107073	CBX5	1
GO:0042803	protein homodimerization activity	4/102	235/4337	0,812465573779756	0,969961641427902	0,879711451107073	JUP/CISD1/GCA/S100A1	4
GO:0005085	guanyl-nucleotide exchange factor activity	1/102	71/4337	0,817994887568231	0,969961641427902	0,879711451107073	RCC2	1
GO:0008168	methyltransferase activity	1/102	71/4337	0,817994887568231	0,969961641427902	0,879711451107073	MTR	1
GO:0019902	phosphatase binding	1/102	72/4337	0,822346627246628	0,969961641427902	0,879711451107073	JUP	1
GO:0046983	protein dimerization activity	5/102	297/4337	0,838450523082213	0,969961641427902	0,879711451107073	JUP/CISD1/GCA/S100A1/NOLC1	5
GO:0016741	transferase activity, transferring one-carbon groups	1/102	77/4337	0,842607016873858	0,969961641427902	0,879711451107073	MTR	1
GO:0061630	ubiquitin protein ligase activity	1/102	77/4337	0,842607016873858	0,969961641427902	0,879711451107073	DTX3L	1
GO:0008270	zinc ion binding	3/102	194/4337	0,842903254155164	0,969961641427902	0,879711451107073	MTR/RIGI/ZNF185	3
GO:0005096	GTPase activator activity	1/102	78/4337	0,846375581258568	0,969961641427902	0,879711451107073	RASA2	1
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1/102	79/4337	0,850054776072287	0,969961641427902	0,879711451107073	ZNF740	1
GO:0016791	phosphatase activity	1/102	80/4337	0,853646700177647	0,969961641427902	0,879711451107073	SGPP1	1
GO:0061659	ubiquitin-like protein ligase activity	1/102	83/4337	0,86391911142652	0,969961641427902	0,879711451107073	DTX3L	1
GO:0016491	oxidoreductase activity	5/102	310/4337	0,864628544758064	0,969961641427902	0,879711451107073	IFI30/SELENOM/GPX1/HBA1/GPX4	5
GO:0003700	DNA-binding transcription factor activity	1/102	84/4337	0,867181981815447	0,969961641427902	0,879711451107073	ZNF740	1
GO:0005525	GTP binding	2/102	147/4337	0,867214700095818	0,969961641427902	0,879711451107073	RIGI/NOLC1	2
GO:0030695	GTPase regulator activity	2/102	147/4337	0,867214700095818	0,969961641427902	0,879711451107073	RCC2/RASA2	2
GO:0060589	nucleoside-triphosphatase regulator activity	2/102	147/4337	0,867214700095818	0,969961641427902	0,879711451107073	RCC2/RASA2	2
GO:0019001	guanyl nucleotide binding	2/102	148/4337	0,869729643439825	0,969961641427902	0,879711451107073	RIGI/NOLC1	2
GO:0032561	guanyl ribonucleotide binding	2/102	148/4337	0,869729643439825	0,969961641427902	0,879711451107073	RIGI/NOLC1	2
GO:0016853	isomerase activity	1/102	85/4337	0,870367365745573	0,969961641427902	0,879711451107073	PPIG	1
GO:0004386	helicase activity	1/102	87/4337	0,876512921202165	0,971974724501411	0,881537226638968	RIGI	1
