ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030016	myofibril	3/49	83/4353	0,0658076422574617	0,230326747901116	0,181049733483447	PALLD/JUP/CALD1	3
GO:0043292	contractile fiber	3/49	85/4353	0,0696604113305061	0,238393407664399	0,187390580187326	PALLD/JUP/CALD1	3
GO:0045177	apical part of cell	3/49	92/4353	0,0839303151352961	0,280984098496426	0,220869250356042	FN1/EPCAM/PODXL	3
GO:0030018	Z disc	2/49	45/4353	0,0905298009968794	0,293052060923911	0,230355345223853	PALLD/JUP	2
GO:0099080	supramolecular complex	9/49	489/4353	0,0920463237147655	0,293052060923911	0,230355345223853	DSP/PALLD/EPPK1/JUP/COL6A1/CALD1/COL1A1/FBLN1/KRT16	9
GO:0034774	secretory granule lumen	4/49	154/4353	0,0936110831521012	0,293052060923911	0,230355345223853	FN1/JUP/NAPRT/CLU	4
GO:0060205	cytoplasmic vesicle lumen	4/49	155/4353	0,0953228589694416	0,293052060923911	0,230355345223853	FN1/JUP/NAPRT/CLU	4
GO:0031983	vesicle lumen	4/49	156/4353	0,0970497084877887	0,293052060923911	0,230355345223853	FN1/JUP/NAPRT/CLU	4
GO:0031674	I band	2/49	48/4353	0,101011781993959	0,299150277443647	0,235148885208608	PALLD/JUP	2
GO:0032994	protein-lipid complex	1/49	10/4353	0,107137121845489	0,306465101342974	0,240898746783609	CLU	1
GO:0005794	Golgi apparatus	8/49	434/4353	0,109212746846623	0,306465101342974	0,240898746783609	GPC1/AGRN/S100A1/LRP1/HSPG2/GPC4/CLU/TGFBI	8
GO:0009897	external side of plasma membrane	2/49	51/4353	0,111815750949613	0,306465101342974	0,240898746783609	MCAM/GPC4	2
GO:0016607	nuclear speck	4/49	165/4353	0,113253883238619	0,306465101342974	0,240898746783609	SRSF11/SRSF3/SRSF6/SRSF2	4
GO:0098797	plasma membrane protein complex	3/49	105/4353	0,113431888159412	0,306465101342974	0,240898746783609	JUP/LRP1/HSPG2	3
GO:0099513	polymeric cytoskeletal fiber	5/49	240/4353	0,13060528356276	0,346779546011466	0,272588159885978	DSP/PALLD/EPPK1/JUP/KRT16	5
GO:0042581	specific granule	2/49	57/4353	0,13426288234933	0,350448879352489	0,275472461555271	JUP/ANXA3	2
GO:0005925	focal adhesion	5/49	246/4353	0,140814207612132	0,358394888188892	0,281718469868233	MCAM/PALLD/JUP/LRP1/HSPG2	5
GO:0030666	endocytic vesicle membrane	2/49	59/4353	0,14196161155534	0,358394888188892	0,281718469868233	ANXA3/LRP1	2
GO:0030139	endocytic vesicle	3/49	124/4353	0,162476184940857	0,403569878724065	0,317228544451589	ANXA3/LRP1/HBA1	3
GO:0030017	sarcomere	2/49	68/4353	0,177662947684215	0,434287205450302	0,341374084940429	PALLD/JUP	2
GO:0002102	podosome	1/49	18/4353	0,184675552696221	0,444375548675283	0,349304088158971	PALLD	1
GO:0035580	specific granule lumen	1/49	21/4353	0,212018135928309	0,500344040695324	0,393298459876708	JUP	1
GO:0001726	ruffle	2/49	78/4353	0,218771798168419	0,500344040695324	0,393298459876708	PALLD/PODXL	2
GO:0016328	lateral plasma membrane	1/49	22/4353	0,220931134852481	0,500344040695324	0,393298459876708	EPCAM	1
GO:0031594	neuromuscular junction	1/49	22/4353	0,220931134852481	0,500344040695324	0,393298459876708	LAMB2	1
GO:0016529	sarcoplasmic reticulum	1/49	23/4353	0,229745351982989	0,512764988483772	0,403062021022787	S100A1	1
GO:0101003	ficolin-1-rich granule membrane	1/49	24/4353	0,238461859547153	0,51419708959912	0,404187732767592	DSP	1
GO:0030425	dendrite	3/49	153/4353	0,246822509635557	0,51419708959912	0,404187732767592	RBM3/ANXA3/CLU	3
GO:0097447	dendritic tree	3/49	153/4353	0,246822509635557	0,51419708959912	0,404187732767592	RBM3/ANXA3/CLU	3
GO:0005901	caveola	1/49	25/4353	0,247081718378798	0,51419708959912	0,404187732767592	TFPI	1
GO:0005902	microvillus	1/49	25/4353	0,247081718378798	0,51419708959912	0,404187732767592	PODXL	1
GO:0005765	lysosomal membrane	3/49	160/4353	0,268252812640808	0,530952705425603	0,417358585946305	DTX3L/COL6A1/LRP1	3
GO:0098852	lytic vacuole membrane	3/49	160/4353	0,268252812640808	0,530952705425603	0,417358585946305	DTX3L/COL6A1/LRP1	3
GO:0005778	peroxisomal membrane	1/49	28/4353	0,272371842393654	0,530952705425603	0,417358585946305	PNPLA8	1
GO:0016528	sarcoplasm	1/49	28/4353	0,272371842393654	0,530952705425603	0,417358585946305	S100A1	1
GO:0031903	microbody membrane	1/49	28/4353	0,272371842393654	0,530952705425603	0,417358585946305	PNPLA8	1
GO:0016604	nuclear body	5/49	315/4353	0,279246210708992	0,533515871558097	0,419373378189892	SRSF11/SRSF3/HMG20B/SRSF6/SRSF2	5
GO:0034451	centriolar satellite	1/49	29/4353	0,280615490884454	0,533515871558097	0,419373378189892	PODXL	1
GO:0045202	synapse	6/49	398/4353	0,288566891738836	0,538274692367779	0,423114078074467	LAMB2/PALLD/GPC1/AGRN/GPC4/CLU	6
GO:0030027	lamellipodium	2/49	95/4353	0,290109087444972	0,538274692367779	0,423114078074467	PALLD/PODXL	2
GO:0044853	plasma membrane raft	1/49	31/4353	0,29682924870006	0,544186955950109	0,427761448627906	TFPI	1
GO:0005774	vacuolar membrane	3/49	173/4353	0,308610679692616	0,547198518272496	0,430128705409002	DTX3L/COL6A1/LRP1	3
GO:0001725	stress fiber	1/49	33/4353	0,312684867584283	0,547198518272496	0,430128705409002	PALLD	1
GO:0019897	extrinsic component of plasma membrane	1/49	33/4353	0,312684867584283	0,547198518272496	0,430128705409002	JUP	1
GO:0097517	contractile actin filament bundle	1/49	33/4353	0,312684867584283	0,547198518272496	0,430128705409002	PALLD	1
GO:0030667	secretory granule membrane	2/49	103/4353	0,323626526571939	0,559982978562682	0,440178007756038	CD109/DSP	2
GO:0030670	phagocytic vesicle membrane	1/49	36/4353	0,335813692552728	0,568562241629159	0,44692178938724	ANXA3	1
GO:0101002	ficolin-1-rich granule	2/49	107/4353	0,340262380075209	0,568562241629159	0,44692178938724	DSP/JUP	2
GO:0032432	actin filament bundle	1/49	37/4353	0,343352522542284	0,568562241629159	0,44692178938724	PALLD	1
GO:0042641	actomyosin	1/49	37/4353	0,343352522542284	0,568562241629159	0,44692178938724	PALLD	1
GO:0005905	clathrin-coated pit	1/49	38/4353	0,350807510122319	0,574727197434437	0,451767790191116	LRP1	1
GO:0030864	cortical actin cytoskeleton	1/49	39/4353	0,358179568524174	0,580627932133924	0,456406098396454	CALD1	1
GO:0036477	somatodendritic compartment	3/49	203/4353	0,402155059577928	0,638973379570849	0,502268890298343	RBM3/ANXA3/CLU	3
GO:0030659	cytoplasmic vesicle membrane	5/49	369/4353	0,402470245573846	0,638973379570849	0,502268890298343	CD109/DSP/DTX3L/ANXA3/LRP1	5
GO:0042383	sarcolemma	1/49	46/4353	0,407536652240682	0,640414739235357	0,503401879781723	COL6A1	1
GO:0012506	vesicle membrane	5/49	379/4353	0,425512835004688	0,658401012725317	0,517540098861322	CD109/DSP/DTX3L/ANXA3/LRP1	5
GO:0030175	filopodium	1/49	49/4353	0,427533125146309	0,658401012725317	0,517540098861322	PODXL	1
GO:0005884	actin filament	1/49	52/4353	0,446868005696769	0,661708393050984	0,520139885173364	PALLD	1
GO:0019898	extrinsic component of membrane	1/49	52/4353	0,446868005696769	0,661708393050984	0,520139885173364	JUP	1
GO:0030863	cortical cytoskeleton	1/49	52/4353	0,446868005696769	0,661708393050984	0,520139885173364	CALD1	1
GO:0043235	receptor complex	1/49	52/4353	0,446868005696769	0,661708393050984	0,520139885173364	LRP1	1
GO:0009898	cytoplasmic side of plasma membrane	1/49	54/4353	0,459400994560839	0,673788125355898	0,529635231824527	JUP	1
GO:0035578	azurophil granule lumen	1/49	56/4353	0,471655674684714	0,685235602843829	0,538633590752156	NAPRT	1
GO:0001650	fibrillar center	1/49	57/4353	0,477680545976417	0,6875028418726	0,540415767705735	UBTF	1
GO:0043005	neuron projection	4/49	320/4353	0,490770917831689	0,699802975426667	0,550084362092049	RBM3/PALLD/ANXA3/CLU	4
GO:0070820	tertiary granule	1/49	61/4353	0,501114188262177	0,707207173783734	0,555904477000201	DSP	1
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	1/49	63/4353	0,512441624952158	0,707207173783734	0,555904477000201	FN1	1
GO:0045335	phagocytic vesicle	1/49	63/4353	0,512441624952158	0,707207173783734	0,555904477000201	ANXA3	1
GO:0005777	peroxisome	1/49	65/4353	0,523516998774972	0,707207173783734	0,555904477000201	PNPLA8	1
GO:0030426	growth cone	1/49	65/4353	0,523516998774972	0,707207173783734	0,555904477000201	PALLD	1
GO:0042579	microbody	1/49	65/4353	0,523516998774972	0,707207173783734	0,555904477000201	PNPLA8	1
GO:0005769	early endosome	2/49	156/4353	0,529400609022678	0,708936467734717	0,55726379897124	DTX3L/LRP1	2
GO:0030427	site of polarized growth	1/49	68/4353	0,539669429163432	0,716457690441108	0,563175901577084	PALLD	1
GO:0098562	cytoplasmic side of membrane	1/49	71/4353	0,555285106118451	0,730888088395226	0,574519003181484	JUP	1
GO:0031252	cell leading edge	2/49	165/4353	0,56018203462869	0,731085028244222	0,574673808941118	PALLD/PODXL	2
GO:0031901	early endosome membrane	1/49	73/4353	0,565406014877327	0,731701901605952	0,575158705978705	DTX3L	1
GO:0098858	actin-based cell projection	1/49	74/4353	0,570381506763077	0,731989600345949	0,575384853313631	PODXL	1
GO:0150034	distal axon	1/49	81/4353	0,603681068002815	0,76832135927631	0,603943652199423	PALLD	1
GO:1904813	ficolin-1-rich granule lumen	1/49	83/4353	0,612721565705005	0,771937361641601	0,606786032732632	JUP	1
GO:0030424	axon	2/49	184/4353	0,620515724971658	0,771937361641601	0,606786032732632	PALLD/ANXA3	2
GO:0031253	cell projection membrane	1/49	85/4353	0,621559953529601	0,771937361641601	0,606786032732632	PODXL	1
GO:0005802	trans-Golgi network	1/49	88/4353	0,634448235792875	0,781640226496822	0,614413028346784	TGFBI	1
GO:0005766	primary lysosome	1/49	91/4353	0,646906248243485	0,784437497870053	0,616611840431005	NAPRT	1
GO:0042582	azurophil granule	1/49	91/4353	0,646906248243485	0,784437497870053	0,616611840431005	NAPRT	1
GO:0015629	actin cytoskeleton	2/49	199/4353	0,663643448408877	0,798446023866931	0,627623327031422	PALLD/CALD1	2
GO:0043025	neuronal cell body	1/49	118/4353	0,741846111298284	0,878802316461044	0,69078787691743	ANXA3	1
GO:0098791	Golgi apparatus subcompartment	1/49	118/4353	0,741846111298284	0,878802316461044	0,69078787691743	TGFBI	1
GO:0005681	spliceosomal complex	1/49	121/4353	0,750705614974423	0,882182443125709	0,6934448459293	RBM3	1
GO:0005768	endosome	3/49	344/4353	0,756156379822036	0,882182443125709	0,6934448459293	DTX3L/GPC1/LRP1	3
GO:0098978	glutamatergic synapse	1/49	128/4353	0,770235639270553	0,891851792839588	0,701045496763859	GPC4	1
GO:0005938	cell cortex	1/49	137/4353	0,793155881586685	0,91153735645037	0,7165194531223	CALD1	1
GO:0044297	cell body	1/49	143/4353	0,807175426156646	0,920777893541655	0,723783033200891	ANXA3	1
GO:0048471	perinuclear region of cytoplasm	2/49	269/4353	0,816018262429428	0,924020679515676	0,726332044732076	RASA2/CLU	2
GO:0098796	membrane protein complex	3/49	396/4353	0,836426956935558	0,940217163270627	0,739063388763651	JUP/LRP1/HSPG2	3
GO:0010008	endosome membrane	1/49	195/4353	0,895491774945077	0,996637576716544	0,783412996051965	DTX3L	1
GO:0005813	centrosome	1/49	202/4353	0,90381975438748	0,996637576716544	0,783412996051965	PODXL	1
GO:0005635	nuclear envelope	1/49	213/4353	0,915610351785639	0,996637576716544	0,783412996051965	GPX4	1
GO:0031966	mitochondrial membrane	2/49	383/4353	0,938199795490233	0,996637576716544	0,783412996051965	PNPLA8/CLU	2
GO:0005815	microtubule organizing center	1/49	256/4353	0,949557144201356	0,996637576716544	0,783412996051965	PODXL	1
GO:0005740	mitochondrial envelope	2/49	413/4353	0,954433985421173	0,996637576716544	0,783412996051965	PNPLA8/CLU	2
GO:0005743	mitochondrial inner membrane	1/49	287/4353	0,965309485073563	0,996637576716544	0,783412996051965	CLU	1
GO:0032993	protein-DNA complex	1/49	294/4353	0,968134219664084	0,996637576716544	0,783412996051965	JUP	1
GO:0005730	nucleolus	2/49	454/4353	0,970262063512093	0,996637576716544	0,783412996051965	UBTF/PODXL	2
GO:0019866	organelle inner membrane	1/49	307/4353	0,972794823699903	0,996637576716544	0,783412996051965	CLU	1
GO:0005759	mitochondrial matrix	1/49	312/4353	0,974403550688383	0,996637576716544	0,783412996051965	GPX1	1
GO:0031984	organelle subcompartment	2/49	472/4353	0,975429823114734	0,996637576716544	0,783412996051965	PNPLA8/TGFBI	2
GO:0005789	endoplasmic reticulum membrane	1/49	370/4353	0,987449077047788	0,996637576716544	0,783412996051965	PNPLA8	1
GO:0098827	endoplasmic reticulum subcompartment	1/49	372/4353	0,987756025866959	0,996637576716544	0,783412996051965	PNPLA8	1
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	1/49	380/4353	0,98891195595924	0,996637576716544	0,783412996051965	PNPLA8	1
GO:0015630	microtubule cytoskeleton	1/49	448/4353	0,995266100218514	0,996637576716544	0,783412996051965	PODXL	1
GO:1990904	ribonucleoprotein complex	1/49	475/4353	0,996637576716544	0,996637576716544	0,783412996051965	RBM3	1
