ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031983	vesicle lumen	12/94	156/4353	0,000110087223577771	0,00157057772304286	0,00135967377892545	LGALS3BP/RNASET2/GLB1/GCA/CLU/NAPRT/FN1/GLA/FUCA1/PYGL/GUSB/GGH	12
GO:0005766	primary lysosome	9/94	91/4353	0,000126548168826982	0,00159301812523378	0,00137910078721665	RNASET2/GLB1/GCA/NAPRT/GAA/GLA/FUCA1/GUSB/GGH	9
GO:0042582	azurophil granule	9/94	91/4353	0,000126548168826982	0,00159301812523378	0,00137910078721665	RNASET2/GLB1/GCA/NAPRT/GAA/GLA/FUCA1/GUSB/GGH	9
GO:0009986	cell surface	11/94	142/4353	0,000204271009453852	0,00242855533461801	0,0021024384598759	ALCAM/MCAM/HLA-B/CLU/EPCAM/GPC1/GPC4/PLAU/EGFL7/CD109/TFPI	11
GO:0098636	protein complex involved in cell adhesion	4/94	17/4353	0,000391297252614212	0,00440724273997059	0,00381541919446544	LAMC1/PLAU/NID1/LAMB2	4
GO:0070161	anchoring junction	18/94	356/4353	0,000479624156138027	0,00513197847067689	0,00444283428843646	MARCKS/ALCAM/MCAM/MMP14/RIGI/PALLD/EPCAM/SORBS2/EPPK1/PLAU/MRC2/ZNF185/SLC2A1/PODXL/NDRG1/HSPG2/DSC2/LRP1	18
GO:0072562	blood microparticle	5/94	34/4353	0,00071527286737633	0,00728897112469213	0,0063101766745982	LGALS3BP/CLU/FN1/SLC2A1/HBA1	5
GO:0030141	secretory granule	16/94	314/4353	0,000950096087175162	0,00924184375706748	0,00800080915515925	LGALS3BP/RNASET2/GLB1/GCA/HLA-B/CLU/NAPRT/GAA/FN1/GLA/FUCA1/PYGL/PLAU/CD109/GUSB/GGH	16
GO:0098552	side of membrane	9/94	133/4353	0,00208463225882566	0,0193961436255953	0,0167915458834469	PALM/ALCAM/MCAM/HLA-B/GPC1/GPC4/PLAU/CD109/TFPI	9
GO:0099503	secretory vesicle	16/94	345/4353	0,00255770042405857	0,0228061621145223	0,0197436523962416	LGALS3BP/RNASET2/GLB1/GCA/HLA-B/CLU/NAPRT/GAA/FN1/GLA/FUCA1/PYGL/PLAU/CD109/GUSB/GGH	16
GO:0009897	external side of plasma membrane	5/94	51/4353	0,00452389838819815	0,0387245702029761	0,0335244680557	ALCAM/MCAM/HLA-B/GPC4/PLAU	5
GO:0030055	cell-substrate junction	12/94	248/4353	0,00654700653250773	0,0538868999214098	0,0466507348065328	MARCKS/ALCAM/MCAM/MMP14/PALLD/SORBS2/EPPK1/PLAU/MRC2/ZNF185/HSPG2/LRP1	12
GO:0005794	Golgi apparatus	17/94	434/4353	0,0104187732253838	0,0825784248234123	0,0714894381156938	SDF4/ERO1A/GLB1/MMP14/HLA-B/CLU/GLIPR2/GLA/GPC1/GPC4/SELENOM/SLC2A1/AGRN/HSPG2/S100A1/LRP1/TGFBI	17
GO:0016323	basolateral plasma membrane	5/94	65/4353	0,01255952078563	0,095990623147315	0,0831005886568	PALM/EPCAM/EPPK1/SLC2A1/LRP1	5
GO:0005925	focal adhesion	11/94	246/4353	0,0160119118228464	0,118156866554797	0,102290253387331	MARCKS/ALCAM/MCAM/MMP14/PALLD/SORBS2/PLAU/MRC2/ZNF185/HSPG2/LRP1	11
GO:0009925	basal plasma membrane	5/94	71/4353	0,0178987663688227	0,123559225900905	0,1069671606422	PALM/EPCAM/EPPK1/SLC2A1/LRP1	5
GO:0016324	apical plasma membrane	5/94	71/4353	0,0178987663688227	0,123559225900905	0,1069671606422	EPCAM/FN1/SORBS2/SLC2A1/PODXL	5
GO:0031091	platelet alpha granule	3/94	28/4353	0,0216211239995403	0,144591266746926	0,125174928418391	CLU/FN1/CD109	3
GO:0045178	basal part of cell	5/94	78/4353	0,0258108137772357	0,166499517105668	0,144141244518433	PALM/EPCAM/EPPK1/SLC2A1/LRP1	5
GO:0045095	keratin filament	2/94	12/4353	0,0264531943065079	0,166499517105668	0,144141244518433	EPPK1/KRT16	2
GO:0005923	bicellular tight junction	3/94	32/4353	0,0307775183505374	0,188182540771857	0,162912578336679	RIGI/EPCAM/EPPK1	3
GO:0070160	tight junction	3/94	36/4353	0,0416657973279451	0,247680017449451	0,214420477477144	RIGI/EPCAM/EPPK1	3
GO:0005911	cell-cell junction	7/94	154/4353	0,0475137137073149	0,268145456001166	0,232137728756543	RIGI/EPCAM/EPPK1/SLC2A1/PODXL/NDRG1/DSC2	7
GO:0045177	apical part of cell	5/94	92/4353	0,0476146136824501	0,268145456001166	0,232137728756543	EPCAM/FN1/SORBS2/SLC2A1/PODXL	5
GO:0014704	intercalated disc	2/94	17/4353	0,0508464514739992	0,279003605523995	0,241537799174733	SLC2A1/DSC2	2
GO:0001533	cornified envelope	2/94	18/4353	0,0564159965029302	0,300809317644917	0,260415346313357	KRT16/DSC2	2
GO:0043296	apical junction complex	3/94	41/4353	0,0576316916983252	0,300809317644917	0,260415346313357	RIGI/EPCAM/EPPK1	3
GO:0031093	platelet alpha granule lumen	2/94	20/4353	0,0681513556770496	0,347247383687824	0,300617508750896	CLU/FN1	2
GO:0030018	Z disc	3/94	45/4353	0,0721898006363814	0,352603541343026	0,305254418476992	PALLD/SORBS2/SLC2A1	3
GO:0098590	plasma membrane region	10/94	277/4353	0,0736966168644806	0,352603541343026	0,305254418476992	PALM/RIGI/EPCAM/FN1/SORBS2/EPPK1/SLC2A1/TFPI/PODXL/LRP1	10
GO:0070821	tertiary granule membrane	2/94	21/4353	0,0742952829238447	0,352603541343026	0,305254418476992	GAA/PLAU	2
GO:0045121	membrane raft	4/94	75/4353	0,0777163230314784	0,352603541343026	0,305254418476992	GPC1/SLC2A1/TFPI/PODXL	4
GO:0045111	intermediate filament cytoskeleton	3/94	47/4353	0,0800293846155178	0,352603541343026	0,305254418476992	MMP14/EPPK1/KRT16	3
GO:0031594	neuromuscular junction	2/94	22/4353	0,0806094020611329	0,352603541343026	0,305254418476992	LAMA5/LAMB2	2
GO:0098857	membrane microdomain	4/94	76/4353	0,0807363248869544	0,352603541343026	0,305254418476992	GPC1/SLC2A1/TFPI/PODXL	4
GO:0031674	I band	3/94	48/4353	0,0840831480574998	0,359875873686099	0,311550190697262	PALLD/SORBS2/SLC2A1	3
GO:0016529	sarcoplasmic reticulum	2/94	23/4353	0,0870836807662072	0,365409954587615	0,316341131369504	NOL3/S100A1	2
GO:0005901	caveola	2/94	25/4353	0,100474306113919	0,413490413622665	0,357965139191289	SLC2A1/TFPI	2
GO:0030016	myofibril	4/94	83/4353	0,103464641782422	0,417762893234685	0,361663891831306	PALLD/SORBS2/CALD1/SLC2A1	4
GO:0043292	contractile fiber	4/94	85/4353	0,110449046201719	0,437705479391996	0,378928501588742	PALLD/SORBS2/CALD1/SLC2A1	4
GO:0043073	germ cell nucleus	2/94	27/4353	0,114393636447168	0,445095239994437	0,385325933295725	MARCKS/SLC2A1	2
GO:0016528	sarcoplasm	2/94	28/4353	0,121529983558524	0,456270464588144	0,395000500578029	NOL3/S100A1	2
GO:0044291	cell-cell contact zone	2/94	28/4353	0,121529983558524	0,456270464588144	0,395000500578029	SLC2A1/DSC2	2
GO:0016234	inclusion body	2/94	29/4353	0,128773215457701	0,475128760481862	0,411326423240569	CLU/GPX1	2
GO:0099081	supramolecular polymer	10/94	312/4353	0,133560866129513	0,476367089195264	0,412398463838497	RAC3/PALLD/SORBS2/EPPK1/CALD1/COL6A1/SLC2A1/FBLN1/NDRG1/KRT16	10
GO:0099512	supramolecular fiber	10/94	312/4353	0,133560866129513	0,476367089195264	0,412398463838497	RAC3/PALLD/SORBS2/EPPK1/CALD1/COL6A1/SLC2A1/FBLN1/NDRG1/KRT16	10
GO:0015629	actin cytoskeleton	7/94	199/4353	0,136812846238874	0,47996637860851	0,415514425160343	MARCKS/RAC3/RIGI/PALLD/SORBS2/CALD1/SLC2A1	7
GO:0044853	plasma membrane raft	2/94	31/4353	0,143549361780695	0,489006900536969	0,423340946849516	SLC2A1/TFPI	2
GO:0070820	tertiary granule	3/94	61/4353	0,143959975391725	0,489006900536969	0,423340946849516	GAA/PLAU/GGH	3
GO:0030027	lamellipodium	4/94	95/4353	0,148346768849913	0,496034508341896	0,429424857197116	RAC3/PALLD/SORBS2/PODXL	4
GO:0005882	intermediate filament	2/94	35/4353	0,174058863904115	0,561523499095732	0,486119704086812	EPPK1/KRT16	2
GO:0030017	sarcomere	3/94	68/4353	0,180708515662961	0,561523499095732	0,486119704086812	PALLD/SORBS2/SLC2A1	3
GO:0030667	secretory granule membrane	4/94	103/4353	0,181808815037344	0,561523499095732	0,486119704086812	HLA-B/GAA/PLAU/CD109	4
GO:0032432	actin filament bundle	2/94	37/4353	0,189686319097112	0,561523499095732	0,486119704086812	MARCKS/PALLD	2
GO:0098797	plasma membrane protein complex	4/94	105/4353	0,190547494867983	0,561523499095732	0,486119704086812	HLA-B/RAC3/HSPG2/LRP1	4
GO:0019774	proteasome core complex, beta-subunit complex	1/94	10/4353	0,196306430457169	0,561523499095732	0,486119704086812	PSMB10	1
GO:0032994	protein-lipid complex	1/94	10/4353	0,196306430457169	0,561523499095732	0,486119704086812	CLU	1
GO:0097542	ciliary tip	1/94	10/4353	0,196306430457169	0,561523499095732	0,486119704086812	DYNC2I1	1
GO:0042470	melanosome	3/94	71/4353	0,197182304284862	0,561523499095732	0,486119704086812	MMP14/SLC2A1/GGH	3
GO:0048770	pigment granule	3/94	71/4353	0,197182304284862	0,561523499095732	0,486119704086812	MMP14/SLC2A1/GGH	3
GO:0055038	recycling endosome membrane	2/94	38/4353	0,197571962577292	0,561523499095732	0,486119704086812	HLA-B/NDRG1	2
GO:0101002	ficolin-1-rich granule	4/94	107/4353	0,199419560426522	0,561523499095732	0,486119704086812	GLB1/GAA/PYGL/GUSB	4
GO:0030864	cortical actin cytoskeleton	2/94	39/4353	0,205498057919363	0,571124472659008	0,494431417550346	CALD1/SLC2A1	2
GO:0098553	lumenal side of endoplasmic reticulum membrane	1/94	11/4353	0,213701594062287	0,58630950165807	0,507577335424596	HLA-B	1
GO:0001917	photoreceptor inner segment	1/94	12/4353	0,230724175858267	0,597822801778072	0,517544579994789	SLC2A1	1
GO:0030057	desmosome	1/94	12/4353	0,230724175858267	0,597822801778072	0,517544579994789	DSC2	1
GO:0031941	filamentous actin	1/94	12/4353	0,230724175858267	0,597822801778072	0,517544579994789	RAC3	1
GO:0030425	dendrite	5/94	153/4353	0,234324108645586	0,597822801778072	0,517544579994789	ERO1A/PALM/ALCAM/CLU/SORBS2	5
GO:0097447	dendritic tree	5/94	153/4353	0,234324108645586	0,597822801778072	0,517544579994789	ERO1A/PALM/ALCAM/CLU/SORBS2	5
GO:0001726	ruffle	3/94	78/4353	0,23690758233455	0,597822801778072	0,517544579994789	RIGI/PALLD/PODXL	3
GO:0045202	synapse	11/94	398/4353	0,237452982014655	0,597822801778072	0,517544579994789	PALM/RAC3/CLU/PALLD/GPC1/SORBS2/GPC4/LAMA5/SLC2A1/AGRN/LAMB2	11
GO:0005868	cytoplasmic dynein complex	1/94	13/4353	0,247382072073269	0,615578644461391	0,532916091614386	DYNC2I1	1
GO:0042383	sarcolemma	2/94	46/4353	0,261689361986667	0,64369567201318	0,557257443552974	COL6A1/SLC2A1	2
GO:1904813	ficolin-1-rich granule lumen	3/94	83/4353	0,266095633897088	0,647096200613373	0,560201334520185	GLB1/PYGL/GUSB	3
GO:0036477	somatodendritic compartment	6/94	203/4353	0,273534894085053	0,657602171552022	0,569296518411982	ERO1A/PALM/ALCAM/RAC3/CLU/SORBS2	6
GO:0031253	cell projection membrane	3/94	85/4353	0,277900695274675	0,657602171552022	0,569296518411982	PALM/RIGI/PODXL	3
GO:0098576	lumenal side of membrane	1/94	15/4353	0,279634568276794	0,657602171552022	0,569296518411982	HLA-B	1
GO:0031252	cell leading edge	5/94	165/4353	0,283847500702856	0,657888455482938	0,569544358903084	RAC3/RIGI/PALLD/SORBS2/PODXL	5
GO:0030175	filopodium	2/94	49/4353	0,285904796074361	0,657888455482938	0,569544358903084	PALM/PODXL	2
GO:0005839	proteasome core complex	1/94	16/4353	0,295244146557564	0,665076288034934	0,575766978328325	PSMB10	1
GO:0030286	dynein complex	1/94	16/4353	0,295244146557564	0,665076288034934	0,575766978328325	DYNC2I1	1
GO:0005884	actin filament	2/94	52/4353	0,31004943387579	0,677046722953256	0,58612997166637	RAC3/PALLD	2
GO:0030863	cortical cytoskeleton	2/94	52/4353	0,31004943387579	0,677046722953256	0,58612997166637	CALD1/SLC2A1	2
GO:0043235	receptor complex	2/94	52/4353	0,31004943387579	0,677046722953256	0,58612997166637	TM7SF2/LRP1	2
GO:0005758	mitochondrial intermembrane space	2/94	53/4353	0,31806644021288	0,687537557631883	0,595212051860361	RNASET2/FKBP10	2
GO:0002102	podosome	1/94	18/4353	0,325466238147191	0,696497749634988	0,60296903067269	PALLD	1
GO:0001772	immunological synapse	1/94	19/4353	0,340092806454956	0,720592679023373	0,623828389120086	ALCAM	1
GO:0042581	specific granule	2/94	57/4353	0,349900319259685	0,729204120083576	0,631283448768861	PLAU/GGH	2
GO:0005637	nuclear inner membrane	1/94	20/4353	0,354405514390636	0,729204120083576	0,631283448768861	TM7SF2	1
GO:1904724	tertiary granule lumen	1/94	20/4353	0,354405514390636	0,729204120083576	0,631283448768861	GGH	1
GO:0031970	organelle envelope lumen	2/94	58/4353	0,357787068265306	0,729204120083576	0,631283448768861	RNASET2/FKBP10	2
GO:0048471	perinuclear region of cytoplasm	7/94	269/4353	0,361516288541595	0,729853639131145	0,631845747600007	GLB1/RAC3/CLU/SORBS2/SELENOM/RASA2/NDRG1	7
GO:0030666	endocytic vesicle membrane	2/94	59/4353	0,365640281312285	0,72999962552121	0,631972130308573	HLA-B/LRP1	2
GO:0035580	specific granule lumen	1/94	21/4353	0,368411025963975	0,72999962552121	0,631972130308573	GGH	1
GO:0016328	lateral plasma membrane	1/94	22/4353	0,382115865197444	0,750209129837183	0,649467815304202	EPCAM	1
GO:1905369	endopeptidase complex	2/94	62/4353	0,388977030124464	0,756737131333048	0,655119208630676	PLAU/PSMB10	2
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	2/94	63/4353	0,396674957572396	0,764396302443899	0,661749873242136	FN1/UGGT2	2
GO:0101003	ficolin-1-rich granule membrane	1/94	24/4353	0,40864894019243	0,764396302443899	0,661749873242136	GAA	1
GO:0005777	peroxisome	2/94	65/4353	0,411938343925952	0,764396302443899	0,661749873242136	EHHADH/PNPLA8	2
GO:0030426	growth cone	2/94	65/4353	0,411938343925952	0,764396302443899	0,661749873242136	RAC3/PALLD	2
GO:0042579	microbody	2/94	65/4353	0,411938343925952	0,764396302443899	0,661749873242136	EHHADH/PNPLA8	2
GO:0005912	adherens junction	2/94	66/4353	0,419500475834436	0,764396302443899	0,661749873242136	NDRG1/DSC2	2
GO:0005902	microvillus	1/94	25/4353	0,421489549945701	0,764396302443899	0,661749873242136	PODXL	1
GO:1903293	phosphatase complex	1/94	25/4353	0,421489549945701	0,764396302443899	0,661749873242136	PDP1	1
GO:0030427	site of polarized growth	2/94	68/4353	0,434477974060779	0,781330138226948	0,67640976058998	RAC3/PALLD	2
GO:0055037	recycling endosome	2/94	70/4353	0,449250586938409	0,792901789454205	0,686427520629316	HLA-B/NDRG1	2
GO:1905368	peptidase complex	2/94	71/4353	0,456556913971845	0,792901789454205	0,686427520629316	PLAU/PSMB10	2
GO:0005778	peroxisomal membrane	1/94	28/4353	0,458379208977225	0,792901789454205	0,686427520629316	PNPLA8	1
GO:0031903	microbody membrane	1/94	28/4353	0,458379208977225	0,792901789454205	0,686427520629316	PNPLA8	1
GO:0005782	peroxisomal matrix	1/94	29/4353	0,470150851602922	0,792901789454205	0,686427520629316	EHHADH	1
GO:0031907	microbody lumen	1/94	29/4353	0,470150851602922	0,792901789454205	0,686427520629316	EHHADH	1
GO:0034451	centriolar satellite	1/94	29/4353	0,470150851602922	0,792901789454205	0,686427520629316	PODXL	1
GO:0043025	neuronal cell body	3/94	118/4353	0,471847827401142	0,792901789454205	0,686427520629316	ALCAM/RAC3/SORBS2	3
GO:0098858	actin-based cell projection	2/94	74/4353	0,4781426833374	0,792901789454205	0,686427520629316	PALM/PODXL	2
GO:0035577	azurophil granule membrane	1/94	30/4353	0,481669311350685	0,792901789454205	0,686427520629316	GAA	1
GO:0035579	specific granule membrane	1/94	30/4353	0,481669311350685	0,792901789454205	0,686427520629316	PLAU	1
GO:0099080	supramolecular complex	11/94	489/4353	0,491348707503171	0,799160264666509	0,691845580822949	SUMO3/RAC3/PALLD/SORBS2/EPPK1/CALD1/COL6A1/SLC2A1/FBLN1/NDRG1/KRT16	11
GO:0012507	ER to Golgi transport vesicle membrane	1/94	31/4353	0,492939976336351	0,799160264666509	0,691845580822949	HLA-B	1
GO:0030139	endocytic vesicle	3/94	124/4353	0,505081893379008	0,812688159271487	0,703556891449984	HLA-B/LRP1/HBA1	3
GO:0001725	stress fiber	1/94	33/4353	0,514758909611982	0,815988197458994	0,706413786290128	PALLD	1
GO:0097517	contractile actin filament bundle	1/94	33/4353	0,514758909611982	0,815988197458994	0,706413786290128	PALLD	1
GO:0150034	distal axon	2/94	81/4353	0,526451917265468	0,822646937857482	0,712178362336039	RAC3/PALLD	2
GO:0098978	glutamatergic synapse	3/94	128/4353	0,526647806011566	0,822646937857482	0,712178362336039	RAC3/GPC4/LAMA5	3
GO:0016605	PML body	1/94	35/4353	0,535648529606771	0,830643371998905	0,719101000845093	SUMO3	1
GO:0043005	neuron projection	7/94	320/4353	0,543517720076558	0,834228791865655	0,722204955082909	ERO1A/PALM/ALCAM/RAC3/CLU/PALLD/SORBS2	7
GO:0030670	phagocytic vesicle membrane	1/94	36/4353	0,545757153556971	0,834228791865655	0,722204955082909	HLA-B	1
GO:0042641	actomyosin	1/94	37/4353	0,555648010069745	0,843323930176776	0,730078759031542	PALLD	1
GO:0005905	clathrin-coated pit	1/94	38/4353	0,565325741083054	0,849253876405161	0,735212406528816	LRP1	1
GO:0030424	axon	4/94	184/4353	0,56749207628943	0,849253876405161	0,735212406528816	PALM/ALCAM/RAC3/PALLD	4
GO:0005938	cell cortex	3/94	137/4353	0,573250755087781	0,851914316588785	0,737515591341005	MARCKS/CALD1/SLC2A1	3
GO:0099513	polymeric cytoskeletal fiber	5/94	240/4353	0,598760265444002	0,877443767144849	0,759616837272471	RAC3/PALLD/EPPK1/NDRG1/KRT16	5
GO:0032587	ruffle membrane	1/94	42/4353	0,601994865174939	0,877443767144849	0,759616837272471	RIGI	1
GO:0044297	cell body	3/94	143/4353	0,602730064347163	0,877443767144849	0,759616837272471	ALCAM/RAC3/SORBS2	3
GO:0030134	COPII-coated ER to Golgi transport vesicle	1/94	45/4353	0,627472214972893	0,907290905433778	0,785455973223536	HLA-B	1
GO:0005813	centrosome	4/94	202/4353	0,642203897953956	0,922359960819776	0,798501490921203	MARCKS/DYNC2I1/PODXL/NDRG1	4
GO:0005776	autophagosome	1/94	50/4353	0,666396690769233	0,939963142819499	0,813740841791598	GAA	1
GO:0031256	leading edge membrane	1/94	51/4353	0,673684329873972	0,939963142819499	0,813740841791598	RIGI	1
GO:0043197	dendritic spine	1/94	51/4353	0,673684329873972	0,939963142819499	0,813740841791598	PALM	1
GO:0005765	lysosomal membrane	3/94	160/4353	0,678864194286742	0,939963142819499	0,813740841791598	GAA/COL6A1/LRP1	3
GO:0098852	lytic vacuole membrane	3/94	160/4353	0,678864194286742	0,939963142819499	0,813740841791598	GAA/COL6A1/LRP1	3
GO:0044309	neuron spine	1/94	52/4353	0,680814425873936	0,939963142819499	0,813740841791598	PALM	1
GO:0000502	proteasome complex	1/94	53/4353	0,68779034867511	0,942859422685077	0,816248196717037	PSMB10	1
GO:0009898	cytoplasmic side of plasma membrane	1/94	54/4353	0,694615396866864	0,942859422685077	0,816248196717037	PALM	1
GO:0030659	cytoplasmic vesicle membrane	7/94	369/4353	0,696129854131973	0,942859422685077	0,816248196717037	HLA-B/GAA/GDE1/PLAU/CD109/NDRG1/LRP1	7
GO:0005875	microtubule associated complex	1/94	57/4353	0,714217241067718	0,961273519424476	0,832189569201711	DYNC2I1	1
GO:0012506	vesicle membrane	7/94	379/4353	0,72296777358884	0,966969397175073	0,837120579944973	HLA-B/GAA/GDE1/PLAU/CD109/NDRG1/LRP1	7
GO:0005774	vacuolar membrane	3/94	173/4353	0,729546414903732	0,96970765707701	0,839491134508381	GAA/COL6A1/LRP1	3
GO:0000139	Golgi membrane	3/94	176/4353	0,740324865553549	0,977960007583084	0,84663532382992	HLA-B/GLIPR2/SLC2A1	3
GO:0045335	phagocytic vesicle	1/94	63/4353	0,749762308225254	0,984350515093278	0,852167686455568	HLA-B	1
GO:0005768	endosome	6/94	344/4353	0,764746393263552	0,99329380887293	0,859910036210702	SDF4/MMP14/HLA-B/GPC1/NDRG1/LRP1	6
GO:0000922	spindle pole	1/94	66/4353	0,765857376000156	0,99329380887293	0,859910036210702	DYNC2I1	1
GO:0030658	transport vesicle membrane	1/94	70/4353	0,78573444375784	0,999983066053735	0,865701031113908	HLA-B	1
GO:0098562	cytoplasmic side of membrane	1/94	71/4353	0,79043697989764	0,999983066053735	0,865701031113908	PALM	1
GO:0031901	early endosome membrane	1/94	73/4353	0,799537846408551	0,999983066053735	0,865701031113908	HLA-B	1
GO:0005815	microtubule organizing center	4/94	256/4353	0,81301467462279	0,999983066053735	0,865701031113908	MARCKS/DYNC2I1/PODXL/NDRG1	4
GO:0014069	postsynaptic density	1/94	77/4353	0,816582600159897	0,999983066053735	0,865701031113908	PALM	1
GO:0032279	asymmetric synapse	1/94	81/4353	0,832192195561129	0,999983066053735	0,865701031113908	PALM	1
GO:0099572	postsynaptic specialization	1/94	83/4353	0,839496594815714	0,999983066053735	0,865701031113908	PALM	1
GO:0098984	neuron to neuron synapse	1/94	85/4353	0,846486281815639	0,999983066053735	0,865701031113908	PALM	1
GO:1990204	oxidoreductase complex	1/94	85/4353	0,846486281815639	0,999983066053735	0,865701031113908	RAC3	1
GO:1990351	transporter complex	1/94	86/4353	0,849867324343598	0,999983066053735	0,865701031113908	SLC2A1	1
GO:0005802	trans-Golgi network	1/94	88/4353	0,856409927384305	0,999983066053735	0,865701031113908	TGFBI	1
GO:0030662	coated vesicle membrane	1/94	88/4353	0,856409927384305	0,999983066053735	0,865701031113908	HLA-B	1
GO:0005769	early endosome	2/94	156/4353	0,857475526774569	0,999983066053735	0,865701031113908	HLA-B/LRP1	2
GO:0000776	kinetochore	1/94	90/4353	0,862670313565527	0,999983066053735	0,865701031113908	SUMO3	1
GO:0000779	condensed chromosome, centromeric region	1/94	96/4353	0,879876129256301	0,999983066053735	0,865701031113908	SUMO3	1
GO:0005741	mitochondrial outer membrane	1/94	96/4353	0,879876129256301	0,999983066053735	0,865701031113908	CISD1	1
GO:0005770	late endosome	1/94	104/4353	0,899541468146171	0,999983066053735	0,865701031113908	SDF4	1
GO:0030496	midbody	1/94	104/4353	0,899541468146171	0,999983066053735	0,865701031113908	SLC2A1	1
GO:0019867	outer membrane	1/94	109/4353	0,910177493069423	0,999983066053735	0,865701031113908	CISD1	1
GO:0031968	organelle outer membrane	1/94	109/4353	0,910177493069423	0,999983066053735	0,865701031113908	CISD1	1
GO:0005789	endoplasmic reticulum membrane	5/94	370/4353	0,912076503204054	0,999983066053735	0,865701031113908	ERO1A/HLA-B/RAC3/TM7SF2/PNPLA8	5
GO:0098827	endoplasmic reticulum subcompartment	5/94	372/4353	0,914445279190317	0,999983066053735	0,865701031113908	ERO1A/HLA-B/RAC3/TM7SF2/PNPLA8	5
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	5/94	380/4353	0,923377662399498	0,999983066053735	0,865701031113908	ERO1A/HLA-B/RAC3/TM7SF2/PNPLA8	5
GO:0098791	Golgi apparatus subcompartment	1/94	118/4353	0,926589850379004	0,999983066053735	0,865701031113908	TGFBI	1
